bank_country,hostname,latitude,country,time,longitude,language_name,language_code,random_number,iso8601,company,file_name,city,date,pricetag,mac_address
CH,laptop-89.kessler.com,-82.816934,Belarus,12:18:06,-12.106369,Ojibwa,ur,415327,1979-12-17T07:56:00,Stadelmann Inc,expedita.webm,Spiez,1993-04-07,$140.52,ad:da:7d:cc:fd:4a
CH,desktop-09.schlatter.com,-14.1003995,Palestine,02:18:05,-148.494048,Esperanto,tcy,15915208,2013-05-02T00:20:40,Schneider Inc,impedit.webm,Wetzikon,1982-11-21,"$1,289.27",09:ea:c7:26:e5:38
CH,email-04.ott.com,16.2294295,Ghana,17:55:08,-79.195957,Yoruba,lt,6066313,1988-03-08T00:38:26,"Zehnder, Beck and Hoffmann",nesciunt.numbers,Wil,1985-02-01,"$8,894.98",4b:b0:83:98:92:98
CH,laptop-10.wegmann.com,-15.6813505,Greece,12:47:51,58.727062,Hungarian,lij,66,1978-11-17T03:11:20,Maier Ltd,ipsa.flac,Rheinfelden,1981-02-23,$2.61,63:f1:7f:e7:52:6b
CH,desktop-80.christen.com,-74.860138,Taiwan,17:41:06,117.585097,Esperanto,szl,85936,1972-07-21T06:22:28,Huber and Sons,odit.html,Crans-Montana,1996-08-28,$509.21,49:1b:da:7d:39:63
CH,srv-45.haas.com,5.7702095,Fiji,09:35:14,-10.411035,Japanese,nn,289506081,1981-11-04T04:51:02,Ritter-Zbinden,maiores.csv,Villars-sur-Glâne,1984-02-07,$869.13,57:82:e6:9a:17:1f
CH,web-62.schmidt.com,-24.1393215,Ethiopia,13:46:28,-88.240360,Quechua,lg,8986,2014-09-26T09:04:51,Baur-Gut,a.mov,Thalwil,1997-11-26,$7.52,4c:77:91:ce:53:a5
CH,desktop-40.sporri.com,58.8689065,Denmark,21:48:06,8.717334,Hindi,bg,9,1991-10-20T04:31:13,Bosshard PLC,blanditiis.jpg,Vevey,1999-05-28,"$53,193.83",87:c2:bb:a9:e5:fd
CH,web-42.zehnder.com,45.525458,Luxembourg,11:39:50,92.984578,Pali,vi,825186,2008-03-06T10:42:51,Maurer-Gut,minus.doc,Solothurn,1970-01-11,$3.57,43:4e:05:3f:81:12
CH,web-49.hunziker-ruegg.com,-60.501353,Lebanon,11:17:55,76.620219,Chechen,ss,937885,1988-12-26T11:35:04,Egger-Maier,accusamus.txt,Crans-Montana,1977-12-17,"$5,623.25",51:96:c2:f1:89:81
CH,db-86.vogt-friedli.com,-57.7072565,Eritrea,22:53:09,-55.364095,Northern Sami,pa,71,1981-08-27T20:19:00,Stocker-Berger,provident.mp3,Thalwil,2013-10-23,"$49,637.77",a3:8b:b5:9e:7c:4c
CH,lt-92.bucher-seiler.net,-67.576338,Tanzania,18:44:55,-47.290194,Corsican,am,8313,1994-02-13T13:25:39,Christen-Probst,officia.mp4,Siders,1983-07-04,$29.83,b9:ec:d2:69:39:fb
CH,lt-67.hermann.com,-14.342158,Nepal,13:04:20,-68.605215,Kikuyu,mk,6104,2017-04-03T23:27:06,Schumacher and Sons,cupiditate.tiff,Steffisburg,2004-06-24,"$21,292.43",80:15:3e:8f:12:dc
CH,db-94.hofstetter.org,-20.347545,Nigeria,09:07:24,161.818597,Portuguese,ve,38277,1996-05-14T04:57:29,"Müller, Hermann and Spörri",inventore.txt,Risch,2009-12-10,$1.52,44:38:ad:19:3c:93
CH,email-78.studer.info,2.9286565,Montenegro,19:07:34,-50.859435,Chuvash,fo,1,2013-03-11T14:45:15,"Brun, Rüegg and Walter",voluptas.webm,Volketswil,1998-05-23,$864.93,92:21:f0:4a:2f:da
CH,email-02.scherrer-zingg.com,-0.063016,Guinea-Bissau,14:38:01,-68.691075,Lingala,et,260014,2007-10-28T20:19:30,"Vogel, Felder and Fuchs",veniam.jpeg,Lancy,2006-06-15,"$9,448.25",f9:e5:bf:4b:f7:2f
CH,lt-56.bieri.biz,11.1096335,Zambia,08:26:21,97.750362,Icelandic,crh,30250,2016-12-31T13:40:32,"Häfliger, Albrecht and Hauser",distinctio.json,Lutry,1990-10-06,$132.54,d8:33:ae:33:93:db
CH,desktop-07.bernasconi.net,16.7322115,Palestine,22:45:56,72.361593,Sardinian,cmn,2,2017-12-15T09:30:31,Bättig-Stadelmann,quos.bmp,La Tour-de-Peilz,2014-02-28,$0.51,4a:1b:fd:5d:1b:c5
CH,desktop-26.ott.net,-73.3837085,Slovenia,04:04:48,48.203912,Pushto,tn,413,2021-12-09T23:34:18,Imhof-Maier,voluptas.json,Morges,2013-10-27,$37.79,fb:61:03:66:40:8e
CH,email-57.sporri.org,-80.272087,Lebanon,03:22:06,-126.356232,Thai,unm,92,1983-04-12T02:32:06,Flückiger Ltd,quae.css,Möhlin,1979-11-23,$5.39,04:7f:60:04:54:19
CH,desktop-46.sporri-steiner.org,-53.177394,Sri Lanka,02:36:54,-87.594406,Thai,gl,878,2018-10-02T08:07:14,Stucki Group,expedita.bmp,Ecublens,2005-12-27,$974.06,83:1f:bd:38:54:ef
CH,web-17.kuhn-jost.com,48.444081,Uzbekistan,07:03:33,-137.792335,Avaric,ca,9,1994-09-14T18:46:46,Zollinger-Sutter,assumenda.css,Zofingen,2019-03-07,$718.33,9c:a6:5e:02:bc:93
CH,db-04.furrer-blaser.com,28.3327995,Monaco,19:53:16,-153.526257,Burmese,eo,682257898,1999-01-01T09:57:48,"Eugster, Gerber and Fankhauser",corporis.mp3,Thalwil,1977-06-21,"$85,457.17",c5:94:5d:f1:65:eb
CH,laptop-40.sutter.com,52.1958725,South Africa,04:00:39,71.912361,Ido,tg,8,2016-06-29T09:40:36,"Hofer, Gasser and Sigrist",eum.jpg,Sarnen,1979-05-08,"$76,067.62",d6:c5:c3:4a:15:14
CH,lt-68.moser.com,-84.944593,Central African Republic,14:00:51,90.282623,Malay,mr,21130501,2000-01-27T05:17:29,"Meister, Hoffmann and Widmer",fugit.txt,Steinhausen,1993-02-06,$685.25,c0:36:25:8b:0d:57
CH,desktop-13.ruegg.com,-64.0238555,Jordan,11:39:54,-54.555566,Bashkir,gez,93483184,1991-05-05T01:37:05,Felder LLC,nisi.doc,Monthey,1990-05-07,$91.44,24:85:2f:8d:70:d2
CH,web-91.tanner.com,80.061737,Saint Lucia,13:18:18,168.389876,Esperanto,pap,594,1973-06-29T14:58:47,Siegrist-Benz,hic.wav,Thônex,1975-06-03,$1.90,3b:3b:21:16:99:97
CH,laptop-96.steffen.com,42.4725035,Belgium,09:16:21,-118.802456,Kazakh,ln,9,2005-09-15T02:32:54,Wagner LLC,a.mp3,Crans-Montana,1985-07-13,"$7,673.92",cc:eb:86:62:b4:d4
CH,lt-02.christen.net,19.7718755,Lithuania,11:53:14,65.620718,Avestan,as,3076,1971-07-04T15:23:48,Fuchs-Lüscher,asperiores.csv,Luzern,2021-02-03,$414.43,b3:28:e5:93:71:ca
CH,desktop-86.steffen-hurlimann.biz,28.2922925,Vatican City,23:06:17,159.060393,Hindi,cs,8164602,1987-08-20T17:47:09,Hürlimann-Huber,enim.xls,Horw,1978-05-08,$412.11,52:71:dc:7e:7c:e2
CH,laptop-06.wettstein-wettstein.com,-42.135783,Cambodia,21:01:21,5.688826,Xhosa,pa,13,1973-11-11T12:59:38,"Kunz, Ernst and Peter",deleniti.tiff,Veyrier,1973-05-27,$166.33,1f:7a:8b:3b:79:22
CH,db-10.brunner.net,64.005175,Bahrain,05:31:04,92.052065,Tatar,ps,57865,2019-12-15T12:01:36,"Bauer, Baumgartner and Studer",illo.webm,Davos,2010-02-25,$825.75,34:70:a8:ab:eb:da
CH,srv-91.wuthrich-hofstetter.info,-44.3710185,Costa Rica,03:33:15,87.948775,Ganda,nr,43354,1981-12-03T21:25:06,"Gloor, Meyer and Hasler",hic.json,Muri,1999-10-09,"$3,637.29",dd:57:83:24:cc:ec
CH,srv-15.keller.biz,-13.443768,Bahrain,03:28:48,53.919196,Quechua,sc,9,1983-12-18T07:14:30,Baumann Inc,sunt.js,Langenthal,1982-08-25,$3.66,50:70:d3:b4:ca:5a
CH,email-41.zbinden.net,46.5433185,Costa Rica,13:07:18,-171.058100,Tsonga,yi,297516,2002-07-25T09:23:27,Pfister Ltd,libero.json,Sursee,2001-04-10,"$89,039.72",d5:a8:37:db:29:7f
CH,desktop-49.lustenberger.com,-45.549603,Haiti,11:24:02,-13.367763,Kirghiz,ky,2466,2001-07-31T15:45:17,"Felber, Schweizer and Schweizer",ullam.xls,Olten,1984-09-28,"$5,752.14",1e:e5:84:72:96:49
CH,lt-69.michel-steinmann.info,8.906426,Equatorial Guinea,01:29:07,-3.798193,Arabic,apn,5,1992-09-12T19:41:16,Moser Group,voluptas.flac,Sarnen,2010-01-01,$62.15,35:c7:4a:bf:13:0e
CH,srv-50.grob-hunziker.org,46.6379355,Afghanistan,01:11:26,-72.648024,Venda,ha,435878,1980-07-27T10:11:30,Fankhauser Inc,rerum.mp4,Thônex,2021-07-04,"$3,459.60",d7:56:67:1c:ee:f1
CH,db-85.kuhn-friedli.com,-27.3840755,Mexico,11:47:00,56.910741,Quechua,be,3004430,2020-04-12T10:17:48,"Imhof, Kessler and Wirth",commodi.xlsx,Reinach,2022-07-12,$14.34,24:d6:bb:6a:3e:3f
CH,email-51.naf.biz,-69.788040,Romania,04:58:22,172.198548,Indonesian,bo,197628886,1988-06-21T04:22:17,"Rey, Sutter and Stadelmann",similique.json,Aarau,2007-03-25,"$5,087.62",c4:25:ca:30:01:e9
CH,db-54.zollinger.net,26.945988,Malaysia,01:07:47,-79.769735,Bihari languages,ha,522939,2009-04-04T17:55:50,Mäder Group,nam.js,Wetzikon,1972-10-30,"$3,076.56",27:c0:2b:3e:a3:5b
CH,srv-23.furrer.com,85.0885075,Lithuania,07:35:29,-4.879409,Romansh,da,585079083,1989-03-16T03:10:43,Sutter Group,pariatur.pptx,Glarus,2000-08-30,"$17,171.69",90:c9:1b:dc:54:64
CH,laptop-80.wettstein.com,-27.545012,Namibia,04:29:15,91.917714,Samoan,fo,33,1977-02-04T02:01:39,Schär and Sons,dolor.gif,Pfäffikon,2016-02-08,$724.90,59:7b:a4:b7:ba:89
CH,web-37.kalin.org,-89.7706165,Myanmar,05:46:40,164.171421,Yoruba,crh,0,2019-12-16T06:00:22,Meili PLC,consectetur.mp4,Richterswil,2013-09-01,$8.36,0e:a2:b3:33:3c:c4
CH,srv-51.peter-knecht.com,15.9823225,Saint Kitts and Nevis,03:48:32,151.151427,Danish,sw,33114286,1978-02-24T03:23:41,Zimmermann PLC,excepturi.mov,Pully,1992-03-24,"$58,013.65",09:95:4d:22:1e:f3
CH,lt-94.lehmann-pfister.net,-77.3243005,Cuba,07:21:07,111.774838,Arabic,ta,2,1972-09-06T14:19:13,"Schwab, Bühlmann and Tobler",sed.html,Münchenbuchsee,1984-10-01,$98.70,75:34:21:bb:64:cc
CH,email-80.schumacher.net,-82.0252655,Papua New Guinea,22:54:32,36.531434,Kurdish,de,4979,1988-04-05T18:18:21,Schumacher and Sons,totam.png,Amriswil,2017-09-01,"$3,626.61",01:eb:2f:da:3a:91
CH,db-25.hodel.com,-2.3886075,Brunei Darussalam,12:48:49,-3.209409,Tagalog,fy,594258,2001-08-26T22:31:38,"Sigrist, Berger and Frei",sequi.mov,Glarus,1994-10-19,$207.64,9b:4b:af:9c:1f:24
CH,db-11.frei-naf.com,24.1448495,Myanmar,09:38:16,-122.766237,Tajik,yo,431,1975-03-22T04:43:56,Christen-Hofmann,qui.numbers,Pully,2019-08-07,"$51,503.32",8d:d5:3a:b9:54:76
CH,web-50.brunner-steiger.com,88.6542635,Equatorial Guinea,11:28:44,136.974622,Thai,quz,20855950,2022-03-23T21:43:31,Wirz Inc,cumque.flac,Wohlen,1974-11-24,"$6,010.68",9f:8a:71:62:26:35
CH,laptop-06.hermann.org,53.795701,Myanmar,23:41:28,-1.316089,Oromo,mr,99607,2010-07-01T02:24:05,"Ackermann, Hess and Meyer",harum.bmp,Ecublens,1985-08-06,$11.12,c7:f6:c4:3c:36:63
CH,lt-71.wehrli.com,5.5872015,Latvia,15:09:21,-53.503251,Guarani,da,346114,2004-08-18T02:16:03,Wirth-Lüscher,sunt.csv,Vevey,1975-11-06,"$5,296.75",ed:ef:26:df:f3:b6
CH,db-17.lang-lustenberger.info,81.767052,Cambodia,21:47:46,-61.146273,Gaelic,an,1688,2023-03-30T17:28:21,Arnold-Wenger,deserunt.txt,Lyss,2022-04-08,"$9,308.51",6d:15:38:dd:86:e1
CH,desktop-61.peter-schmidt.com,-6.030210,Republic of the Congo,11:34:44,48.508222,Kashmiri,it,672204718,1978-07-09T12:30:37,Bühlmann-Hürlimann,voluptatibus.odp,Wetzikon,1974-10-14,"$1,302.22",c1:f0:a6:85:3f:4f
CH,email-40.mayer.com,-33.4836615,Egypt,10:22:32,-36.932456,Yoruba,sr,5298409,1988-07-23T00:14:04,Wagner-Käser,ipsa.mp4,Schaffhausen,2017-01-03,$500.57,0b:49:c0:c9:b3:e9
CH,db-05.suter.com,-71.408989,Nigeria,03:42:34,-115.058160,Kinyarwanda,th,440662,2022-09-16T11:13:15,"Martin, Frey and Scherrer",recusandae.flac,Olten,1979-08-12,$821.38,f2:7d:b4:3a:a2:46
CH,srv-64.felber.com,10.883779,Bosnia and Herzegovina,09:19:13,-108.336980,Amharic,dz,54,1970-07-09T02:07:02,Häfliger PLC,unde.csv,Sursee,2013-08-03,$4.37,e2:a5:74:e0:c9:c9
CH,desktop-75.schafer.com,40.194010,Honduras,00:45:55,-88.721342,Divehi,pt,52,2005-07-27T02:18:54,Kälin and Sons,hic.js,Adliswil,1989-11-17,$3.47,75:45:12:d4:c7:71
CH,email-22.hafner.com,36.056103,Dominican Republic,22:16:44,-150.211083,Tamil,kk,1,1995-06-29T09:28:52,Schär and Sons,aliquam.bmp,Lyss,1982-07-22,"$10,950.42",8a:c6:08:f9:f2:9d
CH,db-97.meister-scharer.com,-44.0877215,Eritrea,05:48:57,113.748474,Avestan,fi,4,1972-04-22T15:05:15,Bolliger-Gasser,nobis.png,Oberwil,1992-07-14,$7.18,0e:f9:2f:0a:79:2d
CH,laptop-82.winkler.org,-5.793771,Saint Kitts and Nevis,04:58:27,-144.030529,Latin,bhb,67024,2002-01-10T20:14:17,Schaub-Knecht,tempore.gif,Ecublens,2010-11-13,$6.26,50:52:78:91:26:b5
CH,laptop-21.brun-rey.org,-14.1712255,Bangladesh,15:12:40,115.980336,Tahitian,nhn,10035487,1990-11-27T16:21:20,Egli-Bieri,explicabo.mp3,Monthey,1979-10-28,"$2,591.68",06:1f:2a:83:d1:78
CH,lt-52.hodel-kaufmann.com,65.5961435,Iraq,12:52:03,-137.651160,Tigrinya,ia,83636,2012-08-11T20:45:00,Baumann-Ferrari,cumque.mp4,Le Grand-Saconnex,2022-08-01,$353.64,b6:77:04:30:94:99
CH,laptop-39.schaller.com,-49.8377495,Botswana,13:10:38,-21.190908,Tonga,gv,809013,2004-03-15T08:32:56,Favre and Sons,atque.json,Siders,2003-04-11,"$87,118.04",19:67:a2:f0:9e:7b
CH,db-17.schuler.org,30.625427,Mongolia,12:26:54,142.103839,Tsonga,ne,68721,1985-03-17T18:28:04,Wirz PLC,perspiciatis.jpeg,Aesch,2003-09-16,"$7,145.57",b1:cb:d6:0a:f6:df
CH,desktop-75.wyss-wenger.com,-37.3992435,Slovakia,07:59:49,61.781869,Aragonese,yue,22231123,1987-09-27T14:25:12,Zürcher Inc,perspiciatis.png,Neuhausen,2010-06-01,$6.37,b0:83:43:03:e9:58
CH,db-73.bauer.com,-51.447059,Togo,08:54:07,110.918463,Walloon,hne,9,1974-08-11T05:15:39,Steiger-Lüscher,fugiat.mp4,Frauenfeld,1983-01-26,$1.62,4a:2b:0d:4a:1e:49
CH,laptop-58.michel.biz,-47.419658,Chile,18:01:19,5.989804,Ewe,bem,365279599,1988-11-05T00:33:53,Schürch Ltd,iusto.wav,Pratteln,2004-08-17,"$14,414.62",db:e9:51:93:79:b9
CH,srv-91.vogt.com,38.1898565,Nicaragua,00:27:30,-83.170022,Uighur,mg,67341,2008-09-10T09:30:54,"Gerber, Furrer and Martin",excepturi.wav,Worb,2015-03-02,$9.74,ad:e6:4b:9d:0c:86
CH,email-95.schoch.com,19.227286,Barbados,04:14:20,-159.016585,Belarusian,ga,7,1985-08-30T18:21:57,Stöckli-Stadelmann,dolore.flac,Rheinfelden,2022-08-13,"$17,436.97",00:ca:50:41:04:62
CH,laptop-15.hoffmann.com,-76.3258035,Myanmar,22:10:01,32.098877,Kuanyama,ta,9402,1988-11-15T12:58:07,Schmid-Zehnder,et.json,Belp,2010-03-09,$406.27,7c:6e:4f:d5:fd:1c
CH,laptop-10.gut-hasler.com,34.493422,Mexico,15:34:00,-80.770193,Arabic,sc,23761,2000-12-17T13:06:53,Zollinger and Sons,quia.mp3,Risch,2007-12-08,$2.98,17:52:be:eb:cb:c8
CH,email-90.buhlmann.com,11.609292,Sri Lanka,17:29:27,-155.846008,Romansh,ht,785,1980-04-27T15:26:40,"Scherrer, Jost and Egli",blanditiis.webm,Urdorf,1976-04-18,$17.87,aa:2a:c0:1b:d4:69
CH,web-87.blum.com,64.3141125,Mongolia,21:36:17,175.148013,Avestan,fur,68005,2017-12-30T00:42:03,Egli-Friedli,et.gif,Liestal,2008-08-06,"$5,312.64",de:a9:59:7c:af:ec
CH,db-13.schweizer-ackermann.net,-31.0742025,San Marino,18:42:57,153.015326,Abkhazian,wae,598444627,2003-04-02T18:04:17,"Gerber, Mäder and Lüthi",minus.webm,Schwyz,1975-12-30,"$2,073.80",61:5b:a9:b0:9c:93
CH,desktop-78.vogel.org,-85.952612,Senegal,12:29:34,-44.810369,Icelandic,km,912178,1981-10-22T15:56:10,Frei-Mayer,pariatur.png,Belp,1998-06-16,$88.75,c3:fb:a4:d5:e1:eb
CH,db-97.giger.biz,-24.4062475,Bulgaria,18:51:47,-13.039877,Cree,ckb,3,2008-07-12T12:24:21,Bachmann-Baur,voluptatibus.wav,Uster,1988-02-29,$57.75,c7:33:8e:b1:56:72
CH,desktop-23.friedli-eichenberger.com,15.8639005,New Zealand,02:08:40,87.112802,Hausa,ga,62562622,2011-03-15T19:38:40,Kern-Zürcher,ducimus.mp3,Baden,1994-02-06,$6.03,2f:04:b4:5f:d0:19
CH,email-07.sidler.org,16.5202305,Ukraine,23:16:36,164.109857,Portuguese,fil,97,2007-07-17T11:56:54,Hoffmann-Schwab,facere.bmp,Stäfa,2015-08-12,$979.77,b8:c8:84:68:fe:50
CH,db-58.kaser.com,-47.2233435,Norway,04:40:47,-5.796744,Croatian,lzh,78624,1988-06-07T13:01:28,Sidler-Stocker,soluta.tiff,Pfäffikon,1988-03-29,$461.38,ed:25:18:af:c6:f7
CH,web-41.ziegler.com,-2.031127,Georgia,08:50:47,73.480463,Akan,rw,8620,2008-05-31T13:01:17,Zingg Group,ducimus.mp4,Morges,1977-12-20,"$61,699.51",7b:65:be:ca:3c:b4
CH,email-34.frei.net,46.533867,Denmark,23:16:42,-135.577618,Kongo,hak,770,2021-01-15T11:48:55,Stocker and Sons,ipsa.mp4,Delsberg,2013-11-01,"$33,789.07",24:03:53:c6:c6:ed
CH,email-38.ziegler.com,-18.174868,United Kingdom,12:07:47,-77.189230,Komi,my,7742006,1980-09-21T23:47:55,Betschart PLC,rerum.pptx,Affoltern,1972-08-28,$705.42,c7:9a:33:d4:93:a3
CH,desktop-83.walter.net,-26.889012,Latvia,16:51:12,144.052783,Hiri Motu,ps,61628,2008-10-31T04:25:19,Wagner-Sidler,quisquam.png,Opfikon,1994-05-09,$2.83,b8:d1:89:8c:2b:5c
CH,email-68.bucher.info,-45.0204895,Paraguay,21:35:41,124.190874,Afar,ln,7179,1980-08-11T05:38:14,"Fehr, Ritter and Gut",eius.ppt,Risch,2014-03-23,$77.06,84:0a:d0:43:63:fa
CH,desktop-71.meister.com,74.4919995,Eritrea,21:25:33,84.124819,Ido,wae,821,2020-07-03T18:06:27,Rey LLC,eveniet.png,Lugano,1985-10-22,$80.39,3e:dd:7d:db:85:a8
CH,laptop-45.roos-schurch.com,-59.762583,Jordan,13:31:59,-52.280012,Tatar,hi,1,2021-09-20T16:11:22,Schär Inc,incidunt.js,Birsfelden,1994-12-22,$2.23,26:33:4a:09:10:05
CH,lt-42.gloor-ruegg.com,-30.700903,Angola,20:23:23,57.976115,Irish,de,459792617,1976-02-26T23:13:47,"Leu, Ritter and Bolliger",dolorem.jpeg,Sursee,2003-08-29,$557.77,ac:d9:00:55:3e:1b
CH,desktop-26.herzog.info,-87.0395295,Germany,23:13:49,-65.264165,Romanian,gu,445546,2009-06-03T16:22:42,Rey LLC,voluptates.mp4,Versoix,1991-05-02,"$5,219.50",d2:b3:1e:37:ef:ad
CH,db-73.stutz.info,-22.2734375,Greece,13:26:11,-174.552965,Hebrew,ko,6588,1996-11-16T20:56:49,Christen Inc,molestias.avi,Villars-sur-Glâne,1995-03-14,$82.19,b6:83:4c:be:3a:64
CH,laptop-02.schnyder-zehnder.biz,-33.473706,Cuba,10:25:39,4.104118,Shona,iw,518685,1986-01-09T19:39:13,Kohler-Tanner,commodi.jpg,Chêne-Bougeries,1981-06-13,"$96,464.06",be:07:4e:e6:c2:43
CH,email-24.eugster-stalder.info,-34.4743645,Serbia,22:30:29,-18.472660,Norwegian Nynorsk,kw,414,1994-10-19T06:30:34,Gross LLC,ducimus.json,Binningen,2016-01-02,$887.28,5e:81:0d:0b:8b:8f
CH,srv-55.giger.com,-88.895309,Hungary,03:24:55,-52.990512,Avaric,cv,804834473,2002-02-04T10:47:18,"Gasser, Winkler and Schaller",accusantium.pages,Uzwil,1997-09-11,$270.28,c6:7a:60:37:ca:e3
CH,web-21.eichenberger.biz,-77.2770385,Kiribati,13:35:48,143.701082,Tswana,fi,200474862,1985-12-26T23:58:57,Schwarz-Hirt,ipsum.odt,Thalwil,2006-05-08,"$80,882.71",ee:3a:4b:16:be:a4
CH,laptop-78.lanz.com,65.6741235,North Korea,19:10:43,-115.297648,Tswana,lzh,60497,1994-03-03T05:06:35,Tanner LLC,nulla.odt,Burgdorf,2019-06-30,$383.56,52:62:b0:c3:35:9d
CH,laptop-27.bieri-wehrli.com,21.5115855,People's Republic of China,09:38:43,118.730985,Finnish,ce,6412,2018-06-07T19:46:59,"Wirz, Kuhn and Lang",nobis.txt,Wetzikon,1983-05-20,$9.84,f2:0c:24:b7:a9:14
CH,desktop-38.schaller.com,-17.2337105,Haiti,18:18:19,-29.647084,Danish,raj,2,2000-09-17T02:33:50,"Iten, Gross and Ferrari",pariatur.key,Meyrin,2019-02-27,"$6,383.90",42:9b:ce:8c:ed:20
CH,email-04.arnold.com,-40.9340835,Honduras,03:09:18,-29.954884,Greek,tk,528,2014-02-07T13:19:30,Steiner-Baur,placeat.doc,Sarnen,1982-06-22,$32.90,2f:5c:cb:80:61:41
CH,web-06.bolliger.com,15.596547,Thailand,18:49:18,-23.547453,Sardinian,mn,4066,1994-07-17T06:25:13,Zürcher-Favre,ut.avi,Kreuzlingen,2004-04-01,$245.04,dd:95:eb:92:97:9f
CH,db-37.pfister-mader.org,-84.6596125,Malta,10:29:20,-90.591514,Gaelic,ku,9388076,1972-03-06T02:12:14,"Martin, Arnold and Lang",amet.odt,Thun,2009-09-09,$9.62,1b:94:69:0d:94:59
CH,email-30.battig-steinmann.com,-75.8195925,Saint Lucia,07:48:41,-7.544861,Maltese,sl,855,2005-01-06T05:37:46,"Arnold, Gfeller and Roos",perferendis.docx,Baar,1976-08-27,$39.20,69:4b:b9:9d:67:f3
CH,lt-13.luthi.net,-37.2495965,Monaco,03:03:24,152.847888,Vietnamese,nn,81793349,1999-05-09T22:17:23,Furrer-Leu,consequuntur.webm,Bernex,1995-08-05,"$1,575.45",06:25:ad:20:12:3d
CH,desktop-39.mader.com,-76.1309975,Turkey,06:40:41,107.231785,Russian,kok,630144,1991-07-28T17:23:17,"Schenk, Keller and Winkler",nostrum.mp4,Rapperswil-Jona,2003-04-02,$2.74,55:b4:33:bd:93:2a
CH,srv-91.haas.com,-34.776196,Solomon Islands,05:47:12,-46.106688,Assamese,quz,3573,1970-07-20T03:40:55,Schoch LLC,temporibus.ppt,Versoix,2022-02-25,$97.45,a9:6c:08:1b:a4:46
CH,desktop-80.keller.com,-46.444115,Montenegro,05:29:45,-132.501418,Marshallese,pa,317304,1978-04-19T11:53:16,Ackermann-Jost,omnis.pages,Val-de-Travers,1978-03-01,$84.39,c2:2f:77:3d:39:a5
CH,lt-96.seiler.com,64.751901,Tuvalu,02:19:07,34.106087,Bengali,wae,70101,2006-02-03T05:45:49,Zehnder-Ammann,quas.webm,Kreuzlingen,1977-01-22,$752.15,d0:9b:38:fb:14:a2
CH,db-26.tanner-steinmann.com,-30.413725,Paraguay,04:37:50,-15.817131,Slovenian,nr,99008197,1971-09-18T18:08:07,Bieri Group,ex.flac,Thun,2020-03-29,$30.35,d1:b0:67:d3:f2:09
CH,srv-27.ruegg-hunziker.org,80.120108,Saint Lucia,11:31:41,100.471551,Sindhi,lg,67,2006-04-06T14:57:13,Lutz LLC,dignissimos.wav,Luzern,1980-08-31,"$94,112.08",df:1e:30:30:c6:f7
CH,srv-85.christen-mayer.org,-7.704801,Kiribati,14:50:59,-151.571483,Kinyarwanda,szl,405057,1979-09-11T17:58:07,"Keller, Felder and Hasler",dolore.jpeg,Payerne,1997-04-23,$25.76,c9:6b:f0:7b:68:b5
CH,db-96.schweizer.net,20.6248975,Dominican Republic,22:09:22,27.121149,Fulah,doi,11,1980-01-30T20:09:56,"Bühler, Egger and Hermann",vitae.webm,Steinhausen,1970-01-14,$94.65,b4:2f:04:b0:37:38
CH,db-70.vogt.com,-36.3146715,Guinea-Bissau,05:13:56,-95.699936,Zhuang,kk,45152237,1981-03-29T01:26:29,Beck-Stettler,delectus.webm,Kreuzlingen,2021-09-21,"$57,629.84",b1:a7:13:97:90:0d
CH,db-44.weibel-hermann.info,-51.826696,Thailand,05:44:58,102.199907,Turkmen,ml,20850,2001-06-27T18:08:37,Schaller PLC,rem.xlsx,Le Grand-Saconnex,1994-04-19,$27.69,f0:1f:2c:19:d7:c7
CH,desktop-89.christen.com,-48.830846,Saint Vincent and the Grenadines,04:36:57,-43.182262,Kuanyama,st,135,1988-09-18T18:55:05,Ernst and Sons,odit.pdf,Ecublens,2001-11-29,$87.60,69:7c:29:10:f0:73
CH,email-06.bernasconi-probst.com,-33.6421155,San Marino,19:58:42,16.971669,Greek,hr,667,2006-12-22T09:15:26,Peter-Weber,doloribus.mp3,Martigny,2013-04-17,$45.60,fb:68:c2:6e:07:78
CH,email-56.kaser-maier.net,-18.0548175,Mongolia,12:44:07,135.914655,Basque,rw,57291962,2004-07-10T05:05:31,Amrein-Schweizer,velit.mov,Uzwil,1976-11-11,$2.57,be:f1:2a:de:24:0d
CH,web-75.marti.com,45.615928,Haiti,19:01:15,177.973122,Divehi,cy,6732,1975-05-23T22:28:17,"Bühlmann, Weber and Jäggi",at.json,Wohlen,1982-02-03,$2.59,c3:b8:f6:b2:ba:fc
CH,lt-50.stadelmann-wegmann.com,-8.8015375,Lithuania,11:41:29,51.730797,Somali,ru,554705,1971-12-20T20:05:18,"Jenni, Wüthrich and Schlatter",quidem.doc,Baar,1984-01-14,$8.70,ac:30:2f:30:1d:df
CH,web-39.graf.com,28.2167875,Iran,12:27:37,-110.392689,Luba-Katanga,eu,231829525,1985-09-14T22:22:02,"Fischer, Bucher and Kaufmann",repellat.flac,Gossau,1979-10-29,$8.92,f8:0e:d5:52:db:f9
CH,laptop-24.buhler.biz,-66.7540335,People's Republic of China,19:13:42,87.440808,Irish,ts,7650,2011-02-19T11:46:13,Schmid Inc,quibusdam.pages,Ostermundigen,2010-05-30,$56.59,7c:81:ca:fa:2d:1f
