language_name,file_name,mac_address,city,language_code,country,latitude,longitude,time,timezone,date,iso8601,hostname,date_time,random_number,pricetag,company
Kanuri,schauen.mov,c1:fc:69:ff:e6:a4,Lippstadt,zh,Schweden,78.1542755,56.837015,01:34:48,Asia/Pontianak,1979-08-12,1978-10-26T18:37:01,db-61.mies.de,1997-05-17 21:09:32,473690571,"9.432,97 €",Roht Rudolph GmbH & Co. OHG
Kikuyu,arbeiten.html,61:bb:5c:c2:f9:24,Kitzingen,mag,Papua-Neuguinea,67.6033495,-178.174829,03:08:30,Asia/Calcutta,1985-01-03,2009-06-23T00:27:04,db-24.sorgatz.de,1997-10-22 06:30:04,514,"47,01 €",Freudenberger Hermann AG & Co. KGaA
Luba-Katanga,sein.jpeg,b5:9e:f9:36:6e:32,Hannover,cmn,Amerikanische Jungferninseln,67.620199,103.253150,13:17:02,Pacific/Nauru,1986-09-30,1974-01-07T22:12:05,db-41.carsten.com,1976-09-28 21:09:56,5503639,"8,41 €",Fischer
Tahitian,Erde.mov,b8:ba:69:a4:58:6d,Zschopau,lv,Mongolei,35.387944,69.032015,00:56:47,Africa/Douala,1973-08-19,2017-06-28T13:22:05,email-41.fischer.de,2001-10-18 10:42:47,66,"15,70 €",Schlosser AG & Co. KGaA
French,wird.wav,32:18:8f:fb:10:0a,Hettstedt,sid,Sonderverwaltungszone Hongkong,9.9387405,146.569987,09:48:35,America/St_Vincent,2012-01-26,2018-08-17T16:14:10,desktop-25.wohlgemut.com,1972-02-15 00:26:46,6,"4.963,54 €",Jäntsch
Hausa,laut.avi,34:b7:74:1a:7a:0b,Backnang,ky,St. Barthélemy,-77.914863,-115.423800,09:37:58,Pacific/Funafuti,1974-12-11,2022-12-19T14:45:02,web-71.renner.org,1990-08-13 19:44:38,9,"3,59 €",Henschel
Herero,Auge.webm,af:ea:9b:fb:93:34,Kaiserslautern,ig,Britisches Territorium im Indischen Ozean,38.5070635,31.611999,14:55:34,Asia/Tokyo,1994-01-03,1978-11-03T06:36:48,lt-39.barkholz.com,1997-09-11 09:05:13,94451001,"68.771,39 €",Baum
Kirghiz,laut.html,cc:e1:48:9e:98:11,Sankt Goarshausen,lo,Komoren,44.025643,37.641207,20:50:50,Europe/Bucharest,2017-06-24,2004-04-04T16:14:24,web-06.boucsein.com,1992-06-10 16:12:14,3662,"6,14 €",Heser Jüttner GmbH
Basque,etwas.jpg,da:c2:eb:59:1f:11,Kitzingen,pl,St. Pierre und Miquelon,-63.404988,-29.557887,18:46:45,America/La_Paz,1974-06-01,1971-11-02T03:05:07,lt-85.wagenknecht.com,1987-10-12 15:19:17,554727,"167,16 €",Spieß
Dutch,Schluss.mov,38:db:6b:79:cf:1e,Neustadtner Waldnaab,lb,Dschibuti,-55.242712,168.940179,02:39:43,Asia/Saigon,1991-08-26,1988-05-25T20:15:21,db-56.henck.com,2008-12-26 07:13:55,769525452,"532,07 €",Stiebitz KG
Assamese,Jahr.avi,a3:e4:e8:91:95:af,Helmstedt,hi,Turkmenistan,-32.411946,-42.743988,07:46:44,Asia/Tbilisi,1976-05-08,2020-06-25T06:49:59,srv-72.fechner.com,2011-09-12 00:20:46,903,"18.303,51 €",Schulz Kensy GmbH
Maori,möglich.mp3,bb:91:ff:52:f5:b2,Stendal,mt,Irak,-87.5208635,5.320953,15:30:48,Africa/Douala,1982-10-08,2014-11-01T17:26:44,web-72.drub.com,2006-12-15 07:44:29,89984,"86.763,01 €",Krause GbR
Afar,sind.mov,1d:55:3e:62:33:90,Oberviechtach,sl,Bermuda,-18.5547105,-175.356324,02:10:10,Europe/San_Marino,1977-06-18,1986-04-15T22:44:08,srv-76.hoffmann.net,1982-07-21 03:08:28,692626,"6,38 €",Heidrich GmbH & Co. KG
Maltese,das.doc,e1:07:65:5d:50:d1,Brandenburg,kn,Sudan,-63.649391,-60.371374,02:23:50,Indian/Antananarivo,2001-08-19,2010-05-12T05:11:47,laptop-03.carsten.org,1994-01-08 00:53:07,924,"2.973,81 €",Eberhardt e.G.
Russian,fahren.wav,70:c2:f9:51:e3:2a,Groß-Gerau,zu,Litauen,-65.2693055,114.573162,14:34:43,Europe/Zurich,2002-04-18,1993-11-28T02:09:38,desktop-40.holzapfel.net,2012-07-14 05:05:01,453640,"19.900,10 €",Ruppert
Fulah,damit.jpg,ab:89:fb:18:3e:71,Stadtsteinach,the,Guam,72.429234,-38.861156,06:29:45,Europe/Tirane,2018-03-16,2008-07-17T05:06:21,srv-58.rosemann.com,2015-12-31 11:53:52,139534,"12,27 €",Pergande Jockel e.G.
Fijian,Fuß.pptx,28:ff:d3:b9:be:78,Kamenz,mg,Senegal,-22.917485,-36.059948,23:25:08,America/Costa_Rica,2015-09-22,1991-07-16T14:31:41,laptop-36.weiss.com,1970-04-10 08:32:47,266811724,"38.880,51 €",Schomber GmbH & Co. KG
Luba-Katanga,ihr.mp4,b9:85:01:44:50:35,Miltenberg,mi,Kuwait,4.055736,159.996815,19:19:18,Asia/Bahrain,1971-02-02,1971-11-20T15:44:35,db-73.zorbach.de,1999-05-19 20:29:17,43,"252,68 €",Junken
Sardinian,Schwester.mov,61:ce:6d:87:88:9f,Bersenbrück,ka,Italien,-30.406718,3.797086,23:48:55,Europe/Tallinn,2015-06-11,1999-01-04T18:49:03,srv-97.seip.net,1989-11-15 15:04:38,304703706,"68.673,85 €",Schönland Mühle KG
Pushto,sechs.mp3,00:a1:7a:86:ad:0e,Wittmund,sd,Burkina Faso,11.039231,-84.429354,06:48:55,Asia/Riyadh,2010-12-31,1998-12-29T10:53:26,db-26.stahr.com,1983-06-15 05:53:15,7,"32.748,02 €",Mühle AG
Aymara,Erde.csv,7e:60:40:b2:cb:f9,Görlitz,bo,Antigua und Barbuda,83.692925,39.778555,17:34:41,Europe/Riga,2023-01-03,2010-09-20T07:05:29,db-45.gumprich.de,1987-12-02 02:54:46,7,"14,82 €",Schulz
Igbo,schon.js,9c:de:44:b6:5e:b7,Mettmann,uz,Malediven,-58.3359265,-12.641042,15:31:33,Africa/Banjul,1972-04-16,1986-02-11T04:36:45,lt-85.adolph.com,1981-01-08 00:27:34,1273194,"71,56 €",Blümel Trubin AG
Sundanese,einfach.flac,da:3c:26:7c:23:be,Emmendingen,ku,Katar,-10.7575975,-82.319711,11:29:42,Asia/Baku,1984-05-24,1976-01-15T15:02:29,db-14.hartung.org,1988-10-29 13:43:49,4100793,"2.403,56 €",Hellwig
Armenian,mal.gif,e7:8c:38:31:a7:2d,Staffelstein,tr,Botsuana,-23.4579065,130.469804,00:09:54,Europe/Madrid,2015-10-06,1998-08-24T23:28:49,db-90.schueler.com,1996-07-25 23:51:15,8429085,"249,36 €",Franke KG
Aymara,Katze.mov,04:b0:8a:92:d5:a0,Monschau,pt,Japan,1.729417,31.404902,06:16:04,Asia/Taipei,1985-04-13,1997-03-05T19:17:09,email-36.muehle.de,2009-05-29 04:39:23,356996,"2.829,13 €",Rust Harloff AG
Kurdish,bleiben.avi,11:79:7c:06:15:36,Berlin,yo,Nigeria,66.113038,164.118991,07:40:32,Africa/Asmera,1977-05-12,2001-06-10T13:49:25,web-30.seifert.com,1984-05-08 00:34:59,11345,"0,34 €",Jopich Weller AG
Kashmiri,Brot.jpg,ce:4e:a0:d2:53:ed,Siegen,et,Serbien,-52.3824405,43.061078,11:32:22,Indian/Mahe,1996-03-26,2012-11-11T21:13:22,db-40.poelitz.org,2002-11-28 21:20:23,2,"9,56 €",Walter KGaA
Malay,vorbei.png,bc:81:13:ec:a1:45,Finsterwalde,mk,Heard- und McDonald-Inseln,44.521891,-82.367130,23:38:15,Asia/Harbin,2008-06-14,2009-04-08T08:25:03,email-92.tintzmann.de,1984-02-07 04:32:07,78082,"64.864,12 €",Harloff Misicher GmbH
Tigrinya,Küche.js,d6:c0:66:f4:13:7c,Kassel,sat,Simbabwe,-24.8153325,-91.103236,06:44:14,Asia/Tehran,2004-05-21,1997-02-09T05:09:26,srv-60.wieloch.de,2009-08-14 22:03:27,95,"7.326,69 €",Schmiedecke
Tamil,holen.tiff,89:76:35:fd:6e:1b,Güstrow,hu,Oman,37.684796,-49.457114,20:19:30,Indian/Maldives,1991-03-12,2016-12-23T15:13:49,laptop-01.kaester.com,1980-12-12 19:02:11,8,"696,96 €",Heuser KGaA
Spanish,gut.docx,e5:03:8e:8c:38:4f,Konstanz,byn,Kenia,-57.755464,-150.887951,08:48:30,Africa/Tunis,2012-10-28,1971-04-08T06:53:49,email-99.geissler.com,1983-05-08 22:47:34,307144,"346,14 €",Grein Groth
Divehi,dabei.odt,0d:c1:a2:19:92:1e,Soest,ks,Montenegro,62.146073,-87.158103,22:30:33,Europe/Andorra,2008-08-12,1972-08-04T11:55:32,lt-98.zimmer.de,1987-05-10 13:25:22,97925,"732,06 €",Huhn
