time,bank_country,file_name,timezone,city,longitude,latitude,language_name,date,company,country,iso8601,mac_address
15:30:04,DE,sie.csv,Pacific/Fiji,Hannover,-129.481244,-21.817807,Malayalam,2011-01-31,Wulff Knappe GmbH,Ghana,2022-05-05T17:46:43,47:83:ff:b3:55:8c
14:33:42,DE,Auge.wav,Europe/Rome,Miltenberg,-59.722372,-76.4526265,Tagalog,1975-11-04,Stroh,Sambia,2006-06-11T10:52:12,9d:7d:c4:04:d8:8a
23:30:02,DE,kennen.avi,Africa/Mogadishu,Mittweida,158.485164,-55.6406625,English,1993-09-17,Reinhardt GmbH,Brasilien,2011-09-11T11:46:15,e5:71:ee:88:6e:5d
03:49:20,DE,Tante.png,Africa/Algiers,Kusel,106.110505,-40.593333,Basque,1999-04-09,Martin,Alandinseln,1979-09-23T22:53:41,63:06:a7:eb:b0:4c
06:46:00,DE,wahr.avi,America/St_Vincent,Chemnitz,43.758644,-0.715696,Maori,2000-10-13,Hauffer Hecker AG,Turkmenistan,1973-07-09T22:35:58,71:23:04:48:a2:0c
23:25:20,DE,plötzlich.gif,Africa/Libreville,Deggendorf,22.716662,46.4108305,Luba-Katanga,2012-08-19,Schmiedecke Stoll Stiftung & Co. KG,St. Barthélemy,1970-05-28T23:53:05,cc:5b:52:51:d3:f7
21:25:26,DE,erst.mp3,Asia/Ashgabat,Peine,158.569676,24.962570,Yiddish,2003-10-28,Rudolph Bärer GmbH & Co. KGaA,Argentinien,2004-10-24T01:19:51,1d:2d:06:f2:b1:b5
14:46:32,DE,Arbeit.txt,America/Jamaica,Lobenstein,13.236486,30.9597975,Tahitian,2022-10-02,Köster,Nördliche Marianen,1983-07-25T05:09:47,92:cd:c2:1e:f5:bf
05:32:36,DE,mich.gif,Asia/Riyadh,Weißenfels,158.109135,25.0822965,Kannada,2000-08-27,Christoph Metz Stiftung & Co. KG,Guatemala,1988-07-18T00:29:23,87:5b:af:7a:c9:16
23:55:07,DE,richtig.mov,America/Lima,Aachen,46.675444,-72.619020,Estonian,1981-12-04,Gotthard e.V.,Griechenland,1981-07-31T16:24:33,a7:97:1b:79:4f:56
23:03:29,DE,Luft.png,America/Lima,Iserlohn,127.538626,-84.4714065,Bihari languages,1976-11-21,Pieper GbR,Osttimor,1988-12-30T21:50:49,d9:7c:f6:95:05:db
12:04:46,DE,fragen.ods,Africa/Monrovia,Ebermannstadt,-28.819295,57.201449,Shona,2021-04-09,Hermighausen,Indonesien,1981-07-05T20:07:14,c7:fc:0f:62:45:c4
02:48:11,DE,gibt.csv,Asia/Dhaka,Uffenheim,-1.377026,10.1368005,Hebrew,1985-04-17,Mielcarek GmbH,Andorra,2016-11-28T08:10:32,fe:50:87:14:dd:64
17:57:06,DE,Finger.jpg,Africa/Bissau,Badoberan,-158.330999,38.464786,Latin,2001-04-22,Schleich GmbH & Co. KG,Benin,2018-07-11T10:33:47,5a:1b:a5:db:5c:f8
00:20:51,DE,Flasche.js,America/St_Kitts,Bruchsal,-119.225081,-78.8539165,Kinyarwanda,1990-03-23,Jäkel Rose AG & Co. KGaA,Kokosinseln,1978-12-06T06:00:04,16:e5:c9:3c:61:af
00:53:59,DE,Mädchen.webm,Europe/Vatican,Erbisdorf,10.009357,64.8253715,Divehi,2004-04-13,Scholtz,Türkei,1972-03-17T08:10:05,b9:89:34:f5:3d:cc
11:29:14,DE,heißen.tiff,Europe/Rome,Cuxhaven,-159.511880,83.523985,Kuanyama,2015-12-11,Henschel Hauffer e.G.,Tokelau,1972-08-03T04:49:56,9b:ee:0c:72:e8:ee
16:03:32,DE,letzte.wav,Europe/Skopje,Rudolstadt,126.617859,72.929371,Occitan,1982-02-19,Biggen Heinz AG,Französisch-Guayana,1991-12-10T10:57:49,f1:5f:3e:7e:66:20
12:22:27,DE,Maus.tiff,Europe/Luxembourg,Deggendorf,-38.598243,-75.396483,Albanian,2008-08-24,Killer,Botsuana,2003-12-13T16:53:32,e3:9a:66:a5:14:53
22:47:50,DE,führen.mov,Asia/Aden,Cloppenburg,36.682765,54.245923,Galician,2008-08-22,Keudel,Honduras,1987-01-13T20:49:32,1a:d1:6e:ae:77:55
16:40:55,DE,grün.mp4,Asia/Kuala_Lumpur,Saarbrücken,142.765658,85.5693575,Latvian,1998-03-04,Häring AG,Lettland,2014-03-22T22:37:18,21:87:1d:ad:4b:60
04:53:48,DE,Zeitung.jpeg,Asia/Kuching,Zeulenroda,-39.248567,17.9993885,Haitian,2001-03-25,Tröst AG,Benin,2014-04-09T14:22:48,2f:7c:5a:03:a7:b6
10:52:09,DE,zum.mp3,America/Tegucigalpa,Senftenberg,-101.479412,-89.796845,Haitian,2010-08-12,Ruppersberger Conradi OHG mbH,Palästinensische Gebiete,1981-07-09T15:16:15,fa:96:9c:63:cf:8f
22:50:14,DE,vorbei.jpeg,America/Santiago,Kamenz,23.602194,-62.7357345,Irish,1979-08-11,Hornich GmbH,Singapur,2010-05-18T09:27:28,58:f0:e4:5c:8d:6b
12:24:10,DE,Nase.tiff,America/Port_of_Spain,Nauen,-85.221239,87.738822,Breton,2010-07-09,Häring Pergande KGaA,Senegal,2010-09-30T01:38:34,fe:fc:c9:0b:cf:6f
09:19:22,DE,rot.jpeg,Africa/Lome,Cottbus,-42.723213,-1.919355,Swahili,2006-03-28,Hornich,Mosambik,2008-04-10T09:16:39,ea:01:26:bb:9c:42
00:25:24,DE,laut.wav,Pacific/Easter,Grevesmühlen,113.818699,36.4689345,Sindhi,2011-08-03,Römer,Bhutan,1999-12-11T16:01:04,8b:1a:c1:a4:f0:ac
21:52:00,DE,das.tiff,America/Guyana,Kusel,125.593840,-60.9233275,Amharic,2003-07-19,Lübs Krause GbR,Kroatien,1973-03-24T00:23:34,3d:ff:3c:0c:e4:b9
14:25:31,DE,rechnen.flac,Africa/Algiers,Kaiserslautern,-98.218333,-70.041473,Panjabi,2010-02-03,Seifert AG,Äthiopien,2008-07-05T13:47:19,0e:07:64:da:b1:b0
13:11:47,DE,müssen.webm,Asia/Rangoon,Nabburg,-0.733213,-51.974696,Tajik,2013-09-20,Pärtzelt,Bahrain,1973-06-10T14:15:11,2f:d5:e1:7b:f9:2a
04:11:28,DE,Monat.odt,Africa/Johannesburg,Gräfenhainichen,-94.849019,-31.641432,Zulu,2021-03-02,Pohl Vogt Stiftung & Co. KG,Papua-Neuguinea,1995-05-14T11:43:11,81:a1:e9:5b:07:38
01:54:08,DE,Flasche.json,America/Montevideo,Merseburg,-7.398327,-82.712922,Ewe,1983-07-05,Karge,Réunion,2005-06-24T01:15:33,d7:08:50:46:89:25
16:44:35,DE,groß.ods,Africa/Bissau,Groß-Gerau,43.851006,32.323990,Avestan,1990-06-14,Steinberg AG & Co. KG,Aserbaidschan,1998-03-20T00:12:11,db:21:c3:fd:3c:0e
01:32:19,DE,sicher.flac,Asia/Qatar,Erkelenz,-94.190818,3.4443055,Welsh,1994-11-12,Schlosser Koch GbR,Bouvetinsel,1984-01-27T08:28:03,df:72:0b:e2:fe:76
12:37:16,DE,voll.flac,Africa/Tripoli,Gransee,102.653564,24.7427605,Slovenian,1970-08-15,Rohleder GbR,Philippinen,2011-04-01T16:42:33,91:25:b4:cc:83:99
12:02:07,DE,weg.flac,Africa/Djibouti,Schrobenhausen,-151.802477,49.0337835,Romansh,1983-07-12,Girschner,Malta,1995-06-07T04:41:20,e7:64:88:e6:3f:73
05:42:24,DE,jung.avi,Asia/Rangoon,Grevenbroich,158.301671,-4.600931,Bengali,1977-05-18,Stey Röhrdanz GbR,Niger,1972-05-25T18:02:09,6a:e8:1e:91:7f:a5
12:50:12,DE,her.bmp,Europe/Sofia,Bischofswerda,16.901755,3.3707265,Faroese,2001-08-11,Harloff,St. Lucia,2007-01-16T21:34:35,c9:ad:c5:37:b9:0d
18:03:10,DE,los.csv,Asia/Baghdad,Genthin,26.253834,25.021725,Tajik,1978-10-24,Heß Seifert KG,Jersey,2002-02-26T07:24:27,e8:3b:61:a4:2c:cf
23:53:03,DE,zwischen.mov,Asia/Tokyo,Witzenhausen,-124.723628,-17.204945,Komi,1997-01-21,Zirme Speer AG,Uruguay,2015-06-07T18:10:09,fa:c4:23:6f:6d:a2
10:50:23,DE,Stelle.mp4,Pacific/Palau,Geithain,144.054897,-72.546105,Wolof,1975-01-26,Schacht GmbH & Co. KG,Myanmar,1987-02-15T11:12:15,9d:d7:2d:f9:90:81
02:39:03,DE,mehr.json,Asia/Baghdad,Werdau,-144.614989,-80.163724,Hebrew,2010-03-11,Gude GmbH,Armenien,1982-04-24T10:13:12,dd:7b:4a:52:74:e2
12:55:18,DE,hart.avi,Africa/Sao_Tome,Bautzen,28.404832,8.2184945,Bihari languages,2004-07-09,Wesack,Alandinseln,2012-09-08T11:24:52,f1:8c:54:c0:84:b7
13:14:49,DE,schreien.css,America/Caracas,Werdau,17.546366,-80.080325,Fijian,2018-07-27,Tröst,Sri Lanka,1982-09-24T01:47:11,03:60:0c:a2:2a:04
02:44:39,DE,hören.png,Europe/Tirane,Sigmaringen,-139.146990,57.0803445,Tibetan,1998-03-21,Holt Stiftung & Co. KG,Gabun,2016-06-24T06:58:35,3a:9f:a2:5c:e5:6d
17:38:01,DE,hören.mp4,Europe/Chisinau,Hammelburg,-176.683552,-14.8977145,Sardinian,1999-04-06,Bolander Förster e.G.,Libyen,1985-07-02T17:31:36,ad:37:47:ac:2c:58
21:22:12,DE,Baum.gif,Pacific/Nauru,Eggenfelden,60.493522,-58.797049,Tswana,1999-04-25,Weller,Irland,1993-08-01T11:34:48,99:d8:9d:f2:6f:58
04:19:32,DE,oft.mp4,Asia/Nicosia,Kleve,16.782367,-52.0850605,Sundanese,1970-03-21,Meyer AG & Co. KGaA,Amerikanisch-Samoa,2016-04-26T16:07:50,86:26:38:e2:21:87
13:10:30,DE,nein.pptx,Asia/Hovd,Bad Liebenwerda,-127.797719,81.724221,Lingala,1986-09-01,Wilms AG,Martinique,2010-04-04T04:59:12,85:d0:40:9b:f3:cf
12:01:23,DE,tot.pptx,Europe/Zagreb,Illertissen,-172.841093,-78.1286955,Aragonese,1996-11-24,Kusch GmbH,Zentralafrikanische Republik,1973-04-26T19:33:34,fb:cc:d8:33:e5:a7
22:29:54,DE,warm.avi,Africa/Lagos,Starnberg,51.498682,77.1627895,Aragonese,1984-08-14,Klapp,Oman,2006-03-15T05:23:14,34:2e:e3:04:ac:8a
14:56:32,DE,der.js,Indian/Mauritius,Einbeck,114.507651,39.164934,Akan,2006-06-10,Scheuermann,Jemen,2012-12-27T00:51:36,df:89:e3:24:fb:b8
17:06:58,DE,fertig.docx,Europe/Kiev,Wismar,112.713359,51.281614,Kashmiri,1971-05-10,Schüler Gunpf e.G.,Mauretanien,2003-09-21T05:16:15,e7:77:eb:49:5b:26
10:05:05,DE,will.docx,America/Paramaribo,Calau,94.931758,59.5382045,Afar,2010-05-05,Vogt e.V.,Äthiopien,1990-11-21T17:40:23,71:ff:9a:82:fb:e4
16:23:37,DE,Garten.webm,Europe/Sarajevo,Stollberg,29.616987,-63.463591,Faroese,2002-01-22,Wirth GmbH & Co. OHG,Sonderverwaltungszone Macao,2013-08-13T01:03:01,5e:26:50:25:9a:b5
13:24:52,DE,Dorf.css,Africa/Addis_Ababa,Staßfurt,-43.747093,55.922122,Tsonga,1988-10-25,Gerlach Neuschäfer GmbH,Lettland,1999-05-09T05:49:06,ec:70:ff:e8:f7:71
23:58:52,DE,merken.jpeg,Africa/Lubumbashi,Saarlouis,165.613554,7.4674375,Breton,1994-11-18,Sölzer Kambs AG,Antarktis,2014-04-15T03:12:10,84:09:7b:2d:30:2b
20:28:08,DE,Sonne.tiff,Africa/Monrovia,Neustrelitz,-83.034394,61.9138245,Czech,1995-05-31,Rogner Flantz KGaA,Dominikanische Republik,2002-02-22T20:58:06,d9:88:79:6b:e6:52
20:29:55,DE,geben.flac,Asia/Kabul,Apolda,-96.626921,69.5015015,Lao,1970-11-21,Baum,Nigeria,1999-12-09T15:51:54,41:50:1c:89:07:35
16:24:43,DE,sie.jpg,Pacific/Port_Moresby,Greifswald,-172.836630,41.061850,Hausa,1987-09-29,Drub,Martinique,1970-11-08T16:44:48,bd:d8:27:2b:b4:28
09:17:39,DE,Beispiel.mov,America/Grenada,Grafenau,-141.003750,-25.2008675,Oromo,2006-06-16,Bolander Drub GmbH & Co. OHG,Mauritius,1987-08-22T19:21:31,8c:72:99:c9:63:3c
17:50:02,DE,Polizei.jpeg,Pacific/Chatham,Hainichen,63.514185,88.9541235,Basque,1982-03-15,Stadelmann Mitschke AG,Gabun,1975-04-18T10:24:42,74:24:88:82:09:43
19:00:34,DE,lassen.avi,America/Guayaquil,Eisleben,30.727372,-29.536779,Samoan,1981-02-01,Binner,Barbados,2002-07-27T01:59:51,4c:d8:f3:92:f9:77
09:06:21,DE,nein.mp3,Asia/Muscat,Haldensleben,113.199569,23.2384535,Gaelic,1998-05-25,Rädel Pieper KG,Cookinseln,1985-10-10T03:30:45,29:21:ea:5f:c7:ff
08:06:21,DE,voll.wav,Africa/Luanda,Gifhorn,39.036401,-76.8775035,Tajik,2011-03-14,Scheuermann Dörschner KG,Argentinien,1981-06-30T04:40:09,34:99:f8:26:7b:c6
00:58:13,DE,sich.mp4,Europe/Istanbul,Kötzting,90.863774,39.420152,Turkish,1981-05-30,Wirth GmbH,Saudi-Arabien,1987-05-11T06:40:33,8d:0e:98:de:f5:22
02:34:20,DE,kalt.bmp,Europe/Ljubljana,Hagenow,-98.987158,86.8756715,Central Khmer,1999-04-27,Rohleder GbR,Kirgisistan,2014-12-25T01:48:18,ac:cd:12:19:50:ab
11:22:16,DE,fährt.doc,Asia/Makassar,Teterow,-70.892613,-82.935213,Welsh,2000-08-12,Wernecke Stolze AG,Mikronesien,2010-07-09T10:44:36,d1:e3:0a:68:cd:03
09:20:45,DE,Sonntag.bmp,Asia/Tashkent,Aue,29.063950,-11.9439525,Armenian,2012-11-03,Zahn Pohl GbR,Ecuador,1986-06-01T07:49:19,b8:93:04:55:3c:1f
00:33:28,DE,offen.txt,Asia/Riyadh,Germersheim,1.613789,-59.9113335,Bengali,2014-08-21,Röhrdanz KG,Tschad,1978-05-15T23:39:38,74:83:26:d2:08:7b
23:44:34,DE,Tag.tiff,Indian/Antananarivo,Zschopau,27.366061,-48.5543745,Cornish,2008-12-09,Trupp Mans GmbH,Tansania,1978-11-13T10:00:31,7a:a6:d6:e2:aa:28
15:59:06,DE,alle.mov,Africa/Lagos,Recklinghausen,103.451870,-54.9089265,Mongolian,1978-04-26,Heintze,St. Vincent und die Grenadinen,1988-02-19T20:26:52,60:6a:a4:eb:d2:52
20:40:59,DE,Schwester.gif,Africa/Porto-Novo,Gütersloh,72.894664,-26.4652995,Quechua,1973-11-23,Schaaf KG,Indonesien,2006-01-09T15:37:47,b6:db:56:50:a2:73
21:32:32,DE,Bett.png,Asia/Choibalsan,Kyritz,-64.665946,23.5665535,Amharic,1999-04-11,Wähner GmbH,Mali,1988-06-28T04:06:19,d2:c0:74:f2:2f:5a
12:44:22,DE,vielleicht.csv,America/Grenada,Waldmünchen,159.891337,-54.990947,Indonesian,1978-08-08,Speer AG & Co. KGaA,Nördliche Marianen,1979-09-30T06:45:29,c4:3b:d2:24:d6:a6
08:46:29,DE,gern.webm,Asia/Jayapura,Aue,-168.190556,37.425441,Quechua,2017-07-15,Kusch,Dominica,1983-02-11T03:35:28,62:32:33:9a:51:8e
07:56:36,DE,auf.avi,Asia/Damascus,Rathenow,-89.206263,-50.5174355,Panjabi,2017-10-28,Dietz GmbH & Co. KG,Marshallinseln,2013-03-29T06:05:00,40:a6:ad:9d:bd:7f
18:35:13,DE,rot.mov,Asia/Baku,Diepholz,176.298796,-4.527638,Limburgan,2003-10-04,Holzapfel,Republik Korea,1987-06-11T09:05:54,94:8f:52:21:e5:93
16:13:03,DE,Spaß.mp4,America/Guyana,Pößneck,26.749941,-13.581031,Thai,2007-02-22,Keudel AG & Co. KGaA,Amerikanisch-Ozeanien,2010-08-29T01:40:39,87:42:6a:f2:85:59
02:45:59,DE,Hund.mp4,America/Jamaica,Gadebusch,-130.784945,61.5951165,Faroese,1990-11-23,Stiebitz Meister Stiftung & Co. KGaA,São Tomé und Príncipe,2021-12-06T15:50:48,9c:bc:e5:bf:c2:f5
05:12:00,DE,dazu.csv,Europe/Samara,Oranienburg,-95.750609,-86.0015825,Gaelic,1993-08-19,Ebert GmbH,Argentinien,2003-08-20T18:48:51,7c:a8:d4:1a:06:fa
11:01:42,DE,warum.tiff,Europe/Malta,Neu-Ulm,38.930566,-74.6485365,Uzbek,2016-06-29,Gunpf Margraf AG & Co. OHG,Komoren,1992-04-12T08:59:06,06:34:b2:41:6c:9c
14:12:38,DE,bringen.png,Asia/Bishkek,Stollberg,-5.576756,38.574656,Kuanyama,1985-05-03,Wulf,Sonderverwaltungszone Hongkong,1971-07-25T12:48:04,5a:ab:db:9f:d4:bd
22:37:58,DE,baden.html,Africa/Tunis,Altentreptow,71.004981,-44.549587,Latvian,2022-06-27,Weiß Bolnbach KG,Russische Föderation,1971-10-02T02:23:48,d6:9b:03:23:99:f6
01:27:37,DE,verkaufen.avi,Asia/Thimphu,Großenhain,125.568584,57.212514,Gujarati,2021-12-22,Döhn Holt KG,Uruguay,2022-07-27T16:52:24,96:46:77:b0:6a:35
11:12:22,DE,noch.pages,Europe/Lisbon,Kamenz,124.831576,31.1104575,Sango,2018-11-21,Fiebig AG,Sonderverwaltungszone Hongkong,1972-04-11T09:32:37,ad:a1:c2:39:46:e4
10:10:07,DE,also.mov,Atlantic/Reykjavik,Strasburg,98.524371,-8.731942,Belarusian,1973-08-28,Renner,Irland,1991-09-19T15:57:56,1b:42:2e:cd:dc:94
23:22:18,DE,Monate.wav,Asia/Seoul,Viersen,-9.482246,40.448793,Herero,1977-09-02,Jopich Löchel Stiftung & Co. KGaA,Neuseeland,2023-07-08T00:29:05,8d:8b:12:43:fb:2d
18:33:25,DE,klein.wav,Asia/Saigon,Lichtenfels,-61.082795,56.3396905,Gujarati,1999-08-20,Schottin Stiftung & Co. KG,Tschad,2016-11-07T05:43:35,93:b7:4c:3c:1a:6a
19:29:09,DE,mein.jpg,Europe/Istanbul,Herford,-164.838779,-7.073594,Telugu,1996-03-20,Atzler Heidrich OHG mbH,Puerto Rico,1981-12-20T04:15:19,05:b2:8a:e3:61:52
16:05:46,DE,Bruder.pdf,Asia/Ulaanbaatar,Gräfenhainichen,-35.696375,74.0699935,German,2023-08-01,Seidel,Bulgarien,1971-07-11T06:14:51,3f:98:c9:08:fd:ab
01:27:58,DE,sehr.gif,Europe/Zurich,Germersheim,-32.440700,83.530251,Central Khmer,1982-08-26,Weihmann Carsten GmbH & Co. OHG,Peru,2001-09-07T22:58:46,3c:e5:90:63:d1:a0
21:01:19,DE,draußen.png,Asia/Singapore,Wiedenbrück,12.894685,-40.3335295,Bislama,1999-08-12,Hahn GmbH,Italien,1997-11-26T08:00:50,54:64:bc:f0:13:9c
14:15:28,DE,dann.gif,Africa/Windhoek,Bischofswerda,-2.404092,14.295369,Bosnian,1984-01-09,Bohnbach,Oman,1975-05-23T09:52:51,48:14:b5:c8:d9:37
23:00:01,DE,reiten.css,America/Inuvik,Cloppenburg,89.817341,-69.8492955,Bashkir,2003-02-22,Wirth Margraf Stiftung & Co. KG,Mali,2014-04-13T02:20:36,e8:e4:b7:7d:fe:e3
18:06:34,DE,Spiel.key,Pacific/Kosrae,Calau,71.014042,-46.402186,Avaric,1980-12-03,Gotthard,Niger,1973-10-07T00:49:45,21:ab:c0:8e:a3:bf
08:19:30,DE,kochen.js,Pacific/Majuro,Norden,167.026079,-49.0372275,Uzbek,2009-11-13,Pieper GmbH,Sambia,2005-03-06T01:02:56,5c:ab:0b:2a:50:a2
21:59:50,DE,gleich.wav,Europe/Zagreb,Nauen,128.773753,-42.024765,Zhuang,1972-12-16,Hande,Palästinensische Gebiete,1988-05-20T00:07:55,94:8c:b3:68:1c:ce
12:01:12,DE,wird.avi,Africa/Ndjamena,Dachau,42.532448,9.0125675,French,1970-11-20,Beckmann Löchel e.V.,Kanada,1980-09-17T20:34:24,c0:ce:6e:5d:10:07
18:42:56,DE,kochen.mp3,America/Nassau,Brilon,-23.457614,85.260340,Malay,2002-07-11,Kroker Jäntsch KG,Brasilien,1999-11-14T00:09:30,28:50:db:71:a9:79
06:22:53,DE,gut.ods,Asia/Samarkand,Eisenhüttenstadt,-122.687206,-43.627283,Amharic,1976-07-06,Sölzer,Sambia,2001-06-07T14:25:00,f9:b3:2d:32:fd:be
13:14:16,DE,Minutenmir.avi,Pacific/Kwajalein,Passau,141.680421,-11.4793175,Telugu,1990-09-06,Riehl Neuschäfer AG,Israel,1979-01-21T09:50:49,52:cc:ce:e4:28:d1
06:12:33,DE,Essen.bmp,Pacific/Apia,Bad Langensalza,-106.698922,-37.377651,Kuanyama,2006-12-17,Siering,Bhutan,2021-05-14T03:39:05,0f:78:04:92:01:8b
12:18:28,DE,hören.bmp,Europe/Brussels,Fürstenfeldbruck,111.881927,56.6835655,Catalan,1973-04-01,Thies Scholl AG,Myanmar,2007-02-28T15:33:54,88:70:92:99:30:5d
16:37:02,DE,Monat.mov,America/Guatemala,Magdeburg,79.961269,63.582617,Bulgarian,2011-12-11,Lehmann KGaA,Kamerun,1986-09-03T03:54:19,f2:fb:75:2d:be:47
16:42:59,DE,Glück.xls,Pacific/Nauru,Querfurt,161.933131,27.1907375,Ojibwa,2013-03-24,Trub,Britische Jungferninseln,2008-11-26T10:23:14,79:56:50:b9:e2:c3
12:49:16,DE,dunkel.jpg,Asia/Thimphu,Kaiserslautern,51.316330,-65.917044,Northern Sami,2004-02-21,Römer,Papua-Neuguinea,2002-07-04T23:51:30,53:33:b4:1e:fb:b0
09:08:35,DE,spielen.jpg,Africa/Dar_es_Salaam,Bad Langensalza,-162.784260,-73.013685,Assamese,1973-11-04,Dobes KG,St. Barthélemy,2005-07-21T06:02:10,89:f9:15:35:e7:67
19:11:07,DE,bei.jpg,Pacific/Guadalcanal,Füssen,-23.544492,39.8853305,Norwegian Nynorsk,1972-09-02,Fechner Langern KGaA,Seychellen,1970-08-09T18:41:36,2c:17:12:11:f2:5e
15:27:12,DE,war.webm,Europe/Podgorica,Karlsruhe,-49.738143,-48.883404,Navajo,1974-10-18,Beier Rose GmbH,Réunion,1986-03-09T13:31:27,d4:92:d7:e4:e8:c8
12:09:54,DE,ins.wav,Indian/Comoro,Mainburg,32.497091,78.4339675,Tsonga,2022-07-20,Knappe Dowerg AG,Finnland,2020-09-08T12:40:29,ec:6f:2e:93:21:31
23:07:44,DE,beide.ppt,America/Rankin_Inlet,Main-Höchst,-20.128022,-17.4014285,Croatian,1975-03-07,Johann GmbH & Co. OHG,Dschibuti,2016-04-26T17:32:17,08:c8:74:60:b9:88
00:58:31,DE,viel.xls,America/Jamaica,Fürstenwalde,106.857004,78.898393,Chuvash,1999-06-04,Adler KG,Barbados,2017-11-01T15:23:52,e8:4c:cb:4e:a7:02
01:09:56,DE,Erde.tiff,Asia/Yerevan,Bützow,-43.471875,-76.1747375,Ndonga,2018-11-25,Sontag,Britisches Territorium im Indischen Ozean,2009-01-30T19:08:29,2a:0c:03:00:87:df
03:03:11,DE,mich.jpeg,Indian/Maldives,Gütersloh,-101.966632,11.134275,Guarani,1990-12-19,Ring,Dänemark,2009-08-05T19:11:23,ce:a7:3d:ff:65:ca
01:02:09,DE,wichtig.mp3,Europe/Paris,Rockenhausen,-68.886049,54.602090,Ojibwa,1975-01-27,Schmiedecke KG,Mongolei,1991-02-01T06:07:15,84:e8:39:37:fc:83
18:42:25,DE,Musik.png,Africa/Kigali,Schwäbisch Hall,-74.909708,32.8798545,Turkmen,1991-10-06,Caspar e.G.,Jersey,2016-09-26T07:36:11,23:44:94:0d:0f:a3
19:27:11,DE,Feuer.mp3,Africa/Malabo,Schweinfurt,-157.357889,-3.2338435,Irish,1983-07-01,Bolzmann,Amerikanisch-Ozeanien,2004-09-14T11:21:56,a4:3b:31:2d:e0:60
05:20:27,DE,verstehen.json,Africa/Khartoum,Hohenmölsen,-8.007006,-32.491837,Georgian,1970-06-04,Schottin,Amerikanisch-Samoa,2018-11-15T03:27:06,cb:42:01:44:90:d6
02:09:34,DE,Zimmer.docx,Europe/Sofia,Bremen,-87.714252,0.781549,Ossetian,1994-09-24,Boucsein e.V.,Nigeria,1971-02-16T00:19:49,1b:99:97:00:6e:a4
06:36:06,DE,war.gif,Pacific/Tongatapu,Cloppenburg,-91.968269,-6.546923,Hiri Motu,1989-05-23,Freudenberger,Rumänien,2014-10-09T01:57:02,63:44:89:4a:a9:da
11:08:16,DE,ist.jpg,Africa/Tripoli,Roding,135.924247,53.943983,Abkhazian,1993-09-18,Dippel Mühle e.V.,Rumänien,1998-09-10T21:49:09,b8:35:1c:60:39:1f
22:26:41,DE,fahren.html,Europe/Tallinn,Gelnhausen,-135.788405,-30.299752,Haitian,1993-02-12,Lübs,Litauen,2004-02-27T01:51:32,13:ee:6b:06:35:fe
03:09:51,DE,Tisch.avi,Australia/Darwin,Strausberg,-37.552662,22.6890165,Hindi,2001-10-09,Dowerg Stiftung & Co. KG,Namibia,2007-02-06T11:37:31,45:71:96:53:20:79
05:09:14,DE,da.wav,Africa/Porto-Novo,Gransee,-14.286545,41.9966545,Czech,1997-12-09,Ritter,El Salvador,1975-06-04T02:33:23,d7:31:43:02:07:18
01:41:15,DE,Stelle.json,America/St_Kitts,Rostock,170.611534,-48.3278395,Persian,2014-01-15,Ehlert Adolph KGaA,Französisch-Polynesien,1994-01-01T09:58:00,96:da:e7:89:6f:6d
07:10:45,DE,gehören.png,Asia/Jerusalem,Zschopau,132.371474,13.6698285,Swahili,2019-05-28,Pohl GmbH,Tschad,2004-09-12T03:30:27,f3:29:a4:e5:49:10
14:29:46,DE,sehen.webm,Africa/Tunis,Roth,-53.768673,56.7013535,Kalaallisut,1983-06-28,Jopich Rosenow GmbH,Indien,1975-08-13T22:28:12,c1:eb:6e:a2:72:8b
17:04:18,DE,fast.mp4,Europe/Prague,Neustadt am Rübenberge,149.033978,52.3404745,Azerbaijani,2022-10-26,Rohleder Mielcarek GmbH,Burkina Faso,2000-03-04T15:12:42,95:20:53:a4:8a:35
21:21:34,DE,sieht.js,Asia/Jerusalem,Melsungen,-106.051298,-52.139985,Gaelic,2014-07-31,Weimer,Laos,1984-05-10T10:20:48,cb:11:36:a7:da:0d
01:35:37,DE,mal.css,Africa/Kampala,Forchheim,-146.779490,-46.554895,Persian,1977-11-24,Jessel e.G.,Kasachstan,2004-07-05T03:15:58,8d:30:33:44:38:65
20:48:22,DE,Auge.flac,America/Guatemala,Hettstedt,65.226920,-35.7327635,Assamese,1980-11-10,Trubin Löffler AG,Ruanda,2005-03-05T10:27:19,45:16:a4:59:06:a2
23:14:32,DE,Haare.mp4,Africa/Bangui,Schwarzenberg,98.784442,1.856393,Xhosa,1994-01-29,Dussen van Jacob GmbH & Co. OHG,Vereinigte Arabische Emirate,1994-12-30T00:54:05,4e:5a:12:4e:8b:44
11:24:03,DE,Schüler.txt,Pacific/Galapagos,Eilenburg,-10.783727,-34.167792,Portuguese,1982-05-20,Löffler,Irland,1988-04-01T21:49:24,e3:9c:d4:ef:36:e7
18:30:52,DE,zur.xlsx,Pacific/Fiji,Hünfeld,-114.267327,-64.790940,Javanese,1989-03-08,Eberhardt,Sonderverwaltungszone Macao,2020-02-15T05:36:47,d5:21:d6:73:20:0f
02:38:49,DE,Nacht.jpeg,America/Grenada,Pößneck,46.183712,-68.5062125,Zulu,1975-02-09,Ullrich GmbH,Libanon,1979-05-17T10:19:10,a9:f3:95:77:6f:e3
