pricetag,language_code,hostname,date,date_time,city,bank_country,iso8601,mac_address,latitude,timezone,random_number,longitude,language_name,country,company,file_name
$1.69,wo,lt-85.taylor-hunt.com,1985-10-26,2017-03-15 16:27:22,Benhaven,GB,2023-05-21T19:18:01,24:a9:ef:2c:4a:49,-0.9387345,Asia/Tehran,6034963,119.676224,Tonga,Kiribati,Anderson Inc,praesentium.jpg
$787.08,mni,web-74.lawrence.com,1974-01-05,1999-10-18 01:58:39,North Kirsty,GB,2007-05-23T16:47:37,85:4a:de:23:ba:00,-80.2066115,Africa/Dakar,7538324,123.258288,German,Uganda,Robinson-Mitchell,placeat.js
$361.20,km,desktop-13.burns.com,2000-07-17,1988-11-13 19:39:34,Lucytown,GB,1983-08-05T22:27:01,ce:57:2e:c5:9a:93,-65.397401,America/Nassau,52,-176.065971,Twi,Guinea,"Richardson, Hurst and Faulkner",maxime.webm
$296.69,gd,laptop-49.campbell.com,2007-01-07,1995-06-10 11:21:57,Smithborough,GB,1972-05-04T21:20:07,f8:04:ce:3a:c0:fc,55.795141,America/Havana,819024452,-64.107335,Occitan,Gibraltar,Davies LLC,recusandae.html
"$4,163.57",lb,laptop-98.marsh-francis.com,2021-07-18,1973-12-14 13:02:08,Ameliabury,GB,1971-11-11T02:26:39,67:38:15:57:e0:e1,-30.8873645,Africa/Lome,579337,-66.505144,Twi,Saint Vincent and the Grenadines,Bond and Sons,quidem.webm
$218.28,kn,lt-90.brown-chamberlain.com,1978-09-17,1999-01-28 06:27:22,Lake Suzannebury,GB,1977-12-19T06:27:41,b9:b8:41:a6:ee:5b,-10.7318925,America/Tijuana,768660012,125.272930,Occitan,Cameroon,James Ltd,recusandae.html
$5.18,lo,desktop-28.townsend.com,2013-10-12,2005-10-04 20:33:52,Owenshire,GB,2006-09-25T05:57:44,02:68:0d:56:72:2c,-74.300943,Africa/Monrovia,8986125,69.186915,Maori,Cote d'Ivoire,Jones and Sons,illum.json
$81.98,tg,desktop-77.bird.com,2003-10-22,2015-11-26 17:12:58,Lake Tina,GB,2008-03-06T23:44:43,67:54:63:5d:09:76,61.0589445,Africa/Cairo,623073845,113.180041,Igbo,Luxembourg,Jones-Fletcher,ut.wav
"$14,364.61",ga,laptop-42.evans.co.uk,1999-07-28,2013-10-10 02:03:48,East Leah,GB,2001-08-12T11:37:30,6a:e1:a1:1f:ab:f5,-44.4826815,Indian/Maldives,510897,178.069162,Hausa,Tajikistan,Jones and Sons,adipisci.pptx
"$8,130.78",hi,srv-88.harvey-wright.com,1976-07-01,1972-09-23 09:35:24,South Teresa,GB,2012-11-15T17:56:25,54:82:0c:98:05:7e,-5.172575,Europe/Warsaw,74806736,95.202685,Hungarian,Brazil,"Webster, Clarke and Howard",cum.json
$154.65,ta,desktop-94.ryan.com,1997-12-27,2012-08-18 21:45:21,Alanside,GB,1989-01-16T18:31:45,1a:19:e8:de:d9:29,10.0904805,Africa/Cairo,55,-5.648412,Malagasy,Fiji,Brown-Gilbert,animi.pptx
$3.59,hne,desktop-35.bradley.com,1988-09-12,1999-08-14 22:57:12,Lake Shannonberg,GB,2003-04-11T06:22:47,72:cc:ff:76:cf:32,-81.355532,America/Montevideo,90988,7.376820,Divehi,Ireland,Robinson Inc,repellendus.csv
"$5,008.67",hi,db-07.humphries-griffiths.com,1972-03-23,1984-10-17 08:14:40,Forsterberg,GB,1993-06-01T05:52:37,f5:55:14:aa:09:25,5.2446645,Asia/Kuching,334,141.179902,Interlingue,Western Sahara,White Inc,facilis.mp4
$963.61,eo,email-86.wells-wilson.org,1971-11-21,2015-08-02 18:00:23,West Dianefort,GB,2022-01-17T21:50:41,37:14:f4:b6:70:74,-0.149004,America/Managua,732,-46.770889,Tonga,Netherlands,"Smith, Barker and Lewis",provident.webm
"$84,217.89",hak,srv-50.hunt.com,2010-07-23,1997-11-13 16:37:12,Geoffreyfurt,GB,1997-04-18T11:42:30,30:60:d8:f9:22:36,34.2105495,Atlantic/Reykjavik,10789,107.300773,German,Venezuela,Davis and Sons,cum.docx
$5.52,ca,web-90.moore.com,1973-01-16,2005-08-12 16:23:13,Holmestown,GB,1991-07-09T23:57:09,b8:80:ac:0e:49:1f,36.356966,Asia/Damascus,6139685,-167.891283,Swahili,Ethiopia,Johnson-Webster,et.pptx
$0.94,cs,laptop-64.yates.com,1991-09-10,2022-11-11 16:18:11,West Mohammed,GB,2009-06-30T05:07:01,e8:7d:fa:d4:9b:52,57.6130315,Africa/Lusaka,79,-7.085916,Nepali,Guadeloupe,Morris Ltd,nulla.webm
"$62,856.57",hsb,srv-66.clarke.com,1970-12-01,1999-04-16 14:11:25,Charltonburgh,GB,2016-11-05T23:45:20,d2:1c:18:73:f1:b9,5.110089,Asia/Amman,2120,-163.687228,Oromo,French Southern Territories,Schofield Ltd,pariatur.txt
$928.21,vi,srv-67.jarvis.com,2002-08-20,1978-10-12 13:45:25,New Frankhaven,GB,2004-10-23T11:23:19,3e:a5:29:47:4d:24,-32.1161525,Asia/Colombo,19134518,151.174665,Somali,Lebanon,Ali Group,at.html
"$2,860.05",as,web-51.farrell-williams.com,2007-03-21,1991-03-01 08:27:09,Lake Douglas,GB,2001-03-26T13:11:54,33:a1:29:9e:6d:e0,-45.4967465,Pacific/Palau,7,-130.568161,Croatian,Ukraine,Wilson-Adams,illum.png
$7.42,li,lt-18.clarke.co.uk,2004-02-09,1998-04-01 03:44:31,North Henryshire,GB,2002-07-10T19:58:42,c9:72:2b:a3:d4:a5,38.673952,Asia/Colombo,53252562,-34.825695,Kirghiz,Slovakia (Slovak Republic),"Francis, Short and Price",ex.png
"$40,167.46",pl,web-55.hooper.co.uk,1995-10-19,1981-11-29 02:36:31,Chamberlainmouth,GB,2017-06-26T08:22:23,4f:a6:04:b6:92:f8,58.798381,Asia/Baku,939712,-163.441254,Ewe,Samoa,Patel-Richards,modi.odt
"$6,099.42",lij,email-63.jennings-hamilton.com,1980-06-23,2005-03-21 04:12:24,Lake Garymouth,GB,1984-08-23T18:46:07,e1:76:cb:9c:df:4f,74.1379485,Africa/Khartoum,4176,-48.792199,Aymara,Guam,Marsden-Bell,quasi.numbers
$134.25,crh,desktop-76.barker.info,2003-11-07,1994-07-23 15:00:16,Lake Reecemouth,GB,1989-03-09T21:30:04,25:e4:20:11:ef:95,-35.870899,Africa/Blantyre,62610784,71.320666,Western Frisian,Liberia,"Ross, Hill and Hart",distinctio.mp3
$1.23,sv,db-00.brown.org,1979-08-19,1995-11-12 03:00:13,New Iain,GB,1982-12-24T15:10:02,01:29:52:16:05:c7,-25.7640595,America/Lima,20775630,27.128542,Tajik,Norfolk Island,Howell Group,fuga.flac
"$6,997.09",kw,lt-80.powell.com,2004-04-16,1983-04-18 13:49:08,Thomasside,GB,2017-10-09T03:51:31,8e:29:88:a8:40:da,15.4051855,Europe/Simferopol,741576513,-96.258118,French,Jamaica,"Humphreys, Taylor and King",laborum.js
"$5,977.77",xh,email-66.miller.biz,2011-05-24,2012-12-20 20:23:15,Antonybury,GB,2004-08-15T17:41:30,51:12:25:2a:db:d4,-57.5566935,Asia/Aden,17,97.690345,Catalan,Sweden,"Williams, Evans and Porter",aspernatur.txt
$21.02,eo,email-86.brown.com,1976-05-21,1984-04-06 07:57:30,North Damien,GB,2002-01-22T22:03:22,4e:85:54:4c:ef:97,46.6723745,America/Argentina/Mendoza,108,-67.066450,Afar,Reunion,Harrison-Edwards,accusamus.mp3
$748.90,fil,desktop-07.stone.com,1976-12-10,2005-01-05 23:18:22,Port Benjaminshire,GB,2017-06-21T16:23:17,9f:6d:5a:ea:e7:a3,58.9754495,Africa/Bissau,990,144.423285,Tigrinya,Myanmar,"Robertson, Leonard and Mitchell",dignissimos.txt
"$1,625.04",quz,lt-94.richardson-evans.com,1981-03-04,1996-05-13 23:03:44,Lynchview,GB,1994-10-10T07:27:29,cd:70:aa:8f:02:95,-36.125492,Asia/Kuwait,2405822,127.004227,Afar,Somalia,Harding Group,aperiam.jpeg
"$3,751.56",ro,db-23.glover.com,1995-03-29,1991-08-29 04:55:19,Suzannechester,GB,2000-04-08T19:33:38,cc:a8:4d:1a:66:92,30.477057,Africa/Lagos,6,-105.238225,Welsh,Dominican Republic,"Barnes, Harvey and Morris",nihil.webm
$6.36,cs,srv-16.brown.org,1978-02-05,1978-03-20 09:42:17,Bryantland,GB,2008-10-24T03:20:01,2d:e2:cb:01:80:c4,-27.987651,Asia/Tokyo,86873,-119.234740,Arabic,Kyrgyz Republic,"Mann, Moss and Jones",et.js
$56.69,kk,lt-64.cooper.com,1989-06-09,2016-07-15 22:24:27,North Georgina,GB,1972-09-24T21:18:57,23:33:ec:53:51:f9,12.640776,Asia/Taipei,979829642,56.205194,Marathi,China,Hyde-Harvey,iste.jpeg
$381.03,unm,laptop-32.davies.net,2020-04-28,2015-08-13 07:19:42,Rileyville,GB,1987-10-04T05:51:40,5c:33:9f:2f:a2:49,-76.267796,America/Costa_Rica,8,-47.963629,Norwegian Nynorsk,Bhutan,Archer Inc,explicabo.avi
"$2,465.72",mai,srv-54.lawrence-scott.org,1989-01-20,1987-12-19 05:46:48,Wilkinsonstad,GB,1990-07-11T18:48:09,01:82:4f:6c:2b:8d,43.415824,Asia/Nicosia,871,151.413348,Japanese,Brunei Darussalam,O'Brien LLC,ex.mp3
$7.97,es,desktop-84.barlow.co.uk,1994-03-14,2005-03-16 22:43:08,South Leonard,GB,2018-06-27T16:36:13,4d:51:d2:87:b8:4a,-34.178446,Europe/Berlin,209,-4.097650,Fijian,Montenegro,Robinson and Sons,recusandae.docx
"$8,599.00",lg,srv-12.cross-phillips.com,1994-01-13,2008-09-26 13:50:41,South Joyceport,GB,2000-01-05T00:51:11,e8:77:fa:93:20:f1,17.232415,Europe/Zurich,518201325,167.282166,Faroese,Mauritania,Bradley-Harris,asperiores.tiff
"$44,510.40",yue,web-23.parkinson.com,1988-09-17,1970-03-04 10:15:32,Howardburgh,GB,2013-12-18T00:57:07,d0:5d:06:77:9f:9d,52.9921825,Europe/Malta,568,67.107622,Ossetian,Micronesia,"Holmes, Reed and Cook",deleniti.flac
"$24,375.00",ku,laptop-57.moss.com,1990-01-27,2008-04-22 08:30:00,West Abdulstad,GB,1976-09-17T20:45:02,85:63:9b:56:90:e8,-73.364223,America/St_Lucia,9337,-67.838220,Kongo,Costa Rica,Palmer-Adams,magni.wav
"$8,247.37",wal,lt-13.brooks.com,2009-05-06,1995-08-07 03:22:27,Port Saramouth,GB,2020-08-26T03:49:41,fd:7a:01:3d:a4:ee,89.070846,Europe/Vienna,5,-123.419227,Lao,Tonga,"Roberts, Edwards and Parker",ad.flac
"$1,360.20",az,laptop-48.patel.com,2016-11-06,1976-06-05 00:11:22,Lewisview,GB,1981-08-05T22:58:55,45:d9:02:a2:da:4c,7.2437865,Asia/Colombo,128,37.519255,Sichuan Yi,Poland,Wall LLC,unde.odt
"$3,614.70",so,laptop-13.gibbons-roberts.com,1978-12-16,2013-09-08 03:27:11,New Lee,GB,1974-12-01T02:27:12,64:a0:56:22:99:ea,62.225257,Pacific/Efate,4706466,85.923457,South Ndebele,Malaysia,Patel Group,impedit.avi
$145.84,sd,srv-26.saunders.org,2000-06-07,1996-02-01 09:49:40,Lake Annette,GB,1974-03-06T11:45:33,7c:a0:83:dd:da:e2,-26.7175805,America/Tegucigalpa,1756986,-82.495256,Uzbek,Botswana,Jackson-Collins,illum.avi
$972.56,ce,srv-40.jones-lewis.com,1999-11-10,2011-06-12 00:40:40,Harrisfurt,GB,2015-10-13T21:10:16,ac:ec:c8:85:bb:b6,66.9130515,Indian/Mahe,8676,-110.602996,Bihari languages,Qatar,Ryan-Clarke,libero.webm
"$3,871.19",af,db-54.lloyd-james.com,1987-05-22,2022-11-15 06:22:56,Allanborough,GB,1986-08-25T13:50:30,c9:c4:f3:01:9d:6e,-36.133019,Africa/Freetown,0,-113.398873,Interlingue,Germany,Barrett-White,beatae.pages
"$4,796.61",br,desktop-97.austin.org,1982-05-13,1972-03-13 19:07:15,Gerardborough,GB,2021-08-29T15:16:19,cf:1f:18:a2:a5:de,-17.574563,Europe/Tirane,2209012,-134.582187,Sanskrit,Cambodia,Allan PLC,voluptatem.txt
$71.80,da,db-64.randall.com,1992-03-11,1972-01-16 15:42:42,Rhodesstad,GB,2007-10-18T20:13:53,7a:f6:d0:ff:ea:bc,-9.1612095,Africa/Freetown,62,-18.136720,Kongo,Mauritania,"Walters, Jones and Mason",facere.ppt
$6.92,sa,srv-25.wright.com,2022-01-17,2002-08-24 12:33:13,Stephensbury,GB,1982-03-15T02:59:48,33:c1:03:ae:39:a8,-39.5730515,Europe/Rome,69862,-74.485734,Fijian,Sweden,"Walton, Hughes and Turner",voluptas.doc
$788.36,km,email-16.wilson.org,1970-08-08,1972-05-03 12:49:35,South Ricky,GB,2021-08-16T09:53:39,2d:eb:66:f0:b4:6d,-27.438538,Pacific/Apia,0,5.713991,Navajo,Saudi Arabia,"Jarvis, Scott and Barnett",deleniti.webm
$0.91,sat,db-52.lawrence-sinclair.net,2010-06-19,1998-06-08 14:56:22,South Tomville,GB,2023-07-03T18:38:20,25:85:6f:b1:be:87,2.4295415,Indian/Mahe,83,-55.538792,Rundi,Spain,Brooks LLC,suscipit.bmp
"$5,615.98",bho,web-18.thomas-rowe.info,1975-12-30,2017-10-11 06:09:48,Paulaland,GB,2012-03-31T11:15:32,a0:9f:ab:af:36:ef,37.2907675,Asia/Damascus,152,160.903143,Tsonga,Antarctica (the territory South of 60 deg S),Booth Ltd,consectetur.mp3
"$46,239.67",ps,srv-57.may.biz,2019-07-25,1986-08-05 04:45:40,Lake Hilaryport,GB,1976-12-13T16:51:26,11:ec:84:88:52:28,-32.2719305,Asia/Riyadh,1209,171.111551,Kikuyu,Holy See (Vatican City State),Walsh-Shah,quae.xlsx
$6.80,ckb,web-66.collier-williams.net,1975-04-27,2006-06-15 21:22:47,Aimeeburgh,GB,1979-04-15T03:47:55,61:1a:f8:0c:79:53,-65.643315,Asia/Brunei,9126851,106.959060,Latvian,Bouvet Island (Bouvetoya),Taylor-Fleming,odit.bmp
"$55,916.73",fo,srv-32.sullivan.com,2011-06-09,2013-01-30 16:34:45,East Kyle,GB,2021-02-26T06:48:17,f7:54:07:53:0d:78,-50.346394,Africa/Dar_es_Salaam,212,-167.406833,Ndonga,Venezuela,Wright-Martin,maxime.png
$7.83,bem,db-59.archer.com,1989-03-16,2003-01-28 16:46:14,Morrisville,GB,1991-12-24T00:40:31,cd:9e:a1:e8:6f:c4,-3.832225,Asia/Thimphu,41046,158.585742,Ido,Papua New Guinea,Powell and Sons,nostrum.js
$17.24,te,email-17.dixon.info,1974-04-27,2007-09-15 20:45:59,West Luke,GB,1994-06-15T05:30:03,20:ba:bd:28:ea:7d,42.094566,Africa/Abidjan,232,86.602610,Vietnamese,British Virgin Islands,"Birch, Ellis and Clark",dicta.ods
$42.99,si,web-08.murray-stewart.com,1982-12-16,1976-02-15 10:43:32,Christopherburgh,GB,1981-07-14T02:42:00,18:bd:38:75:8c:2e,-72.097627,Indian/Comoro,8976916,-90.300189,Cree,Zimbabwe,Wood PLC,tempora.wav
$724.09,yi,lt-87.hammond-brooks.com,2020-04-22,1974-01-15 01:58:02,East Christianton,GB,1971-07-21T03:50:42,14:67:bb:a4:8b:89,40.472447,Indian/Antananarivo,13375,67.902218,Uighur,Romania,Burns Ltd,hic.png
"$40,339.15",crh,srv-66.bates-moore.com,1991-01-11,1978-06-22 00:46:53,East Ashleymouth,GB,1995-11-27T19:00:18,bc:9b:8e:77:ec:78,48.799837,Asia/Tokyo,9282039,-145.144113,Chinese,Niue,Cole Inc,aut.numbers
$53.76,sw,db-08.thomas.org,1977-08-25,1983-03-09 20:09:31,New Megan,GB,2021-02-28T18:24:57,34:f6:c9:94:b5:53,-73.8931515,America/Rio_Branco,9,56.814659,Hiri Motu,Colombia,Williams-Brown,quibusdam.jpeg
$3.71,ko,lt-20.james.biz,2018-12-20,2018-11-27 00:39:33,Joanview,GB,2006-01-03T07:45:45,65:fa:2e:63:c6:c1,-8.0970375,America/Barbados,52816574,145.162301,Persian,Eritrea,Smith-Smith,blanditiis.xlsx
"$68,854.95",lv,desktop-63.hodgson-holden.co.uk,2010-07-07,1970-02-27 09:32:08,North Rickyland,GB,1990-09-19T17:17:50,bf:75:51:92:35:7b,-68.4038465,Asia/Muscat,802966,-3.551264,Akan,Namibia,Woodward-Foster,natus.css
"$51,320.69",iw,desktop-31.cox.com,2017-03-28,1973-06-28 05:12:45,Turnermouth,GB,1997-11-02T04:07:01,f8:51:7a:64:30:ac,74.673671,Europe/Malta,43263,-59.057182,Lao,Indonesia,Rees-Simpson,corrupti.avi
"$96,815.59",tr,laptop-84.shah.com,1984-01-09,2005-11-11 05:07:45,South Lawrence,GB,1989-11-23T07:44:00,7d:6b:22:f7:fd:db,-2.511492,Asia/Dushanbe,46459180,-35.869399,Twi,Sri Lanka,"Harvey, Middleton and Page",magni.pdf
$68.94,ta,lt-14.moss.net,1980-02-16,2022-04-06 21:41:50,Jenniferport,GB,1993-10-30T09:08:12,f6:68:8a:97:fc:c7,10.4153765,Pacific/Funafuti,5,159.021793,Maori,Saint Pierre and Miquelon,Martin-Lee,incidunt.key
$68.35,li,db-81.wall-cooper.info,2001-05-12,2011-11-24 20:34:43,Lake Paulinehaven,GB,1987-11-14T04:15:10,fb:59:28:46:b3:16,62.7743045,Africa/Nairobi,66,-140.971770,Fijian,Luxembourg,"Roberts, Walsh and Lee",quam.html
"$7,591.13",zu,desktop-88.wade.com,1991-07-24,1996-02-19 16:27:08,West Amy,GB,2022-12-02T13:57:10,4a:a2:d2:3d:f6:f4,-17.598400,Africa/Libreville,47,148.123499,Malagasy,Dominica,Ward-Thomas,tempora.jpeg
"$6,441.63",tcy,laptop-66.davies.info,2006-07-25,1996-11-28 15:43:36,South Kerryborough,GB,2005-08-19T06:42:23,7e:5c:44:92:1e:fa,-28.6265835,Africa/Djibouti,4562599,-155.883239,Latin,Czech Republic,Evans-Taylor,ratione.doc
$3.61,bg,db-02.johnson.com,1990-08-28,1984-04-10 07:39:04,North Paulafurt,GB,1990-05-09T15:08:53,1d:35:56:22:6f:1f,29.3911855,Europe/Chisinau,89232033,124.367526,Welsh,Jersey,Dodd-Ellis,animi.ods
"$32,241.97",bs,email-79.phillips-tomlinson.com,1971-07-14,1981-01-07 11:19:06,Edwardville,GB,2012-04-09T14:45:26,4a:06:15:ae:02:ad,-74.8603915,Africa/Freetown,474196,-149.948753,Somali,Swaziland,Johnson-Harding,dolores.odt
"$4,021.30",oc,web-32.fraser.com,1983-03-11,1998-12-02 05:56:59,East Kathryn,GB,2006-05-23T15:35:04,9c:63:8b:a6:12:98,-71.9250735,Indian/Maldives,43275,-16.508339,Central Khmer,Jersey,"Shah, Elliott and Robinson",dolor.mp4
$650.23,wo,laptop-21.barnes.com,1990-11-01,1972-12-29 15:24:43,Millerport,GB,1990-03-03T21:02:30,4d:f4:62:f2:f3:08,-25.903079,Africa/Bissau,61728,-161.120224,Tajik,Trinidad and Tobago,"Clarke, Smith and Richardson",magni.mp4
$665.02,lg,email-69.stevens-roberts.com,2009-11-19,2017-05-19 23:47:19,West Lynnbury,GB,1988-08-01T07:52:44,d2:cf:30:d2:72:1f,87.7905945,Africa/Mbabane,7,-64.278248,Sanskrit,Congo,Kirk PLC,accusamus.bmp
$205.50,szl,srv-64.young-webster.com,2012-07-29,1976-01-23 23:37:22,Ahmedville,GB,1993-08-19T06:20:29,99:05:44:02:2f:9e,31.6950005,Africa/Gaborone,498,11.763783,Kalaallisut,Brunei Darussalam,"Rice, Perry and Williams",quia.jpg
$45.83,uz,srv-16.middleton.com,2000-09-22,2011-01-24 11:31:33,East Mathewland,GB,1999-09-21T22:13:49,e8:c5:a2:1d:48:55,-28.6564775,Europe/Zurich,8,136.856165,Marshallese,Greece,Kirk-Bibi,ipsam.wav
$2.54,ar,db-13.lee.org,1971-10-22,2013-12-23 13:35:41,Newmanside,GB,1980-01-28T17:37:11,fa:9a:82:98:10:0c,39.621912,Africa/Harare,2844,42.623391,Chichewa,El Salvador,"Baker, Cox and Gordon",beatae.json
"$33,424.89",si,lt-36.hughes.com,1995-09-09,1983-02-04 06:52:31,South Rossbury,GB,2002-04-05T07:11:18,36:d3:21:25:a5:fd,-89.2081705,America/La_Paz,551247652,81.060281,Fijian,Netherlands,Nicholls and Sons,iusto.tiff
$6.49,ca,web-11.cameron.com,1993-06-08,1986-10-29 11:04:28,Stanleyside,GB,2016-08-14T14:20:17,83:24:94:70:9f:0f,82.3024095,Europe/Bucharest,6751,23.704627,Bihari languages,Djibouti,"Edwards, Rowe and Middleton",illo.txt
$832.10,mt,db-29.harris-rees.biz,2021-05-01,2005-03-07 07:45:40,East Ashleigh,GB,1993-07-26T06:44:08,40:f2:72:59:ec:18,-81.8196935,Asia/Taipei,14351,-158.949523,Sichuan Yi,Brunei Darussalam,Brown-Carey,voluptatem.odp
$58.31,se,lt-18.owens.info,2011-05-26,1973-03-21 06:59:43,Sheppardfurt,GB,2016-12-05T15:38:03,22:93:5e:f3:05:14,9.5179235,Africa/Tripoli,67350937,30.752066,Interlingua,Australia,"Jones, Bell and Kelly",porro.odp
$58.56,el,email-86.williams.info,2005-07-18,2019-11-20 05:00:59,Lake Lynn,GB,1990-02-08T19:58:24,0c:55:a3:52:a2:eb,16.378681,Europe/Riga,58686,22.848437,Slovak,British Virgin Islands,"Hughes, Cunningham and Jones",incidunt.flac
"$20,920.81",aa,lt-34.briggs.com,1971-07-09,1994-05-30 20:19:12,North Gilliantown,GB,1994-05-21T21:23:30,d0:6a:db:6e:8f:4c,-29.9822545,Africa/Lagos,121403834,152.067305,Oromo,Qatar,Hudson and Sons,ratione.jpeg
$853.98,ks,lt-74.clark.biz,1997-12-10,2002-11-20 07:38:36,Rosstown,GB,2008-11-18T13:05:01,7e:98:86:52:01:fe,10.4995645,America/St_Vincent,500,-90.331073,Samoan,Saint Helena,Cox and Sons,ullam.odp
$301.28,ig,db-32.jones-clarke.com,2008-09-27,2021-05-13 23:30:21,East Melissaland,GB,1972-01-12T09:39:47,e8:d1:f0:fb:76:ef,44.5991995,America/Port_of_Spain,3355,65.289092,Tonga,South Georgia and the South Sandwich Islands,"Davies, Evans and Edwards",ea.ods
$904.91,af,email-33.johnson.biz,1988-12-10,1996-09-17 05:18:20,Lake Sarah,GB,1973-01-12T03:32:44,98:68:5c:78:70:e7,-64.2123525,Africa/Lusaka,241859043,-126.928135,Pushto,Switzerland,Potter Group,illum.odp
"$5,829.24",et,laptop-90.bell-goodwin.com,1983-02-06,1972-12-26 02:08:58,Joannaburgh,GB,2012-06-01T03:42:18,e0:24:da:46:5b:a2,13.641586,Australia/Currie,727,17.889577,Tonga,Cape Verde,"Bryant, Hall and Griffin",ut.html
$2.27,ig,web-28.johnson.com,2002-09-15,1997-04-02 00:01:36,New Rhys,GB,2023-02-28T21:13:52,c5:63:3f:a7:b8:d7,-61.347415,Asia/Calcutta,1263886,-20.002197,Manx,Gabon,Preston-Davies,nulla.mp3
$812.61,sv,srv-35.price.info,2000-03-30,2019-08-10 14:50:59,Port Sam,GB,1993-04-02T19:47:23,34:af:2d:39:c7:15,-70.654613,Africa/Addis_Ababa,4450485,69.125081,Pali,Azerbaijan,Griffiths Group,reiciendis.flac
"$4,641.32",es,web-32.henry.net,1994-02-08,2011-06-16 13:42:43,West Glenn,GB,1996-12-18T20:12:46,98:1d:59:92:68:da,76.494340,America/Jamaica,0,-148.504068,Sichuan Yi,Nigeria,Kay LLC,eligendi.mov
$48.85,ku,srv-77.taylor-read.com,2005-01-16,1988-04-09 06:47:33,Port Brettville,GB,2004-04-10T01:32:57,d8:da:e4:48:2b:5b,-3.8160735,Africa/Ceuta,67151812,108.627589,Corsican,French Guiana,Watson-Booth,adipisci.wav
"$72,760.83",sc,srv-98.robinson.net,2000-03-03,1982-09-12 13:02:07,Lake Malcolmton,GB,2006-08-26T20:11:28,9e:2e:6f:4a:bc:5a,67.0726355,Europe/Oslo,261,-65.237350,Avestan,Palestinian Territory,Peters Ltd,aperiam.jpeg
$3.75,yo,email-36.brookes.com,2008-05-06,1974-07-21 23:37:34,Lake Gregory,GB,1999-08-31T02:49:21,fb:c4:fe:84:59:fd,-33.1358225,America/Antigua,7886,10.028289,Herero,Spain,Carter Group,commodi.mp3
"$44,928.91",km,laptop-63.berry.co.uk,2018-10-22,1971-12-13 12:34:54,Port Ashleyfurt,GB,2013-04-18T23:45:52,9b:04:04:50:3a:6a,87.091632,Asia/Calcutta,832727597,-167.077305,Esperanto,Nigeria,"Khan, Ford and Moore",aut.mov
$19.97,hne,web-89.dunn.com,2011-01-14,2013-10-19 11:57:21,Lake Alan,GB,1973-07-03T09:40:41,63:4a:39:65:f1:17,71.2178715,Africa/Abidjan,48139,66.135504,Tagalog,Canada,Lewis PLC,minus.webm
"$6,849.98",ml,lt-96.gardner.com,1991-10-28,2001-04-12 21:12:07,Danielshire,GB,1982-08-31T06:11:05,f6:f4:fe:a1:1b:90,-61.5054525,Africa/Conakry,1299465,-26.685408,Abkhazian,Puerto Rico,"Sanders, Day and Hamilton",velit.webm
$786.60,doi,email-48.carey.co.uk,1983-01-15,2014-03-31 07:37:53,New Luke,GB,2006-05-24T13:17:47,37:69:ea:13:9f:f3,55.675017,America/Montevideo,432894885,-138.254027,Ido,Botswana,"Bevan, Lambert and Douglas",ipsam.webm
$431.32,kk,srv-66.lewis.com,1995-03-27,1979-04-10 05:28:09,Michaelbury,GB,1973-12-30T20:04:02,76:df:fc:ca:47:ca,-10.7945625,America/Guayaquil,36,-129.854013,Sinhala,Thailand,"Kelly, Lyons and Edwards",ea.gif
$9.14,sv,db-76.jones-hewitt.com,1980-06-03,2019-06-16 14:27:54,Lewisland,GB,1989-05-18T11:37:34,de:17:aa:48:87:7c,-12.266580,Asia/Katmandu,905866,-54.711583,Gaelic,Canada,Cameron-Bird,ducimus.numbers
$83.98,om,db-03.clarke.com,1984-06-09,1992-10-30 16:21:11,Knightstad,GB,2000-06-08T14:30:39,1f:5f:e5:74:3b:b4,-85.0253005,Africa/Lubumbashi,4902938,165.964128,Tigrinya,Mexico,Armstrong-Thomas,dolorem.numbers
$6.17,nhn,srv-91.smith.com,2017-09-27,2006-07-27 14:23:23,North Elliot,GB,2016-03-14T10:58:35,4f:cf:a3:d9:e1:c7,-11.330305,Europe/Athens,301352110,-65.737321,Occitan,Northern Mariana Islands,Walker-O'Brien,eveniet.wav
$970.47,bem,email-31.hill.net,1970-08-06,2022-04-16 11:25:01,West Rebeccaberg,GB,1982-08-23T22:39:52,d3:f4:43:a9:74:be,0.2315395,Asia/Aden,354,-135.897758,Romanian,Lithuania,West-Howard,voluptatum.jpeg
$14.71,ro,desktop-94.lane-daly.co.uk,2013-12-29,2020-09-25 18:38:54,Dawnstad,GB,2019-04-06T14:53:19,91:4b:19:8d:3f:8b,-56.351376,Africa/Johannesburg,4488814,35.659546,Navajo,Syrian Arab Republic,O'Donnell LLC,sequi.mp4
"$85,952.70",kk,web-11.johnson-jarvis.com,2008-12-26,1993-12-12 05:38:47,Smithhaven,GB,1972-12-19T18:21:44,1d:11:db:49:45:90,60.607533,Europe/London,2598283,116.428365,Belarusian,Isle of Man,Lloyd-White,voluptatem.mp3
"$2,262.54",ia,srv-51.moore.com,1997-11-17,1979-11-14 17:44:35,Graemeside,GB,2011-09-04T09:32:16,97:5d:a1:38:d4:c9,-68.325508,Europe/Amsterdam,7,172.250395,Interlingue,Jersey,Ball LLC,provident.xls
