date_time,bank_country,language_name,mac_address,date,language_code,country,city,longitude,latitude,random_number,company,timezone,iso8601
1974-10-14 06:40:00,CH,Tigrinya,78:10:1e:6d:8d:e3,2021-12-27,fil,Slovakia,Renens,14.267060,41.941274,60,"Hess, Kägi and Wirth",Africa/Kigali,2012-06-20T00:25:59
1988-03-11 14:09:26,CH,Cornish,7f:95:23:2d:72:0f,1999-08-26,mai,Burundi,Wald,11.651171,87.3397635,1,Frick-Ackermann,America/Guyana,2015-09-07T22:15:13
2017-09-02 15:39:53,CH,Central Khmer,20:55:bb:5d:38:43,1984-07-03,oc,Australia,Wil,100.727707,73.7216435,421723414,Wüthrich-Stadelmann,America/Asuncion,2001-08-04T14:36:17
1987-02-27 03:47:14,CH,Bulgarian,ad:ea:a3:2d:e4:ea,2004-01-03,ne,Estonia,Wallisellen,25.040672,-16.4246655,13828,Bianchi LLC,Asia/Colombo,1971-12-07T06:15:37
2023-08-08 02:30:50,CH,English,0c:63:7c:df:dc:50,1993-10-12,nb,Senegal,Amriswil,-32.666065,17.304705,4519702,"Stettler, Wegmann and Martin",Africa/Lome,1986-06-10T10:58:56
2011-02-05 12:04:42,CH,Samoan,51:4c:57:c1:62:85,1981-01-22,sid,North Macedonia,Dietikon,-51.522568,-85.436710,5509533,Ziegler Ltd,Asia/Dhaka,2006-08-23T22:35:44
1988-06-16 11:34:20,CH,Northern Sami,44:22:9a:ad:07:6a,1988-01-21,wa,Cyprus,Suhr,138.755450,-24.428192,52,Ferrari-Lüthi,Asia/Dili,2006-04-04T05:07:07
1993-05-27 14:58:19,CH,Ndonga,79:3c:2e:1a:8e:a5,2022-12-15,ts,Algeria,Amriswil,-142.924986,-3.0989065,87168,Friedli Ltd,Africa/Mogadishu,1971-03-10T23:21:52
2002-03-06 06:35:57,CH,Persian,de:4f:78:1b:fb:9a,1988-03-26,lzh,Rwanda,Münsingen,14.833047,6.2662355,3,Wolf-Blaser,Europe/Istanbul,2012-10-13T21:06:46
2007-11-13 15:30:46,CH,Catalan,c0:fa:72:98:b4:73,2000-10-26,aa,Australia,Bellinzona,-82.992535,72.934186,6123469,Zehnder-Eichenberger,Europe/Dublin,1976-09-12T03:26:13
2018-09-01 22:14:46,CH,Tonga,bf:28:a3:c0:3c:a8,2013-04-27,bo,Azerbaijan,Möhlin,125.898297,-14.589872,230,Bucher-Aebi,Africa/Gaborone,2021-06-06T21:48:32
2015-06-05 15:01:45,CH,Persian,e6:0b:48:f2:9d:0d,1989-08-18,gd,Romania,Uster,-117.765316,-58.232670,783042,"Schuler, Blum and Winkler",Pacific/Fiji,2008-02-10T10:43:53
1999-01-13 17:11:18,CH,Lithuanian,de:2e:f0:c6:47:b1,2004-03-11,gl,Brazil,Thônex,-152.366871,-58.928969,4755,"Meister, Seiler and Roth",Europe/Bratislava,2016-03-23T03:12:56
2010-06-23 06:43:53,CH,Tamil,8a:ba:e3:e1:58:41,1990-02-02,lo,People's Republic of China,Vevey,73.377148,12.525398,28289646,"Schürch, Benz and Wehrli",Africa/Tunis,2001-11-29T00:02:42
1970-08-27 21:08:12,CH,Telugu,01:d8:5c:aa:8e:25,2003-04-27,bn,Tajikistan,Stäfa,-170.963037,55.694865,5,"Burri, Siegrist and Studer",Europe/Vatican,1990-03-01T15:03:19
2014-09-28 04:34:03,CH,Tigrinya,82:79:e4:21:a9:00,1994-06-23,ne,San Marino,Ebikon,68.333754,13.195359,2209739,Portmann-Müller,Asia/Qatar,2014-01-16T21:50:13
2011-10-14 17:26:57,CH,Fijian,57:61:a1:7a:5e:e9,1977-07-10,ar,Bhutan,Frauenfeld,69.453631,76.4744045,45940480,Schmid LLC,Africa/Johannesburg,1971-01-03T09:19:29
2008-06-16 09:08:51,CH,Greek,16:4f:1d:8e:71:82,1975-06-17,crh,Tuvalu,Urdorf,109.369706,71.416836,7892,Zbinden Group,America/Nassau,2011-10-16T08:41:52
2023-08-23 05:42:29,CH,Inupiaq,4d:95:2b:d9:7b:89,1985-10-06,da,Sierra Leone,Zollikon,-153.936619,-69.579265,254759721,Braun-Favre,Asia/Phnom_Penh,1981-09-01T10:41:40
1977-08-01 13:35:14,CH,Japanese,d8:a2:e0:e4:2a:37,1971-08-11,mhr,Mexico,Onex,59.258722,89.075292,15,"Roos, Giger and Benz",Europe/Paris,1999-05-06T09:24:53
2006-11-22 03:30:37,CH,Malay,1f:cc:b8:75:61:40,1987-12-10,ka,Seychelles,Altstätten,92.729721,-48.8107325,35200643,Leu PLC,Asia/Riyadh,2002-09-29T04:50:20
1999-10-29 23:14:05,CH,Dutch,14:1c:50:66:59:c9,2002-06-22,tg,Nicaragua,Affoltern,-133.518852,88.9488865,82,Roth-Schmidt,Asia/Colombo,2018-10-16T20:44:28
1989-09-02 12:33:27,CH,Macedonian,3d:2e:6c:17:ce:94,2003-05-27,sk,Tunisia,Binningen,88.486508,77.645527,26979310,Lutz Ltd,America/Bogota,1981-08-15T10:00:14
2023-09-03 07:32:10,CH,Fulah,8d:10:37:9e:ee:78,2004-08-12,ur,Haiti,Suhr,103.228270,18.813155,33804017,"Koch, Bär and Stöckli",America/Antigua,1987-06-03T07:26:49
1981-04-21 02:28:33,CH,Ojibwa,b6:c6:71:f1:61:8d,2019-10-23,mk,Saint Lucia,Vevey,31.104573,32.2866675,30,Kälin-Schaller,America/Asuncion,1983-06-22T17:59:03
1978-01-23 07:46:11,CH,Maltese,1f:78:09:5b:1e:d1,1986-11-18,nds,Portugal,Olten,136.547329,59.423180,21826,Moser and Sons,Asia/Ashgabat,2009-10-11T07:37:28
1982-06-05 07:17:40,CH,Dutch,64:58:05:78:72:c1,2001-06-11,bn,Switzerland,Ebikon,172.263719,45.2214135,2983481,Fischer and Sons,America/Bogota,1978-02-08T02:27:10
1988-07-03 23:22:39,CH,English,68:94:17:13:08:be,2016-04-05,ln,Canada,Schaffhausen,-54.250665,-39.6577955,39,Bianchi PLC,Africa/Lagos,2001-06-09T05:43:36
2016-05-02 15:38:57,CH,Nauru,b7:a6:cc:24:45:d8,1992-06-06,ff,The Gambia,Bellinzona,-45.595530,79.6438015,191,Schweizer-Michel,America/Jamaica,1992-04-21T00:23:09
2015-09-07 00:54:14,CH,Indonesian,28:8e:7a:59:e2:2a,1983-08-01,hr,Iceland,Davos,-122.342163,47.1224045,55177,Steinmann-Herzog,Pacific/Apia,2013-06-18T04:58:24
1981-02-24 21:34:34,CH,Komi,45:b0:df:6f:fe:60,1992-10-09,is,Latvia,Bernex,90.045110,-40.7961325,50279932,"Spörri, Schenk and Bader",Europe/Vienna,1987-02-03T19:15:22
1996-01-08 17:16:24,CH,Hungarian,5b:ef:3f:32:28:67,1992-08-19,unm,Belarus,Sursee,154.847892,-2.3401165,9142366,Vogel PLC,America/Guatemala,1991-01-20T18:37:53
1972-01-22 17:06:29,CH,Walloon,1d:ed:9d:9c:42:5a,1993-01-23,shs,New Zealand,Rheinfelden,-159.431619,24.5300495,455665,"Maier, Felber and Bühlmann",Europe/Amsterdam,2004-06-12T11:03:47
1974-09-24 01:55:54,CH,Pushto,36:21:26:10:95:53,1983-05-17,mr,Indonesia,Delsberg,141.764962,-7.201558,237389,Christen-Schärer,Europe/Zurich,2016-06-07T23:20:02
1983-03-22 17:34:23,CH,Galician,50:c8:87:c1:58:b2,1990-11-08,iu,East Timor,Onex,120.425180,43.310566,563,"Meili, Ernst and Baumann",Europe/Vienna,1978-05-23T11:10:22
2001-09-06 10:59:38,CH,Church Slavic,9c:53:ad:83:84:a6,1973-10-06,bs,Moldova,Schlieren,125.514081,-83.9038185,3167,Wehrli-Schmid,America/Argentina/La_Rioja,2011-10-21T16:49:01
1981-10-05 21:28:44,CH,Malayalam,40:6a:91:b0:a6:04,1999-05-06,ti,Nicaragua,Montreux,-69.476284,54.4672845,0,Portmann-Hofmann,Asia/Gaza,2012-10-10T15:03:36
1999-11-20 05:08:35,CH,Ndonga,71:16:74:fe:f4:0a,1973-09-18,da,Benin,Payerne,-150.961873,-84.934936,37110421,Schumacher Ltd,Europe/Bratislava,1972-08-26T22:12:56
1991-10-15 03:03:50,CH,Herero,1b:2e:11:6c:36:65,2020-12-11,ve,Republic of the Congo,Uster,99.603194,1.5539415,2822,Stadelmann Group,Asia/Riyadh,1995-01-08T00:26:17
1988-12-25 10:19:09,CH,Nauru,ab:8c:d2:f5:0c:3d,2007-12-23,an,Austria,Steinhausen,-90.341519,-24.946399,44273,Frick PLC,Asia/Phnom_Penh,2017-06-16T18:06:46
2012-09-15 05:12:52,CH,Bislama,dc:c9:90:2b:17:b6,2002-09-11,cmn,Nigeria,Amriswil,-128.424098,-45.0279715,4004,Hess and Sons,Asia/Thimphu,1996-01-25T02:49:58
2002-08-14 19:54:07,CH,German,25:01:07:d8:f2:83,2004-02-09,bem,Zimbabwe,Vernier,-1.598179,62.247590,57,Isler-Amrein,Africa/Brazzaville,1991-12-29T14:24:18
1976-03-27 06:08:36,CH,Inuktitut,63:20:1f:d3:93:d2,1990-02-10,li,Solomon Islands,Rapperswil-Jona,11.348458,33.1845195,76302,Wirth and Sons,Africa/Maputo,1980-04-12T08:27:17
2000-05-30 08:54:45,CH,Ossetian,2e:19:f6:b0:09:12,2001-10-23,si,Grenada,Amriswil,55.207970,59.926531,76596,Albrecht Inc,Asia/Hovd,2011-10-19T11:44:45
2012-03-24 15:41:46,CH,Abkhazian,d7:54:73:e0:fe:44,1985-06-26,bo,Norway,Kreuzlingen,-41.128328,-59.094740,45856,"Baumgartner, Schaub and Burri",America/Port_of_Spain,1991-11-28T16:44:36
1991-08-02 10:43:22,CH,Norwegian,ec:91:1b:15:d5:7f,1993-05-11,ayc,Cambodia,Montreux,-94.844331,-54.020740,24,Huber Inc,Europe/Istanbul,2003-08-23T05:57:47
1979-09-07 23:25:55,CH,North Ndebele,f8:60:59:46:76:f5,1981-07-03,xh,Democratic Republic of the Congo,Vernier,-50.183975,-71.285664,14,Stöckli-Stettler,Pacific/Port_Moresby,2021-07-15T23:22:00
1980-05-13 22:07:35,CH,Tamil,ec:ef:f8:76:40:31,1983-04-06,ha,Taiwan,Schwyz,-80.332775,-28.9692195,82186,Geiger-Braun,Africa/Maseru,2010-07-26T20:50:43
2004-02-02 17:53:46,CH,Swedish,c5:a0:f3:7b:e4:69,2015-11-08,tig,Belgium,Lancy,76.677017,37.329824,8,Steffen Group,America/Costa_Rica,1970-05-31T23:10:41
1979-07-23 11:45:52,CH,Lingala,6d:7a:5b:05:a3:c4,1993-05-21,oc,Dominican Republic,Flawil,-87.620331,-65.881360,408265,Wirth Group,Asia/Karachi,2021-09-06T17:40:18
1995-11-17 01:01:30,CH,Tamil,4b:87:2e:70:92:fa,2009-07-18,ka,Egypt,Genf,98.886993,25.4061905,8981039,Vogel-Brunner,Atlantic/Cape_Verde,1987-12-17T02:11:53
1975-09-05 11:48:42,CH,Bashkir,5c:d4:bc:61:d3:0f,2004-02-08,as,Jamaica,Uster,74.333232,-88.339693,6032479,Imhof PLC,Africa/Addis_Ababa,1996-10-25T14:32:51
1971-03-13 18:39:50,CH,Bengali,fb:89:04:18:99:9b,1986-05-13,kw,East Timor,Kreuzlingen,-121.312941,19.712015,751731,"Suter, Steffen and Schürch",Africa/Blantyre,1971-07-17T00:02:43
2010-12-03 14:18:43,CH,Uzbek,5c:f3:d1:62:2f:9b,2017-07-10,ik,Brunei Darussalam,Rüti,-160.845324,41.029681,2378,"Ferrari, Hafner and Schumacher",America/Guyana,2000-12-28T06:16:39
1981-03-04 04:57:29,CH,Bosnian,52:df:e5:2f:74:e6,2016-09-03,niu,Seychelles,Schaffhausen,-152.687882,76.465674,8805,Kessler-Schärer,Europe/Dublin,1984-02-28T09:28:08
2011-02-25 18:02:57,CH,Esperanto,29:61:81:ac:11:81,1996-10-18,hne,Kyrgyzstan,Münsingen,-67.043459,-37.673847,10020,"Leunberger, Weibel and Schärer",Africa/Johannesburg,1980-11-20T16:21:35
1991-12-01 17:33:57,CH,Tigrinya,3c:64:dd:23:08:9a,2014-08-30,ckb,Kazakhstan,Cham,-101.428749,30.4013955,720757,"Hodel, Bättig and Häfliger",Europe/Kiev,1971-04-28T16:14:50
2005-12-27 10:24:06,CH,Fijian,5d:5b:f1:62:d4:5c,1989-07-11,nan,Laos,Freienbach,-45.287696,-16.4689265,5957,"Leunberger, Frey and Braun",America/Guayaquil,2007-07-19T19:10:25
1996-01-04 03:13:44,CH,Sanskrit,ea:2f:61:e5:37:bc,1986-05-28,sv,Uganda,Arbon,-128.510640,69.2978465,291447497,Tanner LLC,Indian/Comoro,1987-01-24T19:53:44
1974-05-04 07:13:48,CH,Bihari languages,4a:52:92:83:f6:65,2004-09-02,zu,Fiji,Chêne-Bougeries,-126.270009,-57.7819735,18090231,"Senn, Hürlimann and Hafner",Asia/Damascus,2006-02-05T19:42:59
1978-03-15 20:44:27,CH,Arabic,87:04:c3:05:b0:d4,2007-03-08,iu,Myanmar,Renens,175.142091,62.9227225,8145,Forster-Wettstein,America/Asuncion,1974-07-09T06:50:07
1978-02-07 10:38:23,CH,Walloon,f4:5f:19:bc:4f:e6,1987-02-09,ia,Nigeria,Maur,53.642621,24.651399,227249733,"Spörri, Staub and Stettler",Africa/Djibouti,2017-06-19T13:59:21
2012-05-24 12:39:15,CH,Cree,ff:49:0a:58:fd:97,2008-08-13,sc,Angola,Thun,-163.130275,-28.9995745,5134,Herzog LLC,Atlantic/Cape_Verde,1981-12-01T07:37:36
2023-05-26 05:44:28,CH,Marshallese,6d:0c:43:49:33:5d,2004-06-01,nds,Burundi,Zofingen,166.447072,70.532478,9,Kaufmann PLC,Africa/Lusaka,1991-05-13T14:41:04
1981-03-31 15:38:17,CH,Malayalam,a3:3a:04:1e:e4:97,2021-07-04,zu,Saint Lucia,Carouge,-113.757573,38.1622665,2431824,Rüegg-Walter,America/Eirunepe,2022-07-31T10:39:33
2008-06-09 22:12:33,CH,Fulah,a3:93:51:23:80:d9,1985-10-09,si,France,Binningen,-175.859099,82.6041445,47008,Koch LLC,Europe/Sofia,1990-01-10T00:16:23
1978-07-02 07:08:54,CH,Guarani,00:dc:f3:83:71:33,1998-01-05,tk,Taiwan,Mendrisio,-177.437768,51.110252,798,"Schoch, Ackermann and Wüthrich",Pacific/Guadalcanal,2005-02-13T23:55:09
2009-02-21 13:03:05,CH,Lingala,2e:c5:83:e7:41:76,1973-07-11,be,Monaco,Münsingen,146.036089,-49.2472975,1,Schäfer Inc,America/Managua,2002-08-19T12:28:36
1985-07-12 07:53:18,CH,Japanese,88:ac:14:21:f0:c6,1995-08-27,kn,Malawi,Vevey,-121.436387,-76.6114295,232964736,"Ziegler, Zimmermann and Koch",Africa/Lubumbashi,2009-11-01T12:48:45
1976-07-09 02:22:23,CH,Dutch,9a:a8:76:b6:96:37,1970-04-04,crh,Angola,Bellinzona,-87.370859,-15.931052,751300,Betschart Ltd,Europe/Ljubljana,1975-03-01T19:53:42
2012-09-19 01:42:35,CH,Wolof,fa:fe:01:3b:5a:f9,2004-04-29,ps,Malta,Baar,174.786384,-38.166979,4838098,"Kunz, Ackermann and Blum",Europe/Monaco,2002-03-22T07:43:49
1990-03-12 20:40:18,CH,Interlingua,94:39:f6:d1:be:46,2000-06-11,mg,Tajikistan,Frauenfeld,61.207207,-74.955258,983534,Eichenberger Inc,America/Paramaribo,2006-04-10T11:00:08
1996-01-10 18:13:38,CH,Korean,ce:2b:f8:36:17:db,2012-11-10,byn,Finland,Biel/Bienne,58.059517,-69.2590035,62604239,"Schaub, Imhof and Imhof",Indian/Mauritius,1997-03-11T18:13:58
2001-09-15 23:29:46,CH,Ewe,2d:0d:7c:2a:28:96,2012-05-12,cv,Canada,Opfikon,107.625526,-28.064512,2725,Bader-Fankhauser,America/Antigua,2015-04-26T19:21:59
2008-12-12 08:53:05,CH,Guarani,c5:c8:94:b8:9c:44,1973-03-31,cv,Burundi,Adliswil,170.876165,87.7044315,82113701,Braun LLC,Europe/Monaco,1977-12-06T13:04:52
1998-12-25 08:56:43,CH,Lao,5d:93:64:49:5b:8a,1970-10-01,ko,Haiti,Neuhausen,41.753943,56.401586,17394,Frei-Frei,Indian/Maldives,1995-02-10T16:58:24
1993-12-12 22:15:20,CH,Chuvash,a6:22:c2:41:3c:b4,2008-07-15,bem,Andorra,Biel/Bienne,-156.022461,-49.005342,6130,"Kern, Kaiser and Walter",Africa/Mbabane,1986-06-21T02:56:50
1995-08-28 07:09:51,CH,Tsonga,77:94:6e:9e:b5:5a,2017-01-17,mai,Tunisia,Lutry,162.671923,25.211280,516322,Lüscher-Mäder,America/Santiago,1976-06-03T12:12:08
1994-10-06 14:29:25,CH,Uighur,6c:c8:b5:6f:b7:a1,1999-12-23,hu,Belize,Maur,142.634639,-12.024133,519867849,"Müller, Schnyder and Ritter",America/Bahia,1970-02-28T08:09:24
1976-11-06 04:23:03,CH,Welsh,19:c2:b6:ef:aa:a7,2021-06-07,ber,Cameroon,Opfikon,-77.538391,70.2473015,1434,Roos and Sons,America/Asuncion,1984-09-11T18:36:54
1985-09-06 00:51:01,CH,Vietnamese,db:e9:b7:48:4a:a9,1971-07-28,hi,Palestine,Suhr,58.286127,-40.265416,554119802,Schwab-Schneider,America/Belem,1979-10-20T03:49:32
1970-08-11 23:07:47,CH,Samoan,10:13:88:5d:c2:4c,1996-04-07,wa,Saint Lucia,Allschwil,149.858321,-58.0305245,9195711,Studer Ltd,Pacific/Palau,1996-01-09T05:23:51
2005-06-13 02:44:59,CH,Bambara,e7:73:83:ef:2f:e5,1990-04-09,my,The Gambia,Birsfelden,0.356781,59.428197,2,Betschart-Vogt,Asia/Colombo,2013-09-29T13:12:59
2015-12-13 17:50:54,CH,Somali,89:91:d8:86:93:11,1991-03-10,se,Ethiopia,Bernex,177.680583,-88.457887,189,"Schwarz, Kunz and Gfeller",Pacific/Nauru,2017-02-22T17:36:18
1989-09-22 10:17:38,CH,Dutch,e4:28:41:d5:fc:bc,2007-08-16,ur,Yemen,Lugano,20.679459,34.556614,921590951,Zimmermann-Steiner,Asia/Calcutta,1999-12-04T06:24:06
1974-05-08 14:46:39,CH,"Sotho, Southern",1e:1c:28:7b:d3:6e,2009-07-24,mr,Uganda,Brig-Glis,-18.397461,-52.185137,3,Ernst PLC,Africa/Bujumbura,2012-07-03T13:59:15
1989-02-11 16:04:35,CH,Afar,b3:20:82:d0:6a:b9,2013-05-14,ta,Trinidad and Tobago,Sitten,-16.322324,24.347771,87,Eichenberger-Amrein,Pacific/Nauru,2001-02-03T13:33:32
2012-11-29 13:07:17,CH,South Ndebele,dd:c2:a1:40:6b:1a,2010-06-22,be,Bhutan,Mendrisio,123.562547,-51.446300,726,Weber-Stadelmann,Europe/Paris,1972-09-30T16:06:26
1985-07-25 19:14:10,CH,Fijian,0d:04:8e:e4:30:62,2006-06-28,fi,Algeria,Lancy,67.442801,-20.3498095,30473,"Felber, Herzog and Koch",Asia/Bangkok,2012-03-11T05:04:02
1981-02-24 08:45:03,CH,Herero,b8:35:8e:ca:c6:00,1983-07-08,ne,Kenya,Richterswil,-59.397405,15.530277,1,Albrecht-Schumacher,Europe/London,1996-09-21T05:48:50
2005-11-08 08:47:16,CH,Portuguese,70:d1:3b:75:64:4a,2011-05-18,fr,Belarus,Volketswil,86.136407,-1.526913,8042,"Hofmann, Martin and Erni",Africa/Abidjan,1992-02-25T12:32:15
1987-02-04 17:43:11,CH,Divehi,84:2f:3d:71:6a:c0,2017-12-09,sq,Comoros,Bern,130.588451,-86.119719,16925850,Grob-Christen,Africa/Mogadishu,2002-01-19T00:48:15
1993-10-25 04:50:03,CH,Turkish,cf:0b:51:da:24:63,2013-03-07,yo,Venezuela,Opfikon,89.187413,-29.054018,696336,"Brun, Zingg and Friedli",Europe/Sofia,1971-06-20T06:47:42
2022-08-18 20:32:43,CH,Swahili,a9:63:d1:2c:0a:36,1979-05-21,es,Cuba,Sitten,63.851677,63.0594895,98130171,"Lustenberger, Schärer and Berger",Indian/Comoro,1986-09-14T12:12:41
2019-09-01 01:33:04,CH,Kalaallisut,ed:f2:6c:6a:82:58,1977-10-29,sid,Brazil,Bulle,32.916899,66.597855,673248670,"Hofer, Probst and Mettler",Europe/Monaco,1984-07-31T06:21:02
1978-07-22 20:25:40,CH,Romanian,29:1d:99:9b:c7:44,2019-04-14,nso,Taiwan,Wädenswil,94.049491,57.8253265,52058,Gfeller-Schneider,Asia/Kabul,1986-05-25T06:31:50
1972-03-17 07:04:39,CH,Kazakh,3f:71:08:c1:89:fc,2000-09-14,si,Republic of Ireland,Affoltern,-106.906499,-3.745479,67,Vogel LLC,Africa/Libreville,1991-11-19T03:52:52
1993-03-25 03:09:29,CH,Albanian,d8:42:fa:0e:28:60,1992-04-12,cs,Austria,Yverdon-les-Bains,129.006860,-13.018898,44270,"Steinmann, Lanz and Martin",Europe/Athens,1988-11-25T08:17:19
2010-05-03 13:12:47,CH,Interlingue,f9:c3:8d:f7:f2:4a,1999-01-14,ko,Comoros,Davos,104.063974,-87.108505,717295907,Hofstetter Ltd,America/Jamaica,1983-03-12T13:03:11
2014-02-17 00:50:54,CH,Italian,c3:12:26:b8:c9:5f,1993-06-24,ik,Azerbaijan,Wil,66.448753,-60.1455205,7478886,"Käser, Schmidt and Schwarz",America/Caracas,1990-11-22T11:58:24
1996-03-25 06:02:10,CH,Telugu,3c:29:bf:f6:4b:5f,2023-07-12,oc,Greece,Locarno,42.726502,2.029414,489125008,Haas Inc,Asia/Ashgabat,1998-12-22T11:33:12
1983-03-14 21:40:47,CH,Kanuri,5c:d6:69:f2:00:3c,2006-04-06,byn,Moldova,Thônex,11.981740,33.141248,861,"Schaub, Frei and Schweizer",Africa/Asmera,2016-02-08T09:20:13
1995-06-26 03:07:01,CH,Afar,17:94:24:d5:54:91,1995-07-21,as,Estonia,Schlieren,25.519135,-86.7133815,58649268,Wüthrich-Martin,Europe/Monaco,1998-03-30T22:27:25
2003-03-20 01:09:12,CH,Sango,08:26:62:04:99:c9,2003-11-06,hak,Ecuador,Baar,37.515546,-79.3721135,5301,Frick LLC,Asia/Kuwait,1981-02-02T09:59:57
1986-08-14 19:44:08,CH,Maori,0e:f0:69:20:96:f4,2005-09-18,li,Switzerland,Wil,-133.656638,-82.4240275,175519232,"Furrer, Bader and Herzog",Africa/Lagos,1996-10-25T11:58:47
2018-06-16 04:14:01,CH,Kashmiri,64:33:85:34:b7:15,1990-01-05,sl,The Gambia,Veyrier,-69.581723,59.5891735,873417046,Lutz-Braun,Africa/Sao_Tome,1978-10-10T06:23:09
1978-10-29 04:38:02,CH,Marshallese,3d:7d:92:11:bc:6a,1997-11-05,ber,Libya,Möhlin,107.538108,-34.4435085,946,Leunberger PLC,Atlantic/Cape_Verde,2021-05-01T05:18:53
2017-08-13 03:18:38,CH,Luba-Katanga,b0:60:8c:ff:84:9a,1992-05-06,iu,Burundi,Kriens,28.713508,67.2862225,664128024,"Bieri, Winkler and Hunziker",Asia/Dili,1986-09-12T00:48:07
1974-12-28 09:45:01,CH,Malay,5c:96:a7:bd:5c:d4,2019-04-13,sc,Tonga,Siders,148.346033,-41.401141,7316156,Hoffmann-Suter,America/La_Paz,1976-09-05T18:35:16
1998-10-09 09:32:18,CH,Malayalam,f0:cf:50:13:55:4e,1988-02-26,da,Chad,Schlieren,59.997438,59.306615,4352191,Studer Group,Europe/Rome,1985-11-04T06:27:18
1990-06-25 16:55:24,CH,Vietnamese,36:c9:dc:99:ff:d3,2020-10-21,br,Taiwan,Oftringen,70.499482,-55.766822,1224242,Schoch and Sons,Europe/Chisinau,1992-10-20T23:17:53
1980-11-26 17:33:07,CH,Javanese,8f:3d:2c:16:07:68,1977-04-12,ik,Jordan,Freiburg,140.145963,-38.9791095,97086,Bianchi-Grob,America/Barbados,1984-05-05T08:29:58
1981-09-03 06:35:38,CH,Javanese,7e:27:dc:27:2e:5e,1970-01-22,yi,Gabon,Freiburg,172.917868,43.034203,141331,"Ott, Stocker and Wirth",America/Santo_Domingo,2015-08-08T20:57:59
1970-12-22 15:21:44,CH,Tajik,80:03:b0:07:3c:54,1983-07-22,es,Ethiopia,Wädenswil,-59.602368,-68.3090415,648289730,"Bucher, Mäder and Baur",Pacific/Chatham,1974-05-07T22:55:49
2004-02-17 03:26:31,CH,Welsh,ec:68:0e:d9:0a:72,2008-03-21,es,Pakistan,Zürich,125.636359,43.4632295,28170,Bühlmann LLC,Africa/Cairo,2016-11-15T02:06:54
1970-11-28 00:54:23,CH,Kannada,bf:10:a8:7d:25:7b,1972-03-31,or,Antigua and Barbuda,Belp,-98.633395,27.807826,432899612,Studer PLC,Asia/Calcutta,1991-09-06T15:26:04
1987-04-11 19:16:17,CH,Hungarian,1f:f1:e6:50:f9:21,2002-12-26,xh,Afghanistan,Sarnen,-18.819582,6.9512465,4990949,Bader LLC,Europe/San_Marino,1984-08-12T14:38:40
1978-11-06 15:11:52,CH,Chuvash,26:b4:dd:88:70:c7,1988-01-03,wae,Bosnia and Herzegovina,Schlieren,89.663111,-84.065839,7158884,Schoch Group,Africa/Addis_Ababa,1987-09-21T02:25:04
2019-07-23 14:46:07,CH,Fulah,09:4f:a7:e5:53:ef,2010-09-15,li,Pakistan,Sitten,85.188578,34.7841295,54937400,Wolf-Grob,America/Guatemala,2010-12-27T09:14:35
2000-08-10 22:03:30,CH,Swati,6d:da:ed:05:1c:bc,1971-12-11,ne,Montenegro,Payerne,159.048552,83.6849385,402811037,Wirz PLC,Asia/Aden,2008-10-28T07:32:23
2021-01-29 00:21:20,CH,French,44:fb:0f:27:8a:a7,1988-04-17,wa,Samoa,Veyrier,157.087913,39.1668695,3373,"Schlatter, Fischer and Bieri",Asia/Dhaka,2004-04-21T03:02:34
1976-05-10 15:58:31,CH,North Ndebele,b9:88:54:26:7a:5b,1983-11-03,ml,Iran,Grenchen,-6.808389,-71.815147,2,"Hauser, Schmidt and Betschart",America/Port_of_Spain,2016-06-04T21:26:41
2000-08-15 06:01:53,CH,Haitian,0a:ba:f4:ed:cf:19,2000-05-03,xh,Sri Lanka,Siders,-30.198053,-4.3422915,943390757,"Berger, Schnyder and Brun",Pacific/Guadalcanal,2009-08-07T18:50:54
2019-09-17 23:13:24,CH,Malay,05:84:e3:5b:55:fb,1988-06-27,ur,Ecuador,Olten,161.761653,-2.4565695,4931196,"Müller, Maier and Stöckli",Europe/Sofia,2023-01-27T10:40:13
2012-05-06 16:24:56,CH,Tatar,52:95:4d:48:eb:57,1973-05-02,ber,Palestine,Einsiedeln,66.006178,27.6220805,3571,Steiger PLC,Indian/Mahe,1990-09-25T19:40:32
1976-03-13 11:01:29,CH,Fulah,65:60:95:79:85:bf,2010-06-04,mg,Rwanda,Altstätten,-54.192306,-21.3480845,998262559,"Widmer, Küng and Brunner",Asia/Rangoon,1997-12-30T14:01:37
1992-01-08 18:01:40,CH,Swati,22:56:b1:8b:d8:8c,2019-10-29,dz,Djibouti,Locarno,-18.704615,63.886316,310854222,"Stucki, Walder and Martin",Pacific/Efate,1999-02-20T20:21:53
2006-05-25 03:28:01,CH,Tibetan,b6:b9:13:a7:d4:c6,1979-05-24,eu,Kenya,Wädenswil,-16.569659,8.1780995,80931,Rüegg-Kaiser,Africa/Bamako,1972-09-28T21:55:00
1989-07-03 05:29:55,CH,Swahili,f9:37:b9:ae:db:d2,1994-05-28,te,Botswana,Köniz,-171.073460,25.9889965,25,Fischer LLC,Africa/Dar_es_Salaam,2005-07-30T14:32:12
2018-11-02 01:50:50,CH,Malay,2b:bb:3c:09:73:a0,1996-08-31,wa,Eritrea,Illnau-Effretikon,110.385151,-69.599877,38,"Siegrist, Marti and Schwarz",Africa/Harare,1994-02-01T04:22:22
