date,date_time,file_name,pricetag,company,random_number,longitude,mac_address,language_name,city,timezone,language_code,time
2022-07-29,2011-05-10 06:16:23,enim.css,$39.77,"Näf, Bühler and Näf",50,-64.954335,7c:8c:88:7c:8a:9b,Tsonga,Meyrin,Indian/Antananarivo,ar,14:10:47
2013-04-28,1972-01-26 17:05:49,porro.avi,"$56,131.09",Siegrist Group,3903064,5.645147,f5:95:95:a2:1a:92,Icelandic,Wettingen,Asia/Tbilisi,ps,03:07:00
1988-11-30,1981-05-10 06:54:24,in.mov,"$7,537.90",Rüegg and Sons,9513048,-98.782353,ef:77:7d:61:be:67,Zhuang,Belp,Africa/Accra,br,08:10:26
2021-10-26,2003-11-03 16:20:43,non.jpeg,"$18,409.86",Winkler-Fuchs,639006787,49.344587,dc:08:5f:c7:11:50,German,Muri,America/Jamaica,lo,07:15:00
1972-08-07,1983-07-06 08:16:29,minima.jpeg,"$72,654.12",Steffen and Sons,6,-149.775203,0b:75:a2:25:d2:74,Tswana,Ostermundigen,Europe/Tallinn,yue,19:36:25
2012-06-23,2007-07-16 13:41:55,eos.html,$56.08,"Wegmann, Hauser and Frick",732,-105.029244,fc:a0:3a:53:b1:81,Swahili,Davos,Asia/Dubai,wa,08:16:46
1975-07-11,2001-05-21 03:56:50,animi.mp4,$5.92,Stettler PLC,584965626,-124.598267,cc:de:29:5c:a0:df,Indonesian,Zollikofen,Europe/Riga,ky,02:19:09
2011-03-10,2018-11-06 10:28:25,libero.flac,$829.78,"Bieri, Meyer and Jenni",562,75.978157,b3:af:75:c2:b0:0b,Samoan,Möhlin,Africa/Sao_Tome,my,08:05:19
1990-03-10,1984-02-11 23:30:37,enim.mov,$8.51,Ackermann and Sons,64110019,-120.474925,ed:37:bb:95:1c:13,Kurdish,Meilen,Europe/Monaco,tr,13:09:55
2014-09-20,2021-09-30 21:11:56,quaerat.key,$4.78,Roth Ltd,910298470,-8.795743,0e:b5:a0:9a:a7:70,French,Horgen,Europe/Monaco,rw,21:21:10
2013-04-09,2001-06-10 17:08:36,molestias.docx,$741.15,Huber-Ritter,4107,147.169235,25:b5:b4:a8:2a:54,Indonesian,Gossau,Asia/Rangoon,ckb,23:03:47
2021-06-09,1988-01-02 03:07:13,laborum.mov,$263.05,"Hofmann, Schürch and Weibel",371,159.423045,38:8a:b3:b9:2c:24,Afrikaans,Onex,Africa/Bissau,sl,19:21:08
1996-12-15,2022-05-28 22:36:13,laudantium.mov,$0.81,Koch-Bär,0,40.247321,26:72:08:36:43:8b,Pushto,Neuenburg,America/Guatemala,nr,13:41:00
1988-05-15,1985-12-08 07:12:51,nihil.pages,"$40,536.57","Schaub, Zbinden and Sutter",66,120.843315,98:d0:62:0e:ee:a7,Divehi,Zofingen,Asia/Makassar,bhb,16:43:59
1987-03-23,1976-10-04 22:58:29,libero.html,"$45,645.35",Favre PLC,785332016,-22.130425,59:4b:26:88:3d:1b,Akan,Ostermundigen,Atlantic/Reykjavik,lo,10:20:48
2021-11-16,2023-04-23 18:16:40,beatae.key,$0.33,Stauffer-Friedli,99649309,-98.795703,d2:98:8c:cd:03:d9,Malayalam,Pratteln,Africa/Libreville,xh,19:01:27
1993-10-12,1974-02-23 13:17:45,ipsa.jpg,$69.01,"Felder, Wehrli and Fehr",8,-116.572661,34:8e:4f:70:e8:1a,Welsh,Rheinfelden,America/Monterrey,fr,20:51:36
1994-11-13,1983-03-29 10:18:53,quis.mp4,"$1,376.18","Scheidegger, Bauer and Geiger",36,94.084270,fa:69:6c:4f:d3:3d,Limburgan,Wald,Africa/Kampala,km,04:34:10
1980-06-21,2023-02-28 16:31:50,distinctio.mp3,"$56,506.69","Vogel, Hodel and Schärer",39537296,74.664512,2b:a4:a8:97:0c:dd,Danish,Sarnen,Europe/Podgorica,sa,21:02:01
1992-04-15,2020-12-14 01:54:49,facere.xls,"$4,960.45",Meyer-Schär,75,-119.695800,8b:46:1c:ce:3c:4b,Samoan,Opfikon,America/Guatemala,gu,11:13:34
1984-10-01,1997-11-30 13:52:36,provident.mp3,"$24,906.63",Bär PLC,660911351,59.722564,89:d8:00:1b:4a:fa,Interlingue,Freiburg,Pacific/Efate,ky,11:03:12
1982-03-30,1987-04-13 23:20:03,nihil.gif,"$1,356.05",Moser and Sons,5,54.512806,68:63:08:e9:64:05,Sindhi,Regensdorf,Africa/Ouagadougou,ug,20:55:18
1983-11-09,1994-02-28 03:13:31,perferendis.wav,"$7,551.27","Bolliger, Schweizer and Stutz",76573,5.339818,0c:09:d0:49:0c:5c,English,Lenzburg,Asia/Hovd,mai,02:43:59
1992-03-20,1990-02-25 07:48:13,error.mp4,$140.32,Steiger LLC,38296,129.711358,ba:3e:a0:34:54:a4,Latin,Wil,America/Argentina/Buenos_Aires,br,06:40:30
2002-01-04,1993-12-27 11:26:29,ullam.csv,$637.73,"Pfister, Zbinden and Zollinger",89984772,-161.345340,ed:62:3c:59:29:36,Thai,Sarnen,America/Santo_Domingo,tl,14:14:51
1994-05-10,1986-11-29 02:16:28,sapiente.wav,$856.19,"Baumgartner, Bauer and Imhof",88,34.475191,3f:e5:3d:ba:e4:28,Bambara,Muttenz,Africa/Brazzaville,om,22:07:51
2020-09-14,1997-08-21 09:14:17,nam.csv,"$96,249.17",Lüthi LLC,9,-168.309886,5b:b5:cd:07:11:f3,Luxembourgish,Kriens,Asia/Dili,fur,17:14:06
1977-04-23,2001-03-14 20:17:03,consequatur.webm,$3.53,Walder Ltd,129994693,77.055196,55:ef:ae:7e:8e:50,Igbo,Basel,Europe/Vilnius,pa,04:35:06
2001-07-03,2013-05-13 04:29:44,nam.webm,"$2,675.31",Weibel and Sons,12,158.331614,c7:08:38:1e:1f:02,Oromo,Thônex,America/Port_of_Spain,rw,01:40:39
1987-09-15,1989-12-26 13:38:58,ex.gif,"$91,150.37",Bernasconi-Kaufmann,88791,140.485798,09:fb:84:f8:fc:2e,North Ndebele,Münchenstein,Europe/Ljubljana,ml,09:04:05
1985-07-13,2004-03-24 05:47:32,exercitationem.mp4,$5.34,Maurer Inc,1985816,-18.490586,75:8d:98:34:2c:65,Swahili,Riehen,Pacific/Apia,pl,11:49:07
1977-01-14,1987-12-27 16:45:16,assumenda.odp,$52.08,Stadelmann Ltd,9094782,50.974902,4f:af:fa:2d:83:00,Ukrainian,Baar,Africa/Abidjan,bo,16:33:21
2015-05-17,2011-11-10 04:58:14,reprehenderit.odp,"$9,065.09",Schäfer LLC,2267764,169.876885,82:04:89:d2:61:00,Haitian,Dietikon,Indian/Antananarivo,gd,14:11:43
2015-08-14,1999-12-11 05:41:22,adipisci.webm,$649.75,Christen-Müller,129018306,-6.526716,af:ee:22:80:87:02,Sundanese,Wohlen,Africa/Algiers,st,17:27:57
1986-07-03,2001-12-19 04:07:45,aspernatur.txt,$820.11,Mayer-Hasler,517331740,36.551002,65:9e:19:e8:20:96,Irish,Sitten,Asia/Bishkek,hy,13:49:05
1990-11-06,2023-07-12 17:16:35,ex.webm,$50.14,Häfliger Inc,844770,-53.462328,e0:44:be:ba:3c:1f,Latvian,Siders,Europe/Madrid,xh,14:13:51
1993-10-15,1994-12-07 14:46:44,laboriosam.png,"$92,639.84",Sidler Group,5,-35.118425,ad:1c:a8:37:17:3e,Lingala,Lutry,America/Grenada,mai,21:25:04
1995-11-20,1981-09-01 07:16:27,quidem.mov,$508.73,Frey LLC,27,-64.471584,28:e0:9f:77:5c:f0,Uzbek,Siders,America/Managua,an,19:12:59
2017-12-24,1979-08-24 03:23:50,omnis.xlsx,"$25,138.29",Stocker-Haas,249416,58.215703,96:8d:f3:3c:21:23,Manx,La Tour-de-Peilz,America/Antigua,cs,02:40:42
2002-01-26,2002-06-10 11:33:12,blanditiis.pdf,$21.76,"Beck, Burri and Meister",8870,-4.217975,7f:98:c9:2f:ce:eb,Maltese,Muri,America/Paramaribo,lij,03:03:45
2023-07-11,1984-03-14 06:22:45,culpa.js,$176.15,Gfeller and Sons,1,-149.991128,69:69:d5:1c:b1:fc,Wolof,Wohlen,Europe/Stockholm,da,08:10:21
2006-10-07,1977-07-15 09:38:06,distinctio.mp4,$4.76,Kälin-Lüscher,94095738,144.955666,4a:4e:a9:d8:45:5e,Marathi,Nyon,America/Grenada,ku,18:21:41
1996-10-11,2015-03-01 10:30:40,aspernatur.pages,$752.10,Fuchs LLC,7247191,-71.877141,0a:ff:a7:ec:6c:5e,Maltese,Volketswil,Asia/Jayapura,ka,08:02:43
1998-05-18,1984-10-21 19:37:18,dignissimos.numbers,$51.08,Walder-Bühler,88,41.367420,0a:d7:a2:2d:4a:b3,French,Lyss,Asia/Muscat,ff,06:39:04
2020-09-03,1983-03-14 18:15:32,commodi.html,$433.04,Schmidt LLC,314902,107.296066,0a:10:41:df:3e:01,Kuanyama,Gossau,Europe/Vilnius,ber,03:30:04
1979-02-28,2015-08-21 21:16:46,quaerat.css,"$69,692.66",Maier-Schuler,94,-103.640899,18:78:7b:55:f7:48,Western Frisian,Brig-Glis,Europe/Vilnius,sid,18:48:40
1978-12-17,1975-02-06 02:52:54,nemo.doc,"$64,554.92",Hug-Vogt,93383522,-101.040177,0f:94:a6:ec:04:9a,Korean,Freienbach,Africa/Freetown,ckb,01:25:20
1979-08-03,1975-03-18 06:31:48,neque.mp3,"$4,483.25","Steffen, Zürcher and Schumacher",1909379,-59.822680,2f:3f:77:25:41:68,Bashkir,Plan-les-Ouates,Asia/Jerusalem,lg,17:02:41
1983-05-20,2012-09-04 15:56:57,illum.jpeg,$4.98,"Hofer, Flückiger and Hunziker",313754,93.056920,66:e1:18:c6:ad:41,Walloon,Bernex,Asia/Vientiane,ks,16:08:08
1994-01-25,2020-05-31 13:00:29,impedit.jpeg,$48.28,"Favre, Wirz and Zimmermann",3197592,133.498872,59:ee:aa:bf:f8:f6,Bashkir,Lugano,Europe/Vatican,gv,11:30:06
2003-02-10,2015-07-20 20:27:59,fugiat.pages,$4.51,Seiler Inc,3,-94.604385,7b:18:59:70:ea:d6,Fulah,Romanshorn,Europe/Andorra,zh,13:16:44
2021-10-17,1994-11-16 12:48:06,eaque.csv,"$85,521.40",Ritter Inc,334631,-119.966003,98:a6:5e:d9:2c:07,Tswana,Monthey,Africa/Maputo,tcy,00:09:32
1984-04-26,1985-12-08 11:09:20,similique.gif,$4.58,Lüthi-Kessler,67739,-145.837035,e0:c9:16:77:55:b1,Herero,Zollikon,America/Iqaluit,sv,02:20:44
2009-07-07,1972-11-04 10:00:26,vel.xlsx,"$47,945.38",Kessler PLC,451365,-103.086739,a9:68:da:1f:29:5c,Indonesian,Zollikofen,Europe/Bucharest,nds,15:30:35
1996-09-10,1970-07-02 01:06:24,iste.ppt,$74.33,"Felber, Lüscher and Siegrist",1708,45.941663,a0:c7:cf:a3:f6:a6,Kongo,Baar,Africa/Libreville,ak,07:02:26
1976-09-14,2022-03-26 00:07:45,veritatis.pptx,"$53,763.49",Suter-Schoch,7625,-145.765555,8d:78:e4:a2:a6:6a,Yiddish,Veyrier,Asia/Manila,uz,17:17:21
1980-06-18,1971-08-27 07:48:01,minima.png,"$6,909.92","Amrein, Wyss and Näf",0,138.359948,58:6d:92:5d:13:99,Malay,Belp,Europe/Madrid,sr,01:15:34
1982-05-02,1989-09-27 23:54:57,sequi.txt,$6.27,Moser Inc,25550,-137.633358,12:b7:0c:bb:ea:1f,Albanian,Olten,Europe/Amsterdam,cv,15:55:49
1984-03-16,2008-09-21 03:09:04,unde.webm,$592.32,"Bauer, Studer and Eugster",23663239,-9.052271,1a:11:5a:8c:4b:79,Ukrainian,Baar,Indian/Mahe,bg,14:48:44
1985-02-12,1997-03-23 06:33:57,consectetur.pptx,$910.68,Lehmann LLC,3391,-179.431740,a5:11:a7:13:ba:09,Northern Sami,Allschwil,Africa/Bujumbura,yue,12:54:30
1979-04-05,1988-01-03 07:48:51,officiis.jpg,$20.11,"Widmer, Staub and Isler",1906121,16.619034,fd:0f:db:e9:61:40,Dutch,Hinwil,Pacific/Tongatapu,eu,04:56:23
2013-07-29,2005-11-17 08:59:55,unde.mp4,$94.51,"Steiger, Brunner and Beck",2,53.085984,73:9d:9f:61:d8:b7,Assamese,Horgen,Asia/Dili,mg,07:44:08
1984-05-24,2020-02-25 22:06:47,illum.mp4,"$13,935.81",Hirt-Walder,6,-130.055132,d3:b0:cc:6a:b6:3b,Hungarian,Amriswil,Australia/Broken_Hill,eu,22:55:27
1977-04-03,1984-04-21 14:21:49,quasi.bmp,"$6,421.37",Schmidt-Isler,592599513,-156.506023,e6:00:37:d2:b5:74,Ewe,Münchenstein,Africa/Djibouti,my,18:40:20
1974-07-31,2020-07-14 06:38:46,dicta.json,$54.77,"Martin, Schweizer and Eichenberger",179878,119.998586,cd:5c:82:52:c1:6e,Tibetan,Prilly,America/Montevideo,nan,04:32:21
1997-03-09,1986-01-10 00:37:56,neque.wav,"$9,540.58",Mäder PLC,9,-167.025329,0f:b4:02:77:0b:8f,Lithuanian,Spreitenbach,Asia/Katmandu,mi,18:26:15
1979-06-15,1974-11-17 08:51:22,soluta.avi,$1.82,"Hess, Hoffmann and Mäder",80412010,-13.552527,45:50:3c:75:57:e9,Tajik,Wädenswil,America/St_Vincent,si,21:11:26
1995-10-30,2017-04-17 04:30:30,vero.csv,$289.88,"Winkler, Kuhn and Ott",2486,-157.469584,4a:28:b5:12:ff:a4,Dutch,Chêne-Bougeries,Europe/Vilnius,hy,09:23:59
1988-06-21,1977-06-02 18:22:22,non.gif,$128.93,Gasser Inc,2485452,50.150860,74:51:c1:9e:79:8d,Burmese,Kloten,Europe/Berlin,fo,14:57:29
2005-05-03,1976-06-23 07:17:20,quo.odt,"$89,640.02","Küng, Hunziker and Leunberger",0,-26.461434,73:69:92:5e:47:53,Nepali,Richterswil,Europe/Podgorica,nr,01:08:16
1988-07-09,2000-11-27 22:15:11,iure.mp3,"$4,624.82","Lüthi, Fuchs and Bianchi",467871473,172.079476,d9:5d:33:39:42:a5,Inuktitut,Lyss,Africa/Windhoek,ps,07:59:15
1988-02-29,1978-05-11 18:30:03,labore.jpg,$96.14,"Wirz, Zimmermann and Erni",6133165,-118.483916,cc:67:a2:37:35:35,Welsh,Mendrisio,Asia/Beirut,ia,15:07:29
2001-08-05,1976-08-15 00:21:22,voluptates.jpg,"$34,998.61","Christen, Blaser and Winkler",83,104.948031,ff:56:f0:10:1b:d7,Georgian,Versoix,America/Santo_Domingo,mhr,12:39:04
1995-03-18,1970-09-15 23:46:16,quasi.odt,"$88,349.93",Schmid-Lüscher,264973742,-88.575972,ae:aa:6f:87:88:b8,Russian,Mendrisio,Asia/Colombo,st,04:50:46
2010-03-29,2003-02-13 05:57:46,error.jpg,$593.25,Eugster Inc,198,-177.246917,c4:08:1b:d0:ef:bf,Bihari languages,Arth,Europe/Bratislava,os,00:49:32
2007-10-19,1985-02-12 05:06:53,quidem.html,$9.66,Ritter and Sons,892,122.071157,bf:44:5e:28:6d:f2,Tatar,Lenzburg,Pacific/Guadalcanal,sw,20:23:51
1997-01-31,2019-06-30 21:44:29,nemo.html,$8.61,"Schürch, Spörri and Steffen",57559,-135.889567,bb:35:f5:0e:a7:b1,Arabic,Amriswil,Asia/Katmandu,fy,12:10:45
1998-11-20,2018-04-19 18:12:19,illo.html,$6.61,Blum Group,41,-52.341062,fa:26:87:0f:84:0d,Divehi,Rapperswil-Jona,Asia/Bangkok,km,08:34:57
2015-09-05,1983-07-12 22:05:58,beatae.png,$800.02,"Probst, Weibel and Rüegg",979,115.893507,ea:2d:b4:4b:c2:4f,Afrikaans,Ecublens,Africa/Mogadishu,kw,23:24:06
1999-05-25,2003-05-28 13:40:56,dolores.mp4,"$2,879.09",Fehr-Baumgartner,618961,-85.821055,6c:90:17:03:2d:14,Limburgan,Lutry,Africa/Harare,sa,06:34:48
1978-01-07,2020-04-11 09:49:58,aperiam.json,$569.67,Stocker LLC,2123932,-34.955389,c4:87:ef:7c:53:52,Sanskrit,Vevey,America/La_Paz,ms,00:18:11
1977-05-20,2010-08-04 22:05:00,sed.jpg,$48.57,Flückiger-Imhof,434,-138.337961,46:57:f8:19:e5:9c,Kashmiri,Freiburg,Africa/Sao_Tome,id,08:39:14
1980-12-31,2014-02-15 16:23:33,quia.js,"$30,865.85","Hofstetter, Braun and Kunz",978660357,25.416609,bd:7c:ba:76:a9:4d,Ewe,Gossau,Asia/Riyadh,ff,09:47:31
2019-09-23,1970-08-17 13:22:21,corrupti.css,"$8,520.10","Kälin, Gloor and Felber",2242002,-145.725889,b5:97:f5:41:5a:70,Chinese,Uzwil,Europe/Stockholm,th,01:08:12
2009-06-18,1970-01-15 00:14:06,ducimus.mp3,"$47,960.56","Kälin, Wüthrich and Christen",90562,-17.621248,f6:19:34:12:5e:d4,Hindi,Volketswil,Europe/Dublin,nn,16:06:09
2001-06-20,1980-10-02 17:41:42,eveniet.ods,$817.99,Moser Inc,8,141.783253,61:7d:ed:f8:f4:73,Twi,Brig-Glis,Pacific/Tarawa,am,02:16:13
1981-10-24,2011-08-24 20:14:41,mollitia.css,$5.98,"Bosshard, Gfeller and Egger",58802,-88.498819,f1:0d:44:35:07:d6,Nauru,Küsnacht,America/Antigua,cv,23:38:29
1973-04-22,2002-02-12 04:01:50,dignissimos.ppt,$386.17,"Tanner, Erni and Baur",6923295,119.882379,88:b9:b1:ce:22:ec,Tonga,Muttenz,Africa/Ouagadougou,iw,17:20:23
2019-08-25,2013-09-25 08:54:36,sapiente.flac,"$9,232.63",Steiner PLC,553739,-122.956991,1d:77:7f:74:f7:ff,Lao,Solothurn,Africa/Monrovia,uk,11:35:27
2008-05-26,2022-01-26 12:25:05,consequuntur.gif,$4.45,Maier-Hofmann,3562285,105.913707,b4:bb:ee:03:e7:25,Hiri Motu,Münchenbuchsee,Europe/Prague,tn,02:42:43
1970-01-23,1974-08-19 15:53:54,unde.mp3,"$87,618.30","Wehrli, Flückiger and Huber",744028731,13.366207,08:09:ad:4e:89:c9,Abkhazian,Oberwil,Europe/Vaduz,ik,10:33:01
1987-04-23,1980-09-19 09:07:00,deleniti.wav,$4.87,Pfister-Sidler,908570881,0.179794,99:33:34:e2:10:34,Bihari languages,Plan-les-Ouates,America/Barbados,id,08:48:28
1986-10-31,1991-05-24 15:26:31,voluptatum.jpeg,$23.26,"Schnyder, Bär and Mäder",31223,-158.167754,fd:b0:99:05:e1:8c,Basque,Muttenz,Europe/Vaduz,iu,15:30:15
1998-06-11,2003-03-22 19:07:54,dolorum.csv,$79.74,"Frey, Burri and Wyss",4069978,53.609660,73:71:5e:1f:ee:ed,Ganda,Meilen,Africa/Lome,rw,02:49:20
