mac_address,language_name,iso8601,file_name,hostname,bank_country,country,time,date_time,pricetag,timezone,longitude,date,city,random_number,language_code,company,latitude
45:61:b7:ee:35:2e,Basque,2011-05-15T16:21:00,Stück.numbers,web-48.heydrich.org,DE,Venezuela,08:02:27,1979-08-18 09:40:20,"633,74 €",Africa/Addis_Ababa,-126.675419,1976-12-25,Lübben,33095302,mr,Graf Stiftung & Co. KGaA,67.712110
91:2c:22:e1:ce:a8,Breton,2004-02-19T10:09:36,erzählen.txt,lt-59.hornig.com,DE,Mauretanien,18:14:33,1982-12-28 21:21:12,"85,43 €",Asia/Kabul,-18.930693,1976-08-12,Koblenz,345,tr,Hamann,19.7856185
21:0c:70:8c:c6:69,Oromo,2023-08-22T08:45:03,warten.jpeg,desktop-75.herrmann.de,DE,Spanien,13:26:21,1971-10-13 07:47:38,"55.531,92 €",America/Havana,-158.252079,2015-06-24,Coburg,7175068,ja,Bauer AG,80.4074595
0c:2b:45:58:63:35,Church Slavic,1980-05-08T22:14:41,Geschenk.flac,laptop-11.spiess.com,DE,São Tomé und Príncipe,03:38:08,2015-12-25 19:22:46,"8.452,53 €",Asia/Kabul,-113.411862,2023-01-12,Pößneck,747147206,sq,Mude,-64.656239
6a:c0:bf:50:97:e8,Thai,1999-09-03T11:24:10,jeder.mp4,laptop-24.kohl.de,DE,Peru,17:05:08,2023-04-12 03:30:15,"99.368,64 €",Africa/Khartoum,-123.663302,2021-09-30,Vechta,1,ps,Klingelhöfer Neureuther Stiftung & Co. KGaA,-46.2103885
35:76:59:fe:62:8d,Pali,1984-03-10T12:59:39,Wetter.docx,db-23.winkler.net,DE,Palästinensische Gebiete,10:52:01,1977-02-01 12:24:35,"90,94 €",America/Caracas,118.136970,1973-04-23,Eutin,24863,iw,Haering,-26.8921535
30:47:0e:8f:9f:ea,Telugu,1972-12-10T02:29:05,denken.pages,lt-67.ruppert.de,DE,Irland,09:54:20,2016-09-10 07:22:14,"292,12 €",Asia/Samarkand,-69.915260,1978-04-14,Rochlitz,352255721,mai,Löwer Barkholz GmbH,44.438443
81:e4:38:00:8e:e0,Tibetan,2002-09-27T09:48:11,rennen.flac,lt-91.ruppert.com,DE,Schweiz,03:35:30,2015-05-28 13:40:28,"88.413,26 €",Europe/Helsinki,-96.558933,2022-05-15,Emmendingen,726800,si,Werner Zirme AG,51.8874955
8c:24:00:0b:b6:b6,Rundi,1982-02-16T09:23:52,wo.xls,lt-63.heydrich.de,DE,Marshallinseln,06:28:59,2005-05-02 05:53:41,"36.707,94 €",Africa/Luanda,123.571933,2013-05-27,Erbisdorf,1,fil,Süßebier KG,49.9811375
e7:3c:46:6f:31:01,Latin,1996-11-20T07:54:17,nichts.png,web-08.linke.com,DE,Dschibuti,18:17:28,2005-05-08 21:02:23,"5.419,22 €",Asia/Brunei,-143.208679,1973-02-23,Bremen,228403824,yi,Girschner Dietz GmbH,-72.614209
7e:8d:44:71:a2:1c,Indonesian,2021-07-07T16:27:33,gern.mp3,srv-70.mueller.de,DE,Sudan,06:08:58,1988-09-29 07:14:07,"51,54 €",Europe/Monaco,-36.043524,2021-10-30,Miltenberg,514811003,da,Dussen van Grein Groth Stiftung & Co. KG,-48.0124285
5a:52:c8:74:9c:57,Igbo,1988-03-26T23:55:47,brauchen.mov,srv-53.gude.de,DE,Niger,21:57:55,2000-10-24 14:05:30,"11.984,18 €",Africa/Bamako,81.754188,2022-05-17,Hoyerswerda,622199,de,Liebelt,52.1128245
8e:17:d8:23:24:13,Gujarati,1984-10-30T17:12:43,tot.gif,desktop-68.schaefer.com,DE,Tuvalu,13:07:48,1973-12-07 17:58:16,"688,52 €",America/Argentina/Catamarca,139.579349,2006-11-20,Flöha,556124,lij,Heinrich GmbH & Co. KGaA,-2.6717835
c5:cd:ad:a6:b9:7f,Romansh,2002-04-22T04:47:04,Frau.ods,db-66.seifert.de,DE,Demokratische Volksrepublik Korea,15:05:59,1989-04-22 02:55:28,"72,22 €",Africa/Maseru,64.661317,2008-06-13,Eutin,10,os,Budig,34.500615
8e:3f:da:67:1a:b5,Inuktitut,1991-04-27T18:11:15,heißen.wav,laptop-78.dehmel.com,DE,Mauritius,00:56:57,2018-12-28 01:13:08,"52.636,98 €",Asia/Damascus,14.717502,1980-07-11,Osterode am Harz,1851822,the,Ullrich GmbH,-49.9556545
95:f6:36:c8:14:eb,Northern Sami,2015-03-11T09:51:24,schön.tiff,db-32.wesack.de,DE,Kroatien,23:51:32,2004-07-30 17:23:08,"2.253,36 €",Atlantic/Cape_Verde,64.772591,1990-10-22,Freising,3,crh,Naser Putz KG,50.2773175
86:89:44:35:62:c8,Cree,2007-11-14T19:40:15,davon.gif,web-03.dietz.net,DE,Senegal,14:49:19,1981-07-28 03:41:17,"6.188,27 €",Asia/Brunei,-96.991399,1978-07-11,Jüterbog,3727996,gd,Oestrovsky Mülichen GbR,-57.557072
68:13:9e:fa:0e:4d,Igbo,2006-03-12T06:55:10,Arbeit.flac,email-97.ring.net,DE,Sierra Leone,14:03:32,2022-03-21 10:46:27,"75.875,93 €",Asia/Gaza,172.544611,1971-07-13,Weißenfels,299760423,as,Dippel,-30.5332235
95:c5:7c:99:f5:bb,Romanian,2000-03-10T19:33:20,dich.mp4,laptop-70.reichmann.org,DE,Armenien,18:53:02,2016-02-24 13:00:44,"9.898,63 €",Asia/Amman,-67.470519,1986-08-29,Karlsruhe,57565,mai,Steckel AG,75.405927
30:0d:66:b4:f1:1c,Maori,1994-09-17T04:18:47,da.json,lt-85.muehle.net,DE,Kuwait,03:48:56,1982-06-14 04:32:22,"243,44 €",Europe/Minsk,40.478013,1984-06-10,Warendorf,6130,gez,Schlosser Zänker GmbH & Co. KG,82.3764965
dc:40:a8:1c:22:da,Oromo,2018-10-15T05:39:41,Hund.jpg,db-50.schaaf.com,DE,Venezuela,08:08:51,1984-02-08 18:14:08,"372,99 €",Africa/Tunis,145.112768,1985-08-27,Potsdam,154,wo,Mentzel,31.890833
bc:6d:d0:90:e8:cf,Malagasy,1983-05-28T17:13:07,endlich.csv,laptop-81.hornig.com,DE,Mauritius,19:29:55,2021-11-11 15:10:55,"98,49 €",Atlantic/Reykjavik,61.530150,2022-10-06,Schwabmünchen,642794,ht,Kranz,48.979996
45:8c:fd:79:e6:97,Uzbek,1995-08-07T00:52:03,bleiben.pptx,srv-03.roerricht.com,DE,Demokratische Republik Kongo,20:05:52,1979-07-25 08:02:24,"74.981,18 €",America/Belize,-69.942526,1989-04-08,Kyritz,3514121,my,Henk Wagner KGaA,46.7424585
bf:7d:bf:fc:60:fb,Sundanese,1999-02-05T04:35:37,seit.bmp,email-48.beer.org,DE,Liechtenstein,00:17:45,2009-07-18 19:32:45,"7.324,43 €",Asia/Tashkent,147.428758,2007-08-11,Nauen,5,brx,Sontag Gude AG,28.1030825
d2:93:91:fa:67:3f,Kazakh,2010-07-14T18:08:57,dein.mp3,email-15.weinhage.com,DE,Österreich,06:09:55,1998-08-26 15:13:24,"47.952,18 €",Europe/Skopje,68.075703,1991-09-10,Schleiz,659894,zu,Christoph,-53.7792405
3e:e2:5a:6a:b8:c4,Sardinian,1995-02-08T23:03:58,dem.xlsx,db-03.roerricht.com,DE,Nördliche Marianen,15:31:50,2007-10-20 11:45:29,"6.829,65 €",America/Montevideo,-115.004075,2001-12-04,Borken,2,az,Klapp Schwital AG,38.6066845
54:ea:73:cb:88:47,Swahili,2018-05-16T18:59:55,mein.txt,web-68.weimer.com,DE,Vereinigte Arabische Emirate,04:46:14,2017-10-18 05:21:58,"57,85 €",America/Guatemala,76.419079,2021-10-15,Brilon,6749369,et,Ullmann,-65.7113835
3a:9f:86:6d:3a:44,Lao,1979-11-30T08:09:59,nass.jpeg,web-86.zaenker.de,DE,Norwegen,13:38:38,1982-03-04 07:58:01,"2.754,77 €",Asia/Baku,-146.897611,2012-08-15,Backnang,5999,ig,Müller Otto e.G.,-75.2104545
61:f9:e7:1a:03:28,Italian,1983-07-12T22:37:57,baden.css,srv-98.conradi.de,DE,Gibraltar,12:57:19,2003-10-02 14:05:50,"69,46 €",Pacific/Port_Moresby,-139.984055,1993-10-19,Vechta,955932,bho,Bähr AG & Co. KGaA,44.7759955
64:9f:99:56:7c:e4,Aymara,1970-10-23T19:31:27,alle.pages,desktop-86.junken.com,DE,Liechtenstein,12:22:59,2010-05-17 02:28:19,"3.596,49 €",Asia/Singapore,-108.350360,2021-02-27,Königs Wusterhausen,185926,ks,Meister GmbH,44.2341255
08:3f:7d:03:64:89,Ewe,2013-03-25T19:22:53,von.webm,lt-59.bien.de,DE,Kuwait,13:54:17,1999-03-20 04:21:16,"266,56 €",America/Sao_Paulo,52.355364,1996-09-16,Bad Freienwalde,189451,ta,Putz,-21.484022
5b:9b:da:89:65:96,Bislama,2020-11-16T08:34:09,Geschichte.json,desktop-35.roht.com,DE,Alandinseln,16:31:24,2017-11-13 19:38:32,"6,44 €",Pacific/Port_Moresby,-47.241584,1987-02-21,Fürstenfeldbruck,386452326,ne,Fechner KG,49.366721
95:74:a8:ab:43:63,Uighur,1971-10-27T21:10:28,wenn.gif,db-38.roemer.net,DE,Malawi,10:46:47,2006-03-24 15:34:37,"13,72 €",Pacific/Truk,165.090829,1991-09-25,Pirmasens,24079,tn,Mude Hölzenbecher e.G.,73.7652935
62:6a:cb:0f:fe:1a,Maori,2006-06-12T11:41:50,hinter.flac,srv-38.soelzer.de,DE,Madagaskar,02:49:49,1992-06-02 01:12:48,"60,78 €",Asia/Vientiane,-97.895248,1988-01-28,Neu-Ulm,323426,os,Börner,63.035809
73:5b:5d:17:68:d6,Chechen,2020-01-19T18:42:05,besser.png,web-94.stiffel.net,DE,Russische Föderation,22:31:42,2020-03-26 03:39:22,"79.360,30 €",Africa/Niamey,-92.628128,1976-06-24,Kelheim,458413,ts,Aumann Misicher AG & Co. KG,-87.6034685
16:fa:f0:e6:b8:6d,Haitian,2007-05-09T04:38:34,Stadt.png,srv-95.biggen.de,DE,Pitcairn,11:00:14,2013-10-23 03:56:04,"10,02 €",America/Kentucky/Monticello,-81.645923,1995-08-30,Koblenz,9,fi,auch Schlauchin AG & Co. KGaA,-68.9024385
ec:3c:08:e4:50:80,Cornish,1992-04-14T07:59:42,plötzlich.wav,desktop-98.scheibe.com,DE,Fidschi,20:42:10,1974-11-25 09:44:29,"57.053,55 €",Europe/Luxembourg,54.832608,1986-12-24,Passau,28963,cv,Jüttner GbR,7.345740
d8:d8:69:58:43:a3,Serbian,2019-04-17T09:09:54,Schiff.mp3,web-87.weller.com,DE,Deutschland,03:10:59,2017-06-18 00:45:17,"3,20 €",Africa/Accra,-94.683558,2005-03-19,Lüneburg,6929375,as,Schmidtke Stiftung & Co. KGaA,33.7289065
28:c5:2a:a5:9f:89,Limburgan,1993-08-06T09:13:27,wollen.mp3,email-37.schueler.de,DE,Sonderverwaltungszone Macao,11:31:09,1976-06-01 18:27:08,"174,48 €",Europe/Copenhagen,-159.767840,1986-11-23,Bogen,571222148,so,Blümel Scheibe e.V.,-6.744544
a4:a1:d3:37:f0:fb,Panjabi,1991-04-16T12:47:17,schlagen.xlsx,srv-14.jaekel.com,DE,Uruguay,21:05:52,2006-04-17 20:32:06,"72.324,45 €",Asia/Vientiane,-134.648539,1987-11-29,Grimmen,876233,cy,Kreusel,18.342818
2b:63:f1:2d:41:72,Urdu,1993-01-10T12:54:43,weil.webm,lt-46.gude.net,DE,Martinique,07:14:21,1991-10-16 11:29:26,"5,52 €",Africa/Luanda,-88.108052,2005-10-22,Hammelburg,72889395,nb,Pruschke,3.4345535
04:db:24:9e:be:ad,Divehi,1971-10-31T01:45:54,gibt.jpeg,db-45.gutknecht.com,DE,Nordmazedonien,17:50:24,2019-10-24 06:59:26,"6.841,25 €",Africa/Cairo,47.418794,2021-07-27,Wertingen,135,ur,Hentschel Schomber GmbH,-33.084151
eb:5e:a8:86:d2:22,Herero,1997-01-11T21:13:59,blau.avi,srv-31.huhn.net,DE,Botsuana,23:54:35,2015-07-15 14:47:30,"6,07 €",Asia/Pyongyang,-10.094979,1990-12-15,Eichstätt,4693488,cs,Haase,-34.3902995
c4:21:f7:b3:5d:62,Ido,2006-09-02T14:35:27,lernen.csv,web-83.wirth.org,DE,Malaysia,20:28:53,2006-06-08 20:47:46,"73.570,89 €",Asia/Muscat,98.744230,1989-04-28,Bergzabern,305373053,ps,Schlosser Salz GmbH & Co. OHG,-69.619804
7a:f5:6d:b8:d3:9f,Burmese,2011-04-09T08:33:00,hat.html,desktop-40.liebelt.com,DE,Serbien und Montenegro,16:53:11,2014-03-17 03:27:01,"83,46 €",America/Dominica,18.021870,1992-10-20,Göppingen,6060,ti,Weimer,-38.3278195
d3:d3:64:be:64:86,Northern Sami,2007-01-23T13:59:37,bis.tiff,srv-26.stolze.de,DE,Salomonen,13:52:45,1970-10-18 05:58:56,"4,13 €",Africa/Nouakchott,99.569771,1986-02-12,Beilngries,292429,ga,Rosemann,-22.9684875
69:c1:5d:b7:69:30,Chichewa,2023-01-23T21:47:10,wird.wav,desktop-45.ehlert.de,DE,Namibia,22:48:43,1989-01-13 05:52:10,"87,75 €",Asia/Brunei,-92.042809,2013-04-07,Hammelburg,5747952,csb,Dippel Haering Stiftung & Co. KGaA,-89.192942
8e:f9:07:c3:2b:3a,Kalaallisut,2022-06-23T04:03:43,See.flac,web-49.herrmann.net,DE,Lesotho,01:32:32,2016-01-16 22:36:24,"861,11 €",Europe/Prague,92.116131,1982-11-26,Kitzingen,4577,sr,Haering Sorgatz AG & Co. KG,-2.3065315
31:77:94:89:1d:8e,Hebrew,2021-10-31T21:23:19,dein.webm,srv-98.heydrich.org,DE,Laos,12:02:45,2016-05-13 14:37:25,"87,48 €",Asia/Tbilisi,20.321575,1997-12-12,Bad Kissingen,807245,se,Wirth GbR,-77.416039
27:95:51:c0:b2:2e,Igbo,1991-06-22T12:36:50,wenn.bmp,web-59.metz.com,DE,Schweden,10:35:26,1974-04-13 13:50:46,"320,09 €",Africa/Bangui,-166.253453,2019-05-22,Badalzungen,84148167,lb,Vogt GmbH,-34.801704
a1:22:8d:d8:19:0c,Basque,1975-04-24T10:04:13,gefährlich.css,desktop-68.losekann.de,DE,Estland,02:38:58,2008-08-04 15:28:56,"35.256,87 €",Asia/Almaty,-105.423446,1993-08-11,Sangerhausen,695,so,Söding GmbH & Co. KG,77.332645
26:99:6d:14:c4:d2,Herero,1976-12-25T17:47:25,mich.mov,email-13.troest.org,DE,Simbabwe,00:18:13,1990-08-03 11:17:24,"5,94 €",America/La_Paz,60.815530,1983-12-28,Schongau,4,apn,Stoll Buchholz GmbH & Co. KGaA,-41.600910
e3:60:ce:8d:59:2b,Catalan,2019-12-21T14:32:30,dafür.webm,email-27.schaefer.com,DE,Japan,19:00:08,2013-11-05 06:01:57,"5,57 €",Pacific/Ponape,-88.504848,1984-07-16,Gera,44071,shs,Klingelhöfer,-47.1592195
46:40:07:90:12:e1,Esperanto,2000-10-14T14:20:25,fliegen.tiff,web-74.gierschner.com,DE,Eritrea,03:36:59,1977-10-14 06:36:09,"67,51 €",Pacific/Guadalcanal,-80.251675,2006-10-14,Lemgo,6,yi,Schmidtke,-78.2861405
4f:af:52:9d:4e:45,Indonesian,2002-06-26T10:11:12,wir.mp4,email-02.becker.org,DE,Sri Lanka,20:36:42,1977-09-04 13:41:47,"98.270,29 €",Europe/Athens,171.551573,1974-08-25,Delitzsch,3,sat,Wende AG,-64.251127
51:ed:df:52:a9:2f,Manx,2011-09-08T23:47:33,nah.odt,desktop-73.stey.de,DE,Angola,16:37:08,1997-04-07 21:50:41,"936,17 €",Europe/Chisinau,-123.915937,1990-12-17,Gunzenhausen,29,fur,Benthin,10.559056
e6:fb:48:c2:33:84,Church Slavic,1981-07-11T16:22:59,beide.mov,desktop-12.mitschke.com,DE,El Salvador,17:56:14,1986-09-26 01:27:31,"59,21 €",Africa/Johannesburg,88.036373,2004-06-18,Mellrichstadt,775128,ne,Pechel OHG mbH,-6.6997085
00:a2:6f:6c:8c:bb,Belarusian,2020-08-08T19:41:50,Sonntag.ods,desktop-39.tschentscher.de,DE,Malawi,07:56:10,1993-09-06 01:48:54,"6,48 €",Africa/Kinshasa,41.070119,2019-10-27,Osterburg,70384,lij,Geißler Stiftung & Co. KG,11.231282
48:22:dd:0b:43:cb,Sango,1989-04-21T10:47:39,heute.html,web-14.gnatz.de,DE,Malta,03:11:51,2000-02-02 14:08:25,"7,35 €",America/Bogota,122.077580,1993-01-25,Quedlinburg,66843,ka,Ortmann Zorbach AG & Co. KG,-29.6723015
a3:af:12:18:6c:03,Aragonese,1981-07-18T12:48:37,Leute.jpg,lt-03.harloff.de,DE,Rumänien,20:30:41,2011-02-19 16:15:02,"8,40 €",Asia/Katmandu,43.388116,1996-02-13,Osterode am Harz,839976,el,Schmidtke,0.8250155
31:d0:d4:a5:3f:e1,Breton,1979-09-08T03:51:03,tun.mov,srv-15.bachmann.net,DE,Angola,03:19:25,1981-03-31 17:44:16,"9,05 €",Indian/Mahe,67.813238,2016-02-02,Roth,65052330,crh,Bloch e.G.,74.554533
8d:8a:15:ca:13:b8,Sanskrit,2009-07-29T15:53:32,lernen.flac,db-65.budig.com,DE,Monaco,05:40:57,1985-04-06 21:50:32,"825,43 €",Asia/Qatar,51.936862,2007-07-27,Lobenstein,326,niu,Kohl Hettner AG,87.9592325
0c:ca:a7:d8:b8:f6,Swahili,2001-12-02T06:08:29,Katze.flac,email-42.mans.net,DE,Äquatorialguinea,09:26:29,2002-12-27 10:56:13,"21.743,83 €",Africa/Ndjamena,-120.235865,2000-09-07,Ebersberg,667,gu,Schenk Ladeck GbR,-6.189666
bd:9d:68:17:89:19,Venda,2008-05-21T10:08:59,immer.jpeg,lt-42.junitz.com,DE,Republik Moldau,14:31:54,2009-03-18 16:52:36,"6,32 €",America/Santiago,128.897890,2000-01-30,Lichtenfels,51911,csb,Bruder,-59.7845155
06:15:d3:90:d4:dd,Oromo,1970-05-17T01:20:57,Maus.gif,srv-67.heydrich.de,DE,Demokratische Republik Kongo,15:59:31,2007-03-19 12:10:59,"0,29 €",Asia/Damascus,-4.563498,2002-01-04,Demmin,75,cmn,Wende Thies GmbH & Co. KGaA,51.703903
49:37:a3:60:7a:b0,Japanese,1971-11-25T21:02:11,Winter.mp3,web-45.foerster.com,DE,Spanien,21:36:57,1989-09-11 21:16:49,"3.056,92 €",Asia/Vladivostok,-174.374039,1992-09-21,Berchtesgaden,86,bn,Söding Fliegner Stiftung & Co. KGaA,-19.3872115
bd:cc:cb:5d:f6:75,Polish,2018-05-02T22:18:24,anfangen.webm,web-56.haering.de,DE,San Marino,23:57:07,2014-02-16 16:24:45,"48.978,04 €",Africa/Asmera,-146.567925,1981-10-19,Säckingen,577,lv,Süßebier,-27.2507165
93:6c:6d:9b:b6:8e,Chichewa,1980-11-01T20:36:52,besser.pptx,web-24.juncken.de,DE,Deutschland,13:46:13,2021-09-23 12:56:49,"5,01 €",Asia/Singapore,-134.668298,2014-02-07,Hamburg,6219,lb,Tlustek,37.488110
8d:3a:9f:30:3d:47,Georgian,2018-02-25T01:26:53,Spiel.xlsx,srv-53.scholz.de,DE,Irak,18:29:05,2007-06-16 14:26:20,"5,34 €",Europe/Helsinki,-100.877565,2011-01-10,Malchin,469495,zu,Stey,-43.0242495
e7:b2:1d:13:3e:7f,Xhosa,1995-09-26T09:53:32,was.avi,lt-98.hein.com,DE,Tschechische Republik,16:38:54,1989-08-03 05:12:54,"6,02 €",America/Indiana/Petersburg,-78.991404,1989-12-20,Düren,373935179,zu,Hentschel,25.042262
de:1f:0d:6b:32:2c,Romansh,2011-07-23T05:25:33,nächste.flac,db-83.geisler.de,DE,Mosambik,12:01:24,2006-08-09 10:11:43,"3.677,18 €",Europe/Andorra,97.009930,1978-03-10,Brilon,49243001,lt,Röhricht Ackermann KG,84.818000
b2:70:e3:aa:ce:a4,Danish,2008-08-19T05:46:38,Geld.avi,srv-87.peukert.com,DE,Mayotte,05:01:17,1974-07-10 20:06:37,"99,35 €",Asia/Amman,106.647461,1981-02-14,Warendorf,315,bho,Riehl GbR,-41.941768
ec:6c:10:0d:3e:7f,Interlingua,2008-10-10T21:37:09,bis.png,web-35.grein.com,DE,Republik Moldau,03:30:09,2020-02-07 19:13:49,"111,80 €",Europe/Brussels,47.932486,2011-06-18,Haldensleben,48,ks,Plath Henk AG,-8.776446
19:02:f2:55:49:e9,Hungarian,2011-12-21T22:33:59,oder.pdf,web-99.plath.de,DE,Somalia,23:47:39,2001-07-21 08:30:33,"4.382,19 €",Pacific/Fiji,-119.918339,1992-07-07,Hannover,881,bo,Hande GmbH,85.5778815
79:e8:3e:e9:8b:10,Pushto,1984-03-05T11:39:04,holen.ppt,web-64.hofmann.net,DE,Taiwan,12:54:10,1984-07-12 16:42:41,"49.450,32 €",Africa/Porto-Novo,-32.560670,2009-12-14,Königs Wusterhausen,92603204,ff,Gieß GmbH,65.054332
5e:68:00:a1:6b:24,Rundi,2006-03-22T17:05:58,beim.webm,laptop-93.holt.de,DE,Liechtenstein,00:01:16,2006-08-28 18:28:31,"52,04 €",America/Costa_Rica,-20.460968,2012-03-11,Hofgeismar,569743,ky,Wulf GmbH,0.511002
a7:24:58:d1:97:59,Polish,1977-12-23T02:02:44,Stück.js,desktop-25.bauer.de,DE,Island,12:38:10,1992-03-25 06:23:15,"2.661,59 €",Indian/Mahe,-58.316746,2001-11-01,Suhl,36,sv,Metz,-66.388657
07:4d:ec:b4:eb:e7,Afar,2006-04-01T15:49:33,unten.webm,srv-36.lindau.com,DE,Mosambik,02:16:04,1979-05-16 03:26:53,"6,55 €",Africa/Harare,24.669978,2003-04-26,Schwabmünchen,9148639,pa,Kreusel GmbH & Co. KG,30.634988
35:c2:80:59:30:0f,Latin,1990-01-08T08:35:04,Blume.wav,web-59.herrmann.com,DE,Polen,21:14:23,1977-06-17 00:25:54,"1,04 €",Asia/Almaty,-111.343973,1979-07-07,Regen,71926,crh,Klotz,-68.7993275
5b:d4:c5:e8:41:8c,Haitian,2017-11-27T20:10:48,Berg.jpeg,laptop-06.karge.de,DE,Frankreich,10:24:18,2004-12-07 23:12:05,"91.510,54 €",Africa/Libreville,34.575118,2004-09-28,Eisenach,444043,mg,Hamann Gehringer GmbH & Co. OHG,86.4708385
47:d2:ff:91:49:d3,Telugu,2007-01-01T05:27:37,Zahl.mp4,db-14.kaul.de,DE,Indien,13:47:20,1973-11-09 14:34:53,"75.829,76 €",Europe/Bucharest,-21.371924,2016-12-19,Backnang,758033319,eo,Döring GmbH & Co. KG,56.3804825
80:9e:c7:47:b4:20,Czech,1994-05-22T04:05:36,aber.jpg,desktop-39.stiebitz.de,DE,Burkina Faso,23:23:03,2021-12-29 10:43:12,"4,67 €",Atlantic/Reykjavik,-9.062772,1993-06-14,Güstrow,3446918,af,Weinhold,-12.0135315
e8:34:03:1d:8a:7d,South Ndebele,2008-09-06T16:49:56,richtig.avi,lt-86.scholtz.com,DE,St. Martin,00:46:29,1972-06-08 21:44:06,"3.292,58 €",America/Guyana,82.117280,2008-07-31,Oranienburg,1675,szl,Kobelt,78.0836895
9c:6d:e4:1b:12:00,Lao,2003-08-12T03:22:25,klein.pptx,desktop-03.kitzmann.net,DE,Barbados,12:36:40,1995-11-03 05:52:54,"2.696,51 €",Africa/Lubumbashi,10.283983,1999-12-01,Schwäbisch Gmünd,24610114,te,Pergande GmbH & Co. OHG,-24.682703
ed:bf:cc:dc:9b:9b,Pushto,2013-07-03T13:47:02,Tisch.html,laptop-83.knappe.net,DE,Ruanda,22:01:23,1985-01-04 02:13:06,"22,15 €",Europe/Skopje,66.329370,1989-06-10,Eberswalde,9073,iw,Faust GbR,-61.574792
be:81:75:80:bf:e1,South Ndebele,1973-09-10T03:03:37,erklären.wav,srv-19.heinz.de,DE,Nördliche Marianen,18:05:59,1994-02-27 17:43:42,"5.106,02 €",Asia/Anadyr,79.675156,2002-07-17,Borken,863254,ig,Hofmann GmbH & Co. OHG,39.202282
7b:43:cd:7f:8d:52,Gaelic,1994-08-09T16:58:04,Wohnung.mp4,srv-17.fechner.com,DE,Uganda,09:27:28,1981-01-17 05:14:58,"65.934,75 €",Europe/Belgrade,-26.532591,1984-07-17,Eisenhüttenstadt,201,byn,Schleich,-73.6281915
9f:0b:5c:96:0c:de,Finnish,1996-12-03T18:57:36,wieder.wav,lt-78.roskoth.net,DE,Katar,13:08:42,1989-05-14 01:36:10,"1,40 €",Africa/Porto-Novo,124.280317,1994-07-31,Hünfeld,0,apn,Jacob Kabus AG & Co. KGaA,34.321237
81:3b:83:43:4c:8d,Polish,1970-02-25T08:36:05,zusammen.mp4,desktop-74.muelichen.com,DE,Turks- und Caicosinseln,21:39:47,2004-09-09 06:35:24,"3,35 €",Asia/Taipei,-18.211840,2011-10-02,Sebnitz,6842,sc,Kuhl Drubin e.V.,-78.6266535
8c:39:1c:65:3f:a1,Yoruba,1975-03-04T16:23:10,erschrecken.json,desktop-72.kostolzin.com,DE,Guyana,13:02:20,2014-01-01 20:46:02,"62.343,76 €",Asia/Vientiane,-18.741166,1999-07-30,Tübingen,65813,vi,Köster Geisel GmbH & Co. KG,85.782035
37:1c:c9:b3:eb:3f,Sindhi,2005-04-13T09:17:56,heißen.mov,email-15.trub.com,DE,Tschechische Republik,12:08:44,2021-10-01 11:27:21,"8.311,87 €",Asia/Thimphu,-116.433781,2023-03-31,Gadebusch,658345894,ta,Krein Biggen KG,59.3255945
fc:98:d4:ae:cc:51,Welsh,1979-11-18T11:10:21,rot.flac,email-82.otto.com,DE,Israel,05:03:43,2002-05-11 23:28:31,"4.249,92 €",Indian/Maldives,-29.849427,1977-02-09,Donaueschingen,4097856,tr,Gutknecht AG & Co. KG,-34.294322
29:ad:a3:e2:e6:ca,Cree,1983-08-18T22:20:30,weil.wav,lt-46.christoph.com,DE,Amerikanisch-Samoa,07:42:04,1976-10-28 06:07:00,"5,08 €",Africa/Kinshasa,-111.348544,2012-06-02,Grevesmühlen,934519074,ar,Johann,-61.9899095
77:9f:d4:2d:96:cf,Georgian,1979-01-15T14:09:39,gut.png,lt-90.buchholz.com,DE,Deutschland,10:46:14,1970-06-13 23:04:12,"58,32 €",Asia/Jerusalem,99.774969,1980-01-18,Döbeln,874,ckb,Radisch,-23.0391045
d2:9e:f0:c0:a8:60,Limburgan,1973-09-23T16:14:33,Angst.tiff,laptop-55.hauffer.com,DE,Libyen,06:05:24,2018-05-28 20:34:39,"2.650,05 €",America/Dominica,-141.795233,2008-03-06,Schweinfurt,948,nan,Kuhl Etzold GmbH,-27.619723
bd:18:27:21:e2:62,Northern Sami,2008-01-02T10:20:48,Herr.odp,email-25.schwital.net,DE,Dänemark,21:37:28,2008-10-06 01:00:19,"99.678,41 €",Europe/Podgorica,-71.419208,1995-08-10,Einbeck,989293993,hsb,Adolph,75.676152
78:8c:cb:55:c5:e1,Fijian,2004-11-10T22:59:43,Lehrerin.mp3,desktop-23.lehmann.com,DE,Bosnien und Herzegowina,20:40:03,1988-05-04 01:56:04,"0,99 €",Europe/Monaco,135.141696,1984-05-20,Torgau,11503,bho,Hande GmbH & Co. KGaA,-2.707391
28:09:07:e6:76:ec,Kurdish,2000-11-12T12:43:54,grün.flac,web-15.trommler.de,DE,Jamaika,05:50:37,2006-04-11 13:58:11,"96.058,59 €",America/Caracas,19.505967,1998-04-06,Nordhausen,55662881,ayc,Zahn Tlustek AG,-74.170865
1d:54:76:a1:bd:18,Oriya,2006-01-03T17:59:12,ziehen.flac,desktop-35.gierschner.com,DE,Anguilla,01:37:36,1978-04-01 18:23:18,"83.563,84 €",Asia/Dubai,96.821747,2006-03-07,Niesky,17603,ik,Speer GmbH & Co. KG,-40.323464
