country,latitude,file_name,bank_country,company,hostname,iso8601,language_code,longitude,date_time,timezone
Jordan,82.7814175,officia.gif,GB,Scott-Walker,laptop-57.collins-thomas.com,2005-01-10T17:58:32,pap,-128.961795,2014-05-28 07:59:21,America/Costa_Rica
Mali,-5.9288675,earum.webm,GB,"Harris, Hale and Bradley",lt-30.mills.com,2001-09-10T04:01:25,nb,-57.484838,2015-12-01 03:18:56,Asia/Choibalsan
South Africa,83.1708795,repudiandae.wav,GB,Rogers-Phillips,desktop-88.willis.com,1997-10-02T04:48:33,el,143.581981,1977-02-02 20:59:38,Europe/Chisinau
Italy,-47.2773245,ipsam.jpg,GB,Randall Inc,desktop-63.fox-lynch.com,1992-09-12T07:04:24,gv,94.131212,2022-08-24 01:05:35,Africa/Lagos
Timor-Leste,44.6401535,accusamus.html,GB,"Matthews, Thomas and King",desktop-47.rogers.com,1970-12-12T17:06:24,yo,118.444316,1991-07-04 08:05:21,America/Lima
Kuwait,77.0788185,doloribus.mp3,GB,Ingram-Roberts,srv-77.wheeler.com,1970-09-21T18:28:00,cs,-3.950313,1977-02-07 17:41:15,Pacific/Majuro
Sao Tome and Principe,85.079735,qui.mp3,GB,Wilson-Atkinson,desktop-61.price.com,2013-10-23T09:05:30,so,18.859426,1993-09-13 11:05:59,Asia/Bahrain
Kyrgyz Republic,13.9972525,laudantium.wav,GB,"Williams, Middleton and Mills",web-50.nicholls-bennett.com,1987-11-27T05:06:50,tg,37.619555,1984-03-31 14:59:43,Europe/Chisinau
Tajikistan,61.3539975,numquam.webm,GB,Spencer-Rogers,db-05.brown.com,2001-03-09T07:33:08,hsb,164.896358,1970-05-26 12:24:12,Europe/Istanbul
Nauru,5.2522905,consectetur.avi,GB,"Jones, Carr and George",laptop-46.lewis-burns.org,1987-04-21T12:45:32,ro,6.951440,2009-05-09 03:45:59,Africa/Windhoek
Nepal,-3.5165455,ab.doc,GB,Wilson-Grant,web-89.ferguson.com,2022-01-05T00:21:08,ta,84.659797,1980-01-28 22:29:33,Indian/Mauritius
Bolivia,32.485598,reiciendis.bmp,GB,"Gould, Turner and Clark",web-03.riley.com,2012-03-27T12:30:30,quz,-54.608551,1997-03-30 19:42:20,Asia/Aden
Sao Tome and Principe,-16.481079,facere.mp3,GB,Anderson-Godfrey,desktop-47.humphreys.com,2004-03-05T07:12:59,sa,131.445854,2011-08-19 15:34:32,Asia/Damascus
Lao People's Democratic Republic,-86.794119,labore.jpg,GB,Walker-Russell,desktop-82.walker.org,1991-08-11T05:19:01,nl,-168.414597,2021-03-02 01:28:03,Asia/Baghdad
Burkina Faso,-12.3061815,est.bmp,GB,"Richards, Higgins and James",desktop-46.fraser.com,1994-11-01T02:04:41,te,151.471700,2020-06-15 13:21:06,America/Mazatlan
Zambia,-18.2021265,occaecati.gif,GB,"Shaw, Jarvis and Bennett",desktop-36.matthews.com,1975-08-07T15:47:26,ve,82.234890,2011-08-20 09:18:20,Europe/Paris
Philippines,5.083521,expedita.html,GB,Tucker PLC,web-91.baker-stewart.info,1993-07-11T08:38:35,rw,-115.829991,1980-03-05 01:37:14,Asia/Baghdad
Mauritania,-82.120309,maxime.css,GB,"Tucker, Clark and Hargreaves",srv-78.smith.co.uk,1979-12-09T16:38:43,eu,-90.268983,2002-01-20 14:09:04,America/St_Lucia
Comoros,-78.5894415,consectetur.mp3,GB,"Gilbert, Coleman and Banks",email-49.bennett.com,1987-12-07T10:36:37,my,101.611024,2003-11-15 02:48:04,America/La_Paz
Liechtenstein,27.383676,dolorem.jpg,GB,"Brown, Jones and Smith",desktop-77.moss.biz,2009-05-10T19:49:04,fy,68.878795,1982-07-04 11:55:49,Africa/Ouagadougou
Malaysia,-18.909139,est.txt,GB,Thomas and Sons,email-38.wells.com,2017-12-31T09:36:29,tg,4.135695,1996-01-15 16:30:19,America/Barbados
Tuvalu,-56.543185,mollitia.txt,GB,Bowen-Stevens,email-49.sharp.com,1992-07-25T09:26:42,ik,-55.991621,1971-03-05 18:30:21,America/Jamaica
Switzerland,-22.9428825,eveniet.mp4,GB,Sims-Jones,laptop-06.henderson-smith.com,2002-12-06T20:56:52,yue,94.524937,1987-02-25 23:03:10,Asia/Riyadh
Libyan Arab Jamahiriya,-45.563025,sequi.png,GB,"Lane, Payne and Bennett",db-26.wilkinson.com,2004-11-12T16:10:31,fil,30.695655,2005-07-31 09:07:08,Asia/Katmandu
Sierra Leone,-18.284144,dignissimos.mp3,GB,Moss and Sons,laptop-24.wheeler-potter.info,1999-02-06T05:28:13,ts,-156.901734,2009-09-05 00:02:07,Europe/Zagreb
Brazil,3.478378,totam.bmp,GB,Booth PLC,laptop-23.hopkins.co.uk,1996-12-26T05:38:29,sid,150.434237,2003-02-04 17:21:30,Africa/Addis_Ababa
Kyrgyz Republic,-16.6684505,doloribus.flac,GB,Jones-Warren,db-97.rhodes.com,2005-07-15T11:16:37,it,28.313490,2014-03-21 11:22:05,America/El_Salvador
Guatemala,-32.330638,impedit.flac,GB,O'Neill-Goddard,db-63.rose.com,2014-05-16T00:58:26,hi,-128.805246,2016-05-07 17:59:48,Europe/Vienna
Vanuatu,7.4853315,minima.html,GB,"Gill, Chan and Williams",email-41.smith-smith.com,1990-07-04T04:55:13,ne,-153.588333,2023-02-21 08:20:36,Europe/Tirane
Netherlands,43.232076,porro.html,GB,Watkins-Wilson,email-45.morris-jones.biz,1983-12-07T21:45:51,rw,-23.741964,2008-12-22 03:42:36,Asia/Bahrain
Thailand,34.9530255,nostrum.jpeg,GB,"Lawson, Talbot and Hopkins",web-67.webb.info,2004-11-19T03:37:56,zh,44.901598,2015-05-04 08:10:09,Asia/Brunei
Qatar,80.767363,voluptatum.key,GB,Thompson-Lynch,db-10.allen.biz,1975-03-19T03:24:33,si,-45.711394,1972-10-23 01:42:53,Europe/Skopje
Kuwait,20.734879,ipsam.webm,GB,Shaw Ltd,web-39.brooks.com,1971-08-27T09:52:48,ro,-105.477902,2014-08-12 01:11:01,Europe/Copenhagen
Andorra,-76.427331,aliquid.txt,GB,Howard and Sons,laptop-14.stephenson.org,2005-04-17T13:26:09,tn,20.853682,2005-12-20 16:08:21,Africa/Kampala
South Georgia and the South Sandwich Islands,-88.634655,ex.jpg,GB,"James, Wilson and Harris",desktop-25.begum-mitchell.net,2016-11-24T10:26:25,ks,12.059310,1993-09-04 18:42:29,Africa/Johannesburg
Cote d'Ivoire,-5.4953675,voluptatem.mov,GB,Roberts PLC,web-60.robinson-singh.com,2014-11-15T02:09:09,wo,-59.012133,2008-07-20 19:38:45,Europe/Vaduz
Afghanistan,12.7087995,atque.mp3,GB,Bishop PLC,db-11.farrell.net,1994-07-03T14:41:34,lt,-107.857608,1980-08-10 10:13:36,America/Halifax
Brazil,13.7720075,quidem.ppt,GB,Douglas-Richards,web-24.fox.com,2019-12-04T02:00:55,ha,52.569560,1994-01-28 02:24:14,Africa/Johannesburg
Honduras,-43.943073,sint.json,GB,Edwards Group,web-49.turnbull.com,1972-08-16T20:09:28,lij,-146.464569,2003-04-12 01:15:29,Europe/Dublin
Bahrain,-22.9797905,recusandae.mp4,GB,"Saunders, Mitchell and Webb",db-52.taylor.com,1970-02-07T04:11:01,fi,155.893880,2014-09-07 12:45:59,America/Santo_Domingo
Puerto Rico,60.699512,esse.js,GB,"Higgins, Adams and Curtis",email-69.graham-little.com,2005-05-31T03:55:40,bs,-94.035631,2006-10-15 03:45:04,America/Antigua
Bosnia and Herzegovina,-63.2195985,sed.png,GB,Kelly-Byrne,email-57.webb-dean.org,1995-06-09T05:40:38,mk,151.531195,1983-08-13 05:36:06,Indian/Mahe
Japan,4.255386,voluptatum.flac,GB,Hope PLC,desktop-59.sanders.com,2002-02-02T00:35:38,hak,-14.794888,1984-02-26 10:50:33,America/Nassau
Austria,-20.470158,maiores.xlsx,GB,Green-Walker,email-44.turner-gray.com,2010-02-21T23:30:29,aa,45.660024,1982-03-04 13:07:50,Europe/Brussels
United Kingdom,-66.685021,iste.avi,GB,Anderson-Richardson,laptop-77.page.org,1974-05-26T21:42:23,it,127.193161,1970-02-20 01:45:52,America/Asuncion
Russian Federation,-70.3897435,odio.js,GB,Patel-Hopkins,desktop-37.archer.org,1983-12-12T05:13:39,ka,9.075748,1995-01-26 17:56:52,Atlantic/Canary
Cote d'Ivoire,-54.8244715,saepe.jpg,GB,Davies LLC,lt-45.hill.biz,2015-01-08T03:39:12,mi,161.995737,2005-01-08 15:26:34,America/Yellowknife
Poland,39.397182,veniam.tiff,GB,Bailey-Harrison,web-25.khan-frost.com,2016-01-26T16:36:15,mr,111.959449,1971-10-07 14:20:29,Asia/Jerusalem
Panama,-36.949186,reprehenderit.mov,GB,Connor-Brown,web-90.hughes.org,2009-01-19T13:48:45,hi,-112.246485,1973-03-02 10:26:04,America/Antigua
Eritrea,-74.738817,harum.mp4,GB,"Faulkner, Johnson and Hyde",email-57.jones-law.info,1981-10-12T16:10:04,aa,-144.483935,2006-11-20 21:40:10,Asia/Rangoon
French Southern Territories,85.584600,id.bmp,GB,Armstrong Inc,srv-73.brookes.com,1990-07-09T00:04:15,ca,-118.643127,2015-07-11 13:19:59,Asia/Pyongyang
Maldives,-38.4731415,minima.mp4,GB,Smith-White,laptop-75.jones.org,2013-07-14T13:47:42,tn,-10.544479,1984-12-12 04:42:04,America/Nassau
Cyprus,-47.8062015,perspiciatis.txt,GB,"Brady, Simpson and Saunders",email-83.taylor.com,2014-09-28T22:31:35,sid,80.491395,2011-03-23 11:42:23,America/Managua
Pitcairn Islands,-50.5551775,rerum.flac,GB,Roberts-Tomlinson,web-23.gill.org,1977-06-21T20:40:19,br,91.603212,1980-04-07 19:04:59,Pacific/Kwajalein
Liberia,-32.338010,maiores.avi,GB,"Thompson, Johnson and Ashton",db-41.patel.org,1996-10-31T14:25:10,fr,127.059077,1975-02-22 18:10:43,Africa/Conakry
Barbados,-1.030021,nemo.xlsx,GB,Johnson PLC,email-10.gray.com,2005-06-04T01:31:12,ms,126.133865,1976-07-16 12:20:16,Africa/Mogadishu
Reunion,-55.564347,culpa.js,GB,Stewart Inc,desktop-32.bevan-parker.com,2015-09-25T16:46:41,th,-8.321361,2000-07-26 01:26:37,Africa/Banjul
Portugal,-56.6532805,distinctio.jpeg,GB,"Clarke, Lynch and Price",db-61.brown.org,1993-01-02T16:56:52,kn,-154.991595,1985-08-17 04:19:59,Europe/Podgorica
Austria,62.592889,deserunt.flac,GB,"Green, Ward and Carter",web-78.wilson-lee.com,1999-12-05T09:21:08,ko,57.319080,1976-03-06 19:40:11,Africa/Lusaka
Eritrea,-38.4501545,autem.avi,GB,Swift and Sons,laptop-52.pearce.net,2006-11-22T01:03:11,ln,158.383649,1999-04-29 10:32:07,Africa/Abidjan
Croatia,-77.0489325,voluptate.webm,GB,Watkins Ltd,web-74.williams.com,2015-11-22T11:43:40,lg,113.397167,2003-12-26 19:42:58,America/Santiago
Saint Barthelemy,-83.8360265,delectus.key,GB,Fitzgerald-Atkinson,lt-87.mcdonald.biz,2012-07-24T15:58:42,ff,19.479090,1992-10-16 18:13:14,Europe/Vaduz
Malaysia,14.1373405,eligendi.mp4,GB,Daniels-Jones,lt-20.thomas.biz,1972-04-10T10:07:16,ha,149.137169,1980-05-05 23:01:19,Europe/Rome
Christmas Island,12.067766,consectetur.json,GB,"Sharp, Cook and Bentley",lt-98.evans.biz,2013-01-21T00:16:49,br,47.140769,2022-10-16 21:55:02,America/Antigua
Angola,-84.162146,atque.js,GB,Adams Inc,srv-58.davies-foster.net,1993-09-21T12:16:33,or,-36.657087,1993-03-20 02:21:02,Africa/Kampala
Cook Islands,-24.5981405,voluptas.mov,GB,Smith Inc,desktop-05.wilson-lewis.net,1976-09-04T19:47:31,tt,-71.794973,1989-09-14 02:36:34,Pacific/Guadalcanal
Algeria,23.556187,ipsum.css,GB,"Ellis, Frost and Smith",laptop-47.smith-wilson.biz,2020-06-26T20:35:27,mhr,-161.915409,2022-07-30 04:01:24,Africa/Casablanca
Philippines,10.007042,iure.png,GB,"Hodgson, Hunt and Gould",email-46.barnes.com,2007-05-23T01:05:27,ht,27.752702,1974-07-28 12:58:09,Asia/Baghdad
Portugal,10.4018795,nemo.webm,GB,Holt-Henry,laptop-18.baxter-lawson.com,1974-10-21T22:00:18,sk,-163.333535,1983-05-24 09:20:51,Africa/Banjul
Brunei Darussalam,13.4894005,totam.jpg,GB,Richards LLC,email-30.edwards.com,1981-10-16T16:16:36,ko,-12.178809,2022-05-20 14:45:14,America/Managua
Botswana,-40.7739165,mollitia.gif,GB,"Norris, Smith and Bentley",desktop-32.coleman.com,2022-05-13T23:04:03,nhn,-110.139233,2007-05-11 04:35:18,Europe/Istanbul
Timor-Leste,-78.8643045,minus.json,GB,Finch Ltd,web-57.morton.com,1997-03-13T18:25:46,gl,-117.346844,1993-05-01 02:18:34,Africa/Freetown
Jersey,-24.509904,dolor.jpeg,GB,Wilkinson-Cole,web-48.porter.biz,1995-11-09T18:11:22,cv,-173.830625,2023-07-14 04:44:48,Asia/Phnom_Penh
United Kingdom,-65.6847805,modi.xlsx,GB,"Middleton, Benson and Parsons",email-08.andrews-macdonald.co.uk,2023-07-24T22:55:09,hsb,121.688846,1997-02-14 18:44:09,America/El_Salvador
Korea,-23.538521,fugit.xls,GB,Owen-Lee,desktop-02.jones.com,1997-01-14T01:18:15,ro,-159.572436,2015-10-09 00:56:00,America/Tegucigalpa
Sao Tome and Principe,68.2629005,natus.flac,GB,"Brown, Henderson and Hunter",laptop-48.miller.org,1997-12-08T18:29:51,bho,-23.686521,1994-10-09 22:25:19,Africa/Mbabane
Antarctica (the territory South of 60 deg S),-83.1891575,quisquam.mp4,GB,Stokes-Adams,web-96.hunt.com,1976-12-02T16:30:52,th,40.576729,2022-03-01 10:28:21,America/Havana
New Zealand,-9.513374,magnam.key,GB,"Harris, O'Donnell and Roberts",db-78.watkins-baker.com,1976-09-07T12:59:04,tg,-162.343615,2020-12-05 01:34:18,Indian/Comoro
Tuvalu,36.1033385,dicta.pages,GB,Carter-Martin,srv-70.stewart.com,1989-04-18T11:23:32,hi,137.058776,2007-04-03 07:45:08,Indian/Mauritius
Dominica,-53.6270485,rem.css,GB,Power Ltd,laptop-67.king-marshall.co.uk,1976-04-25T10:07:08,iw,-5.040895,2006-01-01 21:00:15,Asia/Tehran
Jamaica,49.221363,temporibus.avi,GB,Williams Ltd,db-48.jones.info,2002-06-02T05:39:41,bhb,24.919628,2018-07-12 08:47:31,Africa/Tripoli
Singapore,14.3304535,perferendis.js,GB,Simmons Ltd,laptop-36.andrews-white.com,1972-02-03T01:15:48,nhn,165.566779,2020-09-14 15:28:10,Europe/Riga
Japan,-48.0609065,sint.mp3,GB,Fuller Group,db-82.fox-walker.net,1976-09-14T19:53:08,sat,-136.239524,1993-02-21 23:18:20,America/Barbados
Afghanistan,10.282182,iusto.mp3,GB,"Matthews, Lawrence and Begum",web-61.taylor.org,1974-02-04T06:14:30,tn,15.686845,1987-05-07 07:53:30,America/Dominica
Honduras,-26.1676325,soluta.odt,GB,Cameron PLC,email-04.begum.net,1996-11-09T08:52:07,bo,50.720973,1988-03-19 16:32:40,Asia/Ashgabat
Vietnam,-26.7807865,facere.bmp,GB,"Schofield, King and Doyle",lt-92.banks.net,1981-12-15T14:46:59,ln,-175.555302,2005-02-02 00:35:38,Africa/Lusaka
Central African Republic,74.341232,accusantium.gif,GB,Powell-Edwards,email-66.dickinson-robinson.org,1976-12-05T03:18:01,wal,79.417366,2001-05-04 23:16:34,Europe/Oslo
United Kingdom,-4.217971,repellat.numbers,GB,"Brown, Cox and Berry",web-65.davey-evans.com,2008-09-10T03:42:42,km,37.532002,1982-11-18 00:34:10,Pacific/Guadalcanal
Guatemala,4.4926795,ducimus.mov,GB,"Thompson, Jones and Wilson",laptop-95.doyle.com,1996-07-28T23:09:49,gd,-70.763542,1978-01-03 15:37:54,Africa/Djibouti
Congo,31.5372525,voluptatibus.avi,GB,Howard-Barnett,email-67.thompson-stevens.com,1984-04-16T21:37:49,yue,25.547645,1997-12-27 17:32:14,Asia/Rangoon
Senegal,38.898950,dicta.json,GB,"Graham, Newton and West",srv-27.parkin.com,1999-11-13T19:33:50,ln,121.691547,1976-10-19 07:08:16,Pacific/Funafuti
Saint Martin,87.624441,illum.key,GB,Perkins-Campbell,srv-05.warner.com,2000-03-04T20:19:22,km,-83.407692,1985-03-11 03:27:41,Europe/Tirane
Kyrgyz Republic,83.913153,corporis.png,GB,Whitehouse-Taylor,lt-42.wright.org,1978-03-26T01:29:15,ru,-9.408873,1991-01-27 10:01:12,America/Santiago
Bermuda,-14.4250615,quaerat.jpeg,GB,"Butler, Pearce and Horton",srv-59.smith.com,2002-07-08T22:53:54,cy,-114.810341,1970-12-31 03:13:15,Indian/Mauritius
Mauritius,6.473574,delectus.pdf,GB,"Cooke, Smith and Heath",lt-22.gardner.net,2010-07-12T20:29:58,an,103.981671,2014-10-05 10:11:48,America/St_Kitts
El Salvador,61.7519985,dolore.ppt,GB,Newman-Freeman,lt-21.morgan-hill.com,2022-08-28T09:38:44,mi,-148.865219,2012-07-16 04:29:22,America/St_Kitts
Martinique,-45.060164,a.wav,GB,Nolan PLC,web-52.cross.info,1999-04-05T12:57:58,ber,-37.139952,2021-01-24 16:16:37,America/St_Kitts
Mayotte,40.213496,tempore.xlsx,GB,"Palmer, Shaw and Hammond",lt-69.thompson-wood.info,1998-11-08T11:25:59,sv,-120.988085,1977-07-25 00:30:48,Asia/Muscat
Western Sahara,34.861225,nisi.html,GB,"Gordon, Bishop and Bennett",srv-27.smith-burrows.co.uk,1976-10-31T23:44:44,tg,-68.297323,1978-11-15 02:45:33,Europe/Zagreb
New Caledonia,6.5788455,voluptas.gif,GB,Roberts Group,web-16.freeman.net,1977-08-08T08:49:29,si,-172.201033,1993-01-20 14:21:48,Atlantic/Cape_Verde
Northern Mariana Islands,-67.1775465,quos.png,GB,Lowe and Sons,email-43.murphy-king.org,1977-07-16T05:48:26,niu,-20.102298,1978-02-22 19:48:47,America/Asuncion
Mayotte,-45.4140655,vel.css,GB,Patel PLC,db-18.smith.biz,1998-11-28T13:27:25,rw,142.162790,1994-10-21 13:40:47,Indian/Mauritius
Congo,-30.6482015,fuga.xls,GB,"Morgan, Evans and Berry",lt-21.slater.com,2001-12-22T16:07:54,os,-48.108605,2022-12-28 22:39:21,Europe/Skopje
Barbados,-62.0659885,impedit.key,GB,Berry-Atkins,lt-54.chapman.com,1991-04-14T17:33:25,li,36.536305,2002-06-01 15:44:36,Europe/Ljubljana
Yemen,-61.965010,eos.bmp,GB,Jones and Sons,desktop-51.fleming.net,2017-11-20T13:43:57,os,90.735236,2023-05-10 12:27:38,Africa/Windhoek
Poland,-17.483303,autem.js,GB,Green Inc,email-45.lee-carter.com,1978-07-13T13:55:09,fi,139.888307,1971-03-12 22:21:59,America/Guatemala
Bosnia and Herzegovina,42.260887,pariatur.webm,GB,"Bruce, Hughes and Cameron",srv-21.hayes.biz,1976-06-03T00:00:08,ik,148.779486,1984-08-27 03:23:30,Europe/Vilnius
Bangladesh,20.2869695,magnam.mp3,GB,"Hill, Simpson and Robinson",lt-11.whittaker-hill.co.uk,1977-11-20T16:29:41,it,98.586248,2023-07-25 11:15:54,America/Paramaribo
Uganda,74.161585,blanditiis.csv,GB,"Williams, Williams and Archer",srv-29.richards.info,1982-04-01T09:22:17,fo,-105.052610,2001-07-24 04:10:24,America/Antigua
Cuba,-46.485489,placeat.avi,GB,"Ward, Franklin and Marshall",laptop-40.carter-edwards.com,2019-04-01T10:15:05,uk,134.411617,1980-04-06 19:30:54,Europe/Podgorica
Maldives,52.6337415,adipisci.json,GB,Roberts Inc,desktop-56.powell-ward.com,2011-03-24T11:32:29,tk,-115.913262,1999-01-13 21:34:38,Europe/Amsterdam
Cambodia,-15.956548,quidem.flac,GB,Palmer and Sons,desktop-34.wells-bray.com,1975-11-15T19:13:41,sl,91.453901,1974-04-24 05:37:05,Europe/Belgrade
Montserrat,-34.713833,culpa.pdf,GB,Butler-Bell,desktop-48.clark.info,1974-12-08T20:05:37,fil,23.215323,1999-04-26 15:18:35,Europe/Dublin
Cook Islands,76.6489195,nesciunt.txt,GB,Wilson Ltd,web-74.sanderson.biz,2002-08-27T05:40:07,iw,120.076033,1976-01-09 20:52:30,Asia/Katmandu
Montenegro,61.3077725,quos.wav,GB,"Cox, Watts and Waters",srv-41.cooper.com,1995-01-25T23:38:43,apn,-61.001597,1970-11-05 14:23:45,Pacific/Nauru
Angola,33.0461005,modi.gif,GB,"McDonald, Fleming and Bailey",web-96.douglas-robinson.info,2009-01-31T04:36:40,et,-32.878029,1996-01-27 22:38:42,Atlantic/Madeira
Senegal,-15.5221815,delectus.key,GB,Hill Inc,desktop-38.oneill.com,1983-05-08T21:45:04,lb,64.706474,1978-03-18 15:41:02,Europe/Athens
United States Minor Outlying Islands,1.2879955,commodi.css,GB,Martin and Sons,laptop-92.dean.org,1989-03-17T20:46:33,kn,-78.533917,2012-09-17 09:37:55,America/Guyana
Liberia,68.2115245,assumenda.wav,GB,Smith-Phillips,laptop-57.greenwood.net,2009-04-23T10:59:06,ur,-3.373716,1970-03-01 11:02:52,Africa/Conakry
