latitude,pricetag,hostname,random_number,timezone,language_name,date,iso8601,time,bank_country,company,mac_address,language_code,date_time
31.421984,$958.28,srv-63.richardson-brown.com,294425,Asia/Dhaka,Kanuri,1972-12-21,1979-08-07T01:38:40,01:40:54,GB,Mahmood-Sanders,37:d1:8d:7e:4c:25,fy,2006-08-29 23:54:15
-23.620950,$461.79,srv-98.north-arnold.org,1929257,America/Barbados,Bosnian,2003-03-28,2008-02-02T23:50:13,13:17:45,GB,Harris-Williams,e1:e8:b3:b5:9f:72,sv,1978-02-05 20:20:44
-13.7166835,"$62,828.94",lt-89.wells-winter.co.uk,24,Africa/Casablanca,Akan,2001-04-18,2011-08-29T21:57:04,22:06:23,GB,Turner Group,63:4a:54:8d:79:87,tl,2010-02-04 03:44:34
-38.296698,$2.83,srv-53.bull.co.uk,895,Africa/Abidjan,Gujarati,1992-09-16,1979-01-18T22:57:08,07:06:00,GB,Jenkins-Palmer,44:66:c8:89:e4:04,ff,1980-11-29 09:33:51
-11.375701,"$68,128.56",db-12.jenkins.co.uk,36720,Africa/Nairobi,Malagasy,2014-06-27,2013-05-31T00:00:42,01:16:21,GB,Wood-Harris,a1:d8:0a:c9:9a:43,cmn,1999-09-06 06:04:19
67.9054315,$2.71,desktop-19.webster-hartley.com,3,America/Guayaquil,Norwegian,2016-11-18,1972-04-07T03:22:23,07:57:57,GB,Cook-Webb,0f:b9:1e:32:f0:be,te,1971-03-24 06:39:14
45.5447065,"$13,457.44",desktop-39.reynolds.co.uk,60814220,Europe/Uzhgorod,Malayalam,1974-01-20,2004-03-15T01:21:31,21:17:08,GB,Riley-Ryan,18:0b:fd:d5:23:6f,sat,2023-03-05 17:09:23
34.3613105,$80.85,db-16.evans.com,974799,Europe/Malta,Shona,2004-09-13,2020-12-19T14:22:55,11:26:58,GB,Nicholson-Iqbal,e7:8c:b1:de:e8:b4,sv,2005-10-12 23:38:43
-18.6570775,"$3,602.27",desktop-01.smith-brown.co.uk,8,Asia/Colombo,Lao,1981-06-10,2004-01-01T06:59:44,20:02:14,GB,Morris-Lane,e5:6c:dc:21:17:41,yi,1971-08-10 09:56:34
-44.545956,$994.63,web-73.brady.org,821272375,Europe/Ljubljana,Zulu,2017-11-25,1991-06-29T16:46:48,16:56:52,GB,Stephens Inc,a3:e4:a9:cf:bc:69,ja,1989-02-25 21:39:52
-64.269380,$45.61,srv-38.brown.com,289,Africa/Windhoek,Bengali,1972-11-11,2009-06-30T22:42:20,21:08:59,GB,"Dodd, Miles and Bishop",01:d2:2f:3e:14:4d,mag,2005-09-10 13:53:41
35.172015,"$8,762.79",lt-46.lewis.com,339694489,Australia/Hobart,Tajik,1972-08-01,1993-12-27T18:06:32,16:06:18,GB,Harris Ltd,db:71:ab:4d:53:46,cs,1972-07-20 09:40:26
53.551486,$8.04,laptop-43.pearson.com,431,Europe/Minsk,Tswana,2021-03-15,2008-04-06T22:38:44,07:36:23,GB,"Steele, Griffin and Evans",b5:57:ed:be:8a:03,lzh,1970-07-13 22:40:31
-15.4934805,"$89,071.31",laptop-91.martin-anderson.org,75928518,America/Santo_Domingo,Burmese,1979-03-29,1977-10-03T01:28:20,22:28:15,GB,"Barker, Robinson and Hutchinson",bd:9d:c7:c7:51:22,gv,2011-04-15 13:19:22
4.2874995,"$6,715.66",email-40.jones.co.uk,69,Europe/Dublin,Sardinian,1975-04-06,2018-12-12T05:28:19,00:28:38,GB,Williams-Jones,14:41:91:79:29:eb,gez,2009-09-24 12:59:55
38.277136,"$69,179.61",db-93.marsh-lucas.com,553158,America/Bogota,Nepali,1973-03-31,2015-11-26T13:32:40,20:17:19,GB,"Slater, Lee and Fox",f4:af:45:72:45:02,lt,2013-05-15 03:17:02
-18.2202225,$7.57,desktop-54.cox.com,814,Asia/Krasnoyarsk,Azerbaijani,1982-09-08,2007-05-19T17:27:28,00:26:03,GB,Ahmed Ltd,3e:4e:b2:1e:bc:c0,ja,1974-05-21 12:27:30
-17.342910,$531.16,email-79.stokes.info,45,Europe/Zurich,Tswana,2010-01-22,2018-12-15T01:16:36,02:54:21,GB,"Armstrong, Patel and Clark",fe:a4:b3:15:2a:89,bn,2021-01-21 19:42:40
-41.6615785,$449.81,lt-31.clarke.com,271649059,Asia/Gaza,Twi,2023-05-21,2014-10-30T08:54:48,01:55:07,GB,Edwards Group,79:fa:74:b1:51:58,ks,2011-02-17 14:42:32
27.695805,$986.53,email-36.edwards.com,543540,Africa/Blantyre,Telugu,1996-12-18,2007-08-26T20:57:52,04:05:40,GB,Wood-Morgan,6e:c1:b6:10:9a:17,mr,1993-08-09 01:53:29
-54.7219485,$26.91,web-97.warren.info,4718,Indian/Mauritius,Romanian,1982-09-18,1984-05-05T21:34:52,20:05:51,GB,Stone Group,a1:dd:e1:fd:3e:38,kn,2021-08-21 19:45:08
33.8445915,"$4,585.01",laptop-14.sharp.biz,47878,Indian/Mahe,Tsonga,2004-02-05,1971-08-08T11:25:46,15:36:29,GB,"Turner, Summers and Smith",d5:f7:2f:5b:17:d2,be,1992-01-20 11:40:55
15.442598,$9.87,laptop-76.thompson.net,9,Europe/Luxembourg,South Ndebele,2013-04-24,2002-06-03T00:08:39,17:10:07,GB,Reynolds PLC,00:31:1f:a2:52:9d,kw,1982-03-30 11:24:03
50.7069045,$305.50,web-64.wilkinson.info,26947941,Europe/Paris,Komi,2003-03-07,2002-09-08T10:38:09,11:48:12,GB,"Hall, Green and King",7e:68:6e:50:7d:83,vi,2020-03-22 07:54:08
-69.9592125,$875.75,db-60.reed.net,811,Africa/Gaborone,Hebrew,2009-05-19,2017-04-04T09:18:54,08:41:59,GB,Harris-Taylor,36:2a:5d:e9:bf:d2,mi,2013-06-17 08:41:47
43.3666665,$391.99,desktop-90.ford.co.uk,8629333,Africa/Lubumbashi,Luxembourgish,2006-03-05,2003-04-30T04:52:00,05:14:23,GB,"Ward, Thompson and King",fb:b7:3c:14:30:a5,fi,1984-06-14 18:49:02
-48.8253435,"$66,168.14",desktop-91.marsh-jones.com,29699284,Africa/Ndjamena,Dutch,1995-09-23,1977-07-21T08:55:58,04:42:57,GB,"King, Morris and Douglas",4d:78:c6:17:e7:d4,is,2021-01-23 22:23:27
-86.2263675,"$2,326.92",web-05.richardson.net,2317736,Europe/Oslo,Uzbek,2005-07-13,2008-01-22T11:38:50,18:28:22,GB,"Lambert, Fisher and Bennett",14:f6:f5:bf:f0:f8,tg,1980-07-08 02:11:27
41.5044995,$1.90,srv-20.andrews.com,34,Asia/Jerusalem,Marshallese,1994-07-26,1994-07-12T16:21:31,20:43:49,GB,Williams-Hughes,dd:57:30:47:df:ce,lg,2002-04-18 23:47:44
57.270171,$7.61,srv-37.matthews.co.uk,107,Asia/Thimphu,Rundi,1981-02-17,2008-03-07T07:28:15,21:35:22,GB,"Gregory, James and Morris",31:74:80:f5:c9:00,mr,2016-01-21 23:35:30
73.402299,$461.85,email-95.murphy.com,9996464,Africa/Malabo,Yiddish,2010-10-04,2011-07-10T09:34:12,09:31:47,GB,"Carter, Taylor and Wright",a6:5d:18:00:77:9a,an,2015-06-28 20:23:59
-65.2275315,$95.91,db-69.holmes-harper.info,691297,Europe/Prague,Catalan,2021-12-28,2001-12-27T08:29:02,16:49:57,GB,Walker LLC,f7:e9:cc:d9:76:d7,yo,1989-02-01 20:44:46
32.563324,$2.24,desktop-41.hartley-ford.biz,5722,America/Dawson_Creek,Korean,1996-01-03,2006-08-25T00:21:36,12:22:53,GB,Day Inc,75:a8:0e:5e:84:4b,eu,2018-01-09 17:45:08
81.5689825,$5.00,srv-93.clements.com,27339,Europe/Helsinki,"Sotho, Southern",1995-09-17,2005-06-10T11:10:09,11:36:54,GB,"Wright, Cooper and Shaw",4f:0d:4b:ae:7f:06,ln,1987-09-22 07:12:46
-17.9423415,$49.68,lt-46.anderson.com,6725685,Europe/Rome,Tajik,2005-04-20,1975-01-01T01:03:24,18:49:19,GB,"Nicholls, Lord and Waters",a0:56:18:8f:95:17,nl,1983-01-08 20:25:05
-60.9591705,$1.89,lt-34.thomas.info,6,America/Guayaquil,French,2012-02-26,2008-10-04T22:16:44,01:50:24,GB,"Barnes, Jones and Wilkinson",1f:98:b9:24:41:47,lv,2010-06-28 22:12:54
-0.7101875,$1.73,lt-59.jones-moore.com,99657,Asia/Colombo,Hausa,1974-10-23,1997-07-10T08:20:35,23:29:34,GB,Mitchell Group,aa:2e:b6:e4:70:02,tr,1971-08-05 02:12:57
14.898812,$27.49,srv-83.harding.com,2008352,America/Panama,Ido,2015-09-18,1980-10-18T10:08:54,21:40:45,GB,Kent-Horton,05:65:9a:ce:91:42,fy,2008-01-21 12:58:20
-86.654024,$1.88,desktop-09.williams.com,907907,Africa/Bissau,Ewe,1984-12-01,1974-12-26T10:40:59,14:45:11,GB,"Akhtar, Taylor and Smith",9d:19:56:13:40:48,kk,2021-11-27 16:59:49
62.8589725,"$57,571.15",desktop-74.willis.biz,6836752,America/Santo_Domingo,Slovenian,1970-07-02,1980-02-26T16:58:44,00:13:25,GB,Williams-Brown,1c:d2:29:0f:de:6c,doi,2007-07-17 01:34:26
14.316807,$369.70,srv-56.goodwin.com,4400,America/Jamaica,Cornish,1982-09-14,2002-04-19T23:57:58,09:05:09,GB,Smith Inc,9e:26:14:52:45:25,nr,2020-07-30 18:25:33
67.9062665,"$5,501.34",lt-77.wallace.com,5558159,Asia/Muscat,Abkhazian,1974-02-17,2001-12-04T07:01:37,05:57:59,GB,Day PLC,06:47:11:67:b7:de,kw,2004-12-18 04:44:41
-77.647713,"$90,712.81",web-15.pearce-johnson.co.uk,0,Asia/Vientiane,Ojibwa,1994-07-21,1999-05-22T15:04:59,06:32:01,GB,"Norris, Gardner and Pollard",a5:18:22:ce:be:6d,bem,1987-05-01 20:34:52
83.5438645,$44.05,lt-19.smith.biz,167250,America/Thunder_Bay,Uzbek,1990-10-23,1995-04-19T17:48:35,21:57:25,GB,Lambert-Haynes,d3:54:91:8c:e8:b5,ht,1995-03-11 04:17:08
10.705015,"$12,185.72",lt-21.green.net,918,Indian/Antananarivo,Somali,2000-08-13,1998-12-25T23:46:14,17:13:02,GB,"Howell, Butler and Lawrence",cb:e6:93:b3:f9:97,brx,2009-05-10 14:44:22
39.668621,"$49,715.97",desktop-31.harvey-webb.com,443270,America/Adak,Russian,1997-02-06,1981-07-26T00:17:03,17:42:04,GB,Miles-Ahmed,7d:fe:25:86:64:64,apn,1970-09-11 16:17:20
33.5486495,"$86,674.79",email-88.lewis.co.uk,77816,Pacific/Nauru,Ganda,1978-05-09,2016-04-16T17:43:56,14:02:22,GB,Morris-Coates,55:53:68:2e:f0:20,ig,2010-10-14 16:39:56
21.6437705,"$49,526.36",email-65.hilton.com,172749653,Africa/Lusaka,Ewe,1991-07-18,2005-12-17T11:19:25,17:00:01,GB,Weston-Stokes,73:53:68:6d:a9:2b,shs,2002-10-23 11:51:12
10.276745,"$25,678.59",desktop-10.bradley.net,8229,Africa/Ouagadougou,Tsonga,1999-09-14,1973-04-09T07:12:57,03:29:08,GB,Kelly-Marsh,fc:2f:05:d7:fa:a9,ja,1982-03-24 09:34:22
57.499075,$4.98,email-52.smith.com,7644,Africa/Gaborone,Divehi,1971-02-02,2017-07-07T14:32:42,02:22:23,GB,"Barnett, Wilson and Robinson",44:6c:56:db:aa:40,ku,1982-11-21 19:20:16
49.0578755,$407.97,laptop-29.wilson.net,49654,Europe/Zurich,Hebrew,1989-09-28,1981-05-03T12:00:49,02:49:33,GB,Harrison-Brown,73:0d:17:fe:c1:76,csb,1990-02-04 17:22:18
-55.4164355,$1.82,db-34.sheppard.com,8538256,Europe/Dublin,Sanskrit,1999-07-31,2004-08-12T18:20:49,23:07:55,GB,Swift-Hall,76:af:0a:c6:1d:7f,bs,2008-11-20 01:26:50
27.5202735,$5.58,desktop-20.dunn-craig.biz,57715216,Europe/Helsinki,Bislama,1996-10-21,1988-09-26T02:47:04,15:41:53,GB,"Green, Jordan and Porter",74:9f:54:80:69:fa,de,1999-06-16 17:18:48
-45.1232585,"$4,462.86",email-64.shaw-price.net,50,Europe/Istanbul,Turkish,1984-08-05,2014-05-07T13:03:54,11:11:30,GB,Roberts-King,17:8f:68:02:df:24,mr,2006-09-12 02:55:34
-78.7821305,"$1,309.14",db-37.wong.biz,818622,Africa/Porto-Novo,Mongolian,2001-03-06,2009-04-02T03:44:39,18:40:03,GB,Evans PLC,bb:5b:93:af:bf:be,ps,1974-06-14 02:41:31
-65.4606285,$735.35,email-78.phillips.info,90572014,Pacific/Funafuti,Serbian,1974-02-13,1999-06-03T09:06:19,08:33:17,GB,Schofield and Sons,8f:ea:ad:fe:08:38,mk,1978-01-11 20:55:48
73.113264,$4.46,web-23.baker-harrison.com,620948308,Europe/Monaco,Gujarati,2006-08-13,1993-07-07T10:29:01,21:15:30,GB,Burke-White,c7:5b:bf:e0:a0:cc,fur,1990-03-27 02:51:49
88.7177705,"$89,105.85",db-96.burton.net,5,America/Lima,Urdu,2001-05-31,1973-11-02T05:36:55,10:29:18,GB,"Moss, Chapman and Humphries",77:44:0d:4d:6e:a8,km,1970-12-23 21:09:14
9.7850975,$181.71,lt-77.watts.com,98251355,Asia/Vientiane,Russian,2001-05-29,1983-02-28T15:53:05,17:03:35,GB,"Davies, Khan and Hilton",de:2d:13:d2:c0:b8,tig,1980-04-07 16:16:51
20.626168,$72.58,email-88.taylor.info,744,Europe/Luxembourg,Malay,1986-08-21,1983-10-13T07:47:20,21:48:06,GB,"Miah, Kirby and Jones",d0:25:5b:71:a7:2c,nhn,1984-05-13 09:08:50
88.744612,"$29,453.78",email-07.palmer-gordon.com,7,Africa/Mbabane,Sanskrit,1977-09-04,2009-10-18T12:50:58,12:43:41,GB,Wilkinson LLC,09:2f:c7:fe:83:d7,mai,1981-11-09 07:21:23
41.891730,"$9,372.41",laptop-17.anderson.com,306223024,Pacific/Truk,Belarusian,1980-04-09,1986-10-22T19:17:50,10:45:27,GB,"Quinn, Wright and Palmer",9c:21:bf:e0:e0:e8,lb,1984-10-01 14:22:55
9.701927,$27.25,db-00.webb.com,881284834,Africa/Addis_Ababa,Zhuang,2015-06-08,1976-10-25T17:18:04,08:01:05,GB,Clayton-Williams,37:58:95:aa:e1:30,ckb,2009-08-29 15:13:35
48.431932,$17.32,db-17.jackson-shaw.com,3573142,America/Dominica,Herero,1989-09-10,1991-12-27T16:11:10,13:31:18,GB,"Scott, Dobson and Powell",c1:f5:15:f3:d0:81,nds,1975-01-21 04:02:45
27.3356205,$9.45,web-69.white.net,95207084,America/La_Paz,Assamese,2000-08-09,2001-03-09T18:36:20,05:23:58,GB,"Storey, Kelly and Reynolds",ef:46:b6:1e:8b:33,unm,1984-01-02 17:53:01
56.2004705,"$1,608.18",srv-31.carey.com,656504205,Pacific/Apia,Welsh,1988-05-30,1998-07-20T07:06:20,06:07:37,GB,Moran PLC,6f:4f:b0:fc:1f:7b,ln,1996-06-27 00:47:54
-18.2393395,"$1,476.00",srv-16.summers.info,873,America/St_Lucia,Zulu,2018-07-09,1976-08-31T11:28:28,18:46:31,GB,Ali-Johnson,03:04:fc:59:31:7a,yo,1989-04-14 20:19:24
85.571549,"$3,783.55",laptop-28.davis.com,799,Africa/Luanda,Sanskrit,2010-06-12,2007-01-09T18:18:39,02:26:26,GB,"Murphy, Johnson and Jones",82:09:dc:6a:8e:1d,da,1972-11-08 08:03:38
-71.751081,$433.98,lt-27.mckenzie-nicholson.com,8,Africa/Brazzaville,Greek,2016-01-17,2009-06-25T16:47:15,12:14:34,GB,"Smith, Skinner and Thompson",f0:23:17:d9:25:fe,os,2021-09-03 19:37:35
-82.445349,"$7,041.06",srv-81.jackson-preston.net,8394578,America/Argentina/Jujuy,Oriya,1989-02-07,1972-11-03T21:30:35,20:19:54,GB,Bailey and Sons,24:58:27:35:79:7c,mr,2016-06-19 08:36:45
-41.604996,"$59,767.82",desktop-54.smith-campbell.com,6,Africa/Brazzaville,North Ndebele,1980-11-08,2000-06-05T21:52:52,02:08:18,GB,Henry and Sons,8a:43:db:30:94:a5,bem,1973-11-11 18:44:46
-1.424047,$59.23,db-25.wells.net,2,Africa/Blantyre,Sichuan Yi,1970-12-25,1982-11-16T10:58:21,07:32:06,GB,"Wright, Gregory and Cook",0f:5e:cc:46:47:82,ig,1985-05-20 22:09:52
-88.4895095,"$36,723.07",email-90.lloyd.com,44123382,Europe/Vienna,Basque,1987-02-09,1973-02-05T01:35:05,19:00:51,GB,Rogers-Clark,1e:7e:81:52:13:4e,cv,1977-11-07 22:21:26
-73.4807955,"$53,175.19",db-83.barber.com,37,Asia/Vientiane,Dzongkha,1988-02-17,2002-07-20T13:17:42,10:12:59,GB,Powell-Khan,24:6f:2b:e8:a2:a4,da,1986-05-17 15:23:45
29.5842785,$68.06,email-05.hall-parsons.com,258229020,Africa/Ndjamena,French,2009-07-01,2022-03-07T07:45:35,01:56:07,GB,Hartley-Field,da:6b:67:29:06:07,ff,1979-12-20 02:06:56
7.860726,"$2,886.27",lt-37.holland.co.uk,82,Europe/Rome,Russian,1982-10-06,2003-04-16T09:49:56,11:38:37,GB,Dawson-Smith,2f:b1:1e:13:0e:3d,sk,1992-06-27 07:39:01
8.0718315,$931.43,web-24.khan-king.org,97,Asia/Bahrain,Sinhala,1976-11-22,1993-12-11T17:18:35,18:35:08,GB,Norton-Thornton,8d:c0:03:df:bd:16,ak,2011-02-10 23:25:10
-69.659995,$49.65,email-75.smith.info,9,Europe/Malta,Shona,1999-11-17,2008-01-03T14:46:51,02:22:26,GB,Patel Inc,dd:e7:6d:33:dc:03,dv,2020-05-29 07:37:07
-43.6190785,$0.55,lt-32.abbott.co.uk,39950805,Asia/Tbilisi,Welsh,1992-11-19,1982-05-05T00:30:35,20:08:54,GB,"Bishop, Richardson and Davis",a0:e0:44:fa:f2:14,shs,2015-08-11 11:45:33
-12.170533,"$97,460.48",laptop-66.williams.net,966258072,America/St_Kitts,Walloon,2007-03-01,1976-10-12T05:47:25,07:10:10,GB,"Sutton, Walsh and Brown",1f:4d:ed:5b:fa:f4,apn,1973-12-09 16:32:13
67.4411455,"$5,684.72",web-10.hilton.com,34235,Europe/Budapest,Tibetan,2014-08-08,1985-01-01T22:54:59,05:17:31,GB,Ford Group,85:79:0e:ba:9d:a9,sw,2015-02-05 13:09:35
-60.581133,"$9,883.33",db-96.duncan-russell.com,53,Asia/Nicosia,Bashkir,2010-02-22,2011-01-01T16:29:45,11:05:34,GB,"Matthews, Norris and Taylor",13:b9:0b:17:20:dc,ce,2000-03-13 15:21:29
49.6093645,"$29,057.37",lt-07.may-hunt.com,61427548,America/Havana,Bambara,1978-04-30,1986-01-11T03:09:14,12:05:11,GB,"Hudson, Thompson and Murray",67:77:79:ea:54:fd,pt,1981-12-28 03:10:25
32.3596245,"$9,361.14",web-51.robinson.com,59978,America/Jamaica,Icelandic,1972-09-28,2016-04-29T08:59:45,20:54:24,GB,Williams-Rogers,ab:82:39:3d:44:7e,eo,2019-01-17 07:20:33
-37.4224345,"$66,969.45",email-38.ali.net,14,Europe/Amsterdam,Kirghiz,1982-06-21,1982-04-22T13:10:27,00:24:27,GB,"Clarke, Mellor and Bradshaw",c5:d3:9f:2e:f9:3e,si,1994-05-20 22:27:58
82.345455,$5.61,db-57.arnold-jenkins.biz,3833,Africa/Ndjamena,Church Slavic,2007-10-03,1986-09-30T00:20:10,03:28:26,GB,Murray-Tyler,57:ce:5e:57:b0:6f,tig,1995-04-18 12:26:02
-71.712918,$85.83,db-70.smith.com,1,America/Santiago,Slovenian,1988-03-02,1983-07-14T01:27:38,02:09:16,GB,"Simpson, Davis and Clarke",13:4b:21:20:60:3f,nhn,2008-09-13 06:07:57
-27.910043,$2.69,lt-91.thompson.co.uk,6972015,Africa/Tripoli,Azerbaijani,1980-09-21,2010-04-06T23:41:10,00:41:54,GB,Evans-Hurst,9d:41:b7:97:85:c9,apn,2018-12-24 22:49:09
-21.634636,$78.07,desktop-61.hamilton.biz,675,Europe/Stockholm,Danish,2011-10-15,2000-02-16T03:58:28,02:01:34,GB,Davies-Mann,3d:15:ba:3c:19:52,apn,2012-06-29 00:46:56
-44.935152,$8.29,desktop-36.jenkins.org,78,America/Antigua,Burmese,2010-01-07,1991-05-10T16:31:47,19:56:27,GB,"Day, Smith and Payne",f8:0c:c4:79:71:e1,ug,2007-02-02 05:52:30
39.154260,"$1,748.53",lt-32.barrett-daniels.info,98,Asia/Pyongyang,Tatar,1981-01-19,2007-07-21T00:29:49,08:33:41,GB,"Wright, Hargreaves and Lee",d6:c5:79:00:d3:a7,yo,1991-06-25 21:49:16
-84.8977305,"$7,706.30",desktop-48.scott-todd.org,78783,America/Asuncion,Aymara,2004-08-13,2007-06-12T00:05:24,18:24:21,GB,Payne PLC,f9:51:47:be:22:e4,ur,1976-07-04 11:22:45
-64.9824785,"$2,818.94",web-91.poole-smith.com,696394,Indian/Antananarivo,Xhosa,1995-03-01,1985-09-11T03:44:57,16:50:20,GB,Nicholls Inc,65:85:3f:53:d1:01,ne,2010-12-20 22:19:33
33.1243765,$2.41,desktop-34.james.com,3820,Pacific/Efate,Aragonese,1987-01-19,2021-02-18T23:55:09,10:41:41,GB,White-Clark,20:1e:52:40:e0:07,gd,1996-04-03 11:42:08
20.076290,$392.45,srv-36.smith-heath.org,53605976,Asia/Taipei,Sardinian,1981-02-10,1976-11-21T05:42:39,23:55:25,GB,Lewis-Smith,c0:29:a3:95:49:dd,ja,1991-09-25 11:41:23
29.235003,$66.92,db-12.morris.com,64,Asia/Riyadh,Divehi,1993-11-18,2014-12-03T19:32:31,10:03:27,GB,"Lawson, Chapman and Norman",6b:61:c5:a0:a3:ef,ts,1973-01-05 07:52:44
-3.997139,$2.12,email-41.reynolds.com,1965,America/Costa_Rica,Armenian,1997-08-09,2019-09-30T09:10:04,14:45:35,GB,"Dean, Hall and Turner",5e:84:a6:e6:29:e8,ia,1988-07-24 12:48:10
13.223154,$924.40,desktop-43.smith.com,694061647,America/Tegucigalpa,Vietnamese,1974-02-21,1977-01-28T17:03:19,18:22:05,GB,Clark PLC,5c:48:fc:22:60:2f,ar,2016-01-13 08:20:08
-11.436311,"$79,746.31",srv-38.parsons.com,858,America/La_Paz,Tagalog,1998-11-13,2020-11-04T00:10:48,21:56:12,GB,"Williams, Murray and Roberts",c8:b2:39:77:95:ae,lij,2014-06-01 16:53:20
28.014272,"$9,748.22",db-57.lane.com,51916802,Asia/Vientiane,Sanskrit,1999-10-05,1988-02-28T19:44:53,22:49:03,GB,Brady-Carter,7e:b9:a1:af:04:0d,it,2004-11-03 09:04:06
-44.3495045,"$93,802.54",db-82.collins.co.uk,168786,Indian/Maldives,Thai,2014-11-16,1982-05-27T23:02:21,11:07:51,GB,Marsh and Sons,b8:4b:ea:6f:1b:2e,ast,2016-06-30 20:05:49
45.0672615,"$66,600.81",srv-38.davis-smith.com,12708,Europe/Athens,Igbo,1972-05-07,1980-07-10T20:03:09,01:10:39,GB,"Brown, Gibbons and Robson",bc:28:e1:89:77:5d,pa,1989-02-21 05:24:24
71.840045,$522.54,srv-37.mcdonald-saunders.co.uk,76227,Atlantic/Azores,Hebrew,2003-09-27,2003-09-17T22:39:44,18:54:31,GB,"Green, Brown and Taylor",8e:75:84:19:95:91,mhr,2009-11-24 01:51:26
62.5892915,$964.77,db-18.hill.info,84760211,Africa/Kigali,Marshallese,1993-12-31,2018-07-06T15:27:19,22:41:15,GB,Dawson and Sons,70:b9:9f:b5:f0:36,nds,2008-04-07 08:02:03
38.5683685,$6.44,email-49.cooper.biz,7581703,Europe/Amsterdam,Sango,1996-12-23,1971-04-17T22:31:57,19:16:53,GB,White-Doherty,67:79:b6:f1:31:64,vi,2013-07-24 13:08:40
63.691601,$570.21,desktop-33.cameron.biz,98546,Indian/Maldives,Chuvash,2011-06-19,2018-01-08T13:12:08,12:56:07,GB,Nelson-Cox,ed:e9:be:c4:58:d2,lb,1995-07-20 19:23:08
37.8046195,$9.91,srv-30.nicholls.com,3953653,Africa/Mogadishu,South Ndebele,2004-11-13,2012-05-20T10:20:03,09:43:08,GB,Reid and Sons,9c:e2:01:7b:18:00,mr,1978-06-23 03:18:32
-75.317708,"$9,802.40",srv-08.moran-wilson.com,9543952,Europe/Istanbul,Nauru,1973-10-21,2001-05-29T01:32:53,01:01:26,GB,Gallagher and Sons,df:5f:92:7d:50:6f,tk,2019-07-31 16:12:45
-51.644665,"$34,064.45",db-01.ball.com,68,Asia/Ashgabat,Japanese,1979-12-21,2000-11-05T05:19:01,01:50:14,GB,Stewart Inc,8a:ea:41:6d:25:67,kok,2019-07-04 03:48:33
-48.519382,"$2,500.70",db-07.davies.com,66678335,Asia/Bishkek,Samoan,1970-09-25,1994-11-10T12:34:35,14:46:55,GB,Griffiths LLC,18:6a:d5:2d:44:a4,sd,1997-11-24 23:57:16
21.7453865,$592.55,web-38.chapman.com,4,Africa/Cairo,Romanian,2002-07-10,2023-02-01T11:00:08,18:41:53,GB,Smith-Ball,55:1f:1b:54:b8:34,fi,1995-05-06 06:10:43
-32.743947,"$2,806.68",web-47.kennedy.biz,9253604,Atlantic/Reykjavik,Dutch,1995-09-26,1972-03-18T19:09:37,00:57:54,GB,"Sykes, Jackson and Owen",0a:6d:f5:25:80:37,ru,2023-07-03 21:10:24
51.4551145,"$8,592.63",desktop-79.knight-oliver.com,8,Australia/Adelaide,Mongolian,2012-05-21,1970-09-27T01:21:08,01:48:55,GB,Hughes-Evans,85:f2:58:8a:bb:e0,li,1987-07-23 16:58:29
56.280560,"$37,910.87",srv-79.ford.com,65851,Africa/Malabo,Sardinian,1989-12-15,1988-01-25T08:21:12,01:02:48,GB,Andrews and Sons,31:b5:74:4b:10:5d,ky,1974-11-21 11:22:52
1.4387515,$94.73,email-10.porter.com,404,Asia/Aden,Russian,1995-01-30,2014-04-09T07:55:25,00:18:38,GB,Cooper-Ryan,4d:69:14:f7:fa:5a,kn,2012-04-08 05:26:17
6.9266925,$538.91,desktop-68.taylor-shah.info,92151,Asia/Jerusalem,Tagalog,1991-08-09,2008-10-31T00:45:36,20:11:58,GB,Humphries Inc,8a:cd:37:0b:88:4d,xh,1992-10-02 07:45:40
89.281975,"$48,728.10",email-86.duffy.com,303,Asia/Ashgabat,Mongolian,1982-09-07,2010-09-08T02:52:04,11:38:37,GB,Campbell-Warner,34:71:5e:fc:f3:90,km,1990-11-25 16:02:49
-34.1087125,"$22,745.06",db-30.brown.net,791696,Africa/Abidjan,Gujarati,2009-07-21,1975-01-01T05:39:36,12:23:24,GB,Ward-Miller,43:f8:36:e1:ce:91,ja,1989-02-16 17:07:13
-44.904978,$56.08,desktop-14.jones.net,3330,Europe/Budapest,Lithuanian,2000-06-05,2010-11-14T03:58:28,05:41:25,GB,Taylor LLC,2c:62:e9:43:68:ec,pa,2021-02-27 00:52:16
30.817158,$88.20,desktop-43.marsh-howard.com,329,Pacific/Chatham,Cree,2011-12-20,2008-04-27T13:47:01,10:43:04,GB,Kirk Ltd,f1:42:03:6a:28:5a,kok,1991-04-18 14:11:52
-40.833185,"$1,459.44",desktop-28.holmes.com,5916,Africa/Bujumbura,Catalan,2010-06-29,2016-11-01T17:33:21,10:12:35,GB,"Austin, Burrows and Pritchard",35:a5:00:16:0c:db,wo,1994-10-11 20:22:49
8.6687495,"$7,122.55",web-77.shaw.com,4677,Africa/Asmera,English,1994-10-03,2009-01-08T03:58:26,20:15:22,GB,"Norman, Butler and Jarvis",23:94:68:28:cd:cf,fo,1978-12-18 05:39:24
22.2359555,$527.39,desktop-18.hill.com,12155304,Asia/Kuwait,Limburgan,1974-06-01,2003-11-28T00:55:06,20:55:08,GB,"Pritchard, Reynolds and Dixon",32:ac:3c:75:cd:66,ss,2009-11-14 10:37:11
